Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.21,71.73,75.08,69.1,71.85
0.21,71.73,75.01,69.11,71.85
0.41,71.74,74.93,69.12,71.85
0.62,71.78,74.89,69.15,71.84
0.83,71.8,74.88,69.13,71.82
1.03,71.8,74.94,69.18,71.83
1.24,71.76,75.06,69.16,71.82
1.45,71.75,75.06,69.16,71.83
1.65,71.76,74.95,69.12,71.82
1.86,71.75,74.89,69.15,71.82
2.06,71.79,74.83,69.17,71.81
2.27,71.82,74.84,69.17,71.82
2.48,71.82,74.95,69.16,71.83
2.68,71.8,75.02,69.12,71.85
2.89,71.77,74.93,69.13,71.86
3.10,71.74,74.86,69.15,71.86
3.30,71.73,74.81,69.16,71.85
3.51,71.72,74.79,69.16,71.84
3.72,71.73,74.83,69.16,71.83
3.92,71.76,74.96,69.17,71.82
4.13,71.77,74.95,69.17,71.82
4.34,71.75,74.86,69.17,71.81
4.55,71.76,74.82,69.14,71.81
4.76,71.73,74.8,69.11,71.8
4.96,71.76,74.81,69.11,71.8
5.17,71.81,74.93,69.13,71.8
5.41,71.78,74.78,69.12,71.83
6.12,71.8,74.82,69.11,71.84
6.52,71.76,78.0,69.2,71.8
7.66,71.75,77.75,69.18,71.79
8.46,71.78,77.05,69.17,71.78
8.67,71.82,76.38,69.15,71.79
8.87,71.81,75.68,69.12,71.79
9.08,71.8,75.1,69.14,71.8
9.28,71.75,75.0,69.14,71.77
9.49,71.77,74.94,69.13,71.77
9.70,71.74,74.86,69.12,71.76
9.90,71.74,74.79,69.12,71.77
10.11,71.76,74.76,69.17,71.8
10.32,71.77,74.81,69.17,71.79
10.53,71.76,74.99,69.13,71.8
10.90,81.67,74.88,69.12,71.78
11.15,92.61,74.81,69.15,71.76
11.36,100.16,74.76,69.16,71.77
11.56,109.06,74.74,69.16,71.75
11.76,117.88,74.83,69.14,71.74
11.96,117.74,74.96,69.17,71.74
12.16,116.93,74.93,69.14,71.75
12.36,116.88,74.85,69.14,71.74
12.56,116.77,74.79,69.11,71.76
12.76,116.77,74.74,69.12,71.75
12.96,116.72,74.74,69.16,71.74
13.16,116.79,74.83,69.14,71.73
13.74,116.86,74.73,69.13,71.75
14.13,116.87,74.85,69.12,71.73
14.80,116.9,74.67,69.14,71.73
15.73,116.98,74.72,69.13,71.74
16.52,117.03,74.68,69.14,71.75
16.73,117.06,74.64,69.1,71.75
16.94,117.01,74.67,69.08,71.75
17.15,116.97,74.79,69.14,71.76
17.36,116.97,74.87,69.15,71.74
17.57,116.96,74.77,69.17,71.74
17.78,116.95,74.72,69.18,71.73
17.99,116.98,74.68,69.14,71.74
18.20,117.02,74.68,69.12,71.75
18.41,117.0,74.73,69.17,71.73
18.62,116.95,74.86,69.15,71.73
18.83,116.97,74.81,69.14,71.71
19.04,116.98,74.69,69.18,71.73
19.38,117.07,74.68,69.14,71.73
19.58,117.11,74.69,69.1,71.72
19.78,117.14,74.74,69.13,71.73
20.53,117.19,74.69,69.14,71.74
20.73,117.11,74.66,69.15,71.77
20.93,117.2,74.66,69.16,71.77
21.13,117.18,74.74,69.12,71.77
21.33,117.19,74.86,69.13,71.74
21.53,117.17,74.79,69.14,71.74
21.73,117.36,74.71,69.15,71.7
21.93,117.51,74.65,69.1,71.7
22.13,117.71,74.65,69.12,71.74
22.33,117.84,74.68,69.12,71.72
22.53,118.0,74.78,69.13,71.74
22.73,118.06,74.85,69.1,71.75
22.93,118.1,74.78,69.08,71.74
23.13,118.03,74.7,69.08,71.72
23.33,118.0,74.65,69.13,71.73
23.53,118.08,74.64,69.13,71.72
23.73,117.98,74.7,69.14,71.75
23.93,117.87,74.84,69.14,71.76
24.13,117.89,74.82,69.18,71.78
24.33,117.9,74.74,69.13,71.76
24.53,117.87,74.68,69.1,71.75
24.73,117.95,74.62,69.1,71.72
24.93,117.96,74.6,69.12,71.72
25.13,117.99,74.7,69.13,71.73
25.33,118.03,74.8,69.14,71.72
25.53,118.09,74.76,69.13,71.73
25.73,117.98,74.69,69.15,71.73
25.93,117.95,74.65,69.15,71.74
26.13,118.05,74.59,69.14,71.71
26.33,118.01,74.61,69.12,71.69
26.53,117.99,74.72,69.13,71.71
26.73,118.07,74.79,69.15,71.73
26.93,118.1,74.71,69.15,71.75
27.13,118.09,74.66,69.14,71.77
27.33,118.1,74.61,69.12,71.78
27.53,118.12,74.59,69.14,71.76
27.73,118.02,74.62,69.14,71.76
27.93,117.96,74.74,69.12,71.75
28.13,117.9,74.74,69.1,71.75
28.33,117.85,74.66,69.12,71.73
28.53,117.84,74.62,69.13,71.73
28.73,117.88,74.59,69.14,71.73
28.93,117.89,74.61,69.13,71.71
