Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,122.3,149.52,117.07,128.77
0.12,122.29,149.48,117.08,129.1
0.32,122.33,149.44,117.07,129.15
0.52,122.27,149.45,117.04,129.15
0.72,122.28,149.5,117.06,129.04
0.93,121.31,149.42,116.99,129.07
1.13,110.83,148.88,117.02,123.15
1.33,98.74,134.96,107.03,111.08
1.53,89.48,120.04,97.61,99.54
1.74,77.9,106.65,87.71,87.86
1.95,72.76,91.92,78.37,75.67
2.16,72.62,82.61,69.63,73.65
2.36,72.52,82.21,69.43,73.59
2.57,72.49,81.88,69.32,73.51
2.78,72.46,81.63,69.27,73.45
2.99,72.4,81.46,69.28,73.49
3.19,72.4,81.32,69.29,73.38
3.40,72.39,81.11,69.31,73.4
3.61,72.37,80.93,69.26,73.41
3.81,72.37,80.78,69.23,73.34
4.02,72.4,80.67,69.22,73.38
4.23,72.4,80.63,69.23,73.29
4.44,72.4,80.47,69.25,73.28
5.02,72.32,81.09,69.28,73.35
5.98,72.3,82.85,69.21,73.31
7.36,72.31,82.31,69.21,73.3
7.57,72.31,81.68,69.2,73.26
7.78,72.3,81.06,69.19,73.27
7.98,72.26,80.36,69.2,73.19
8.19,72.28,79.79,69.19,73.22
8.39,72.29,79.65,69.16,73.15
8.76,82.49,79.61,69.15,73.21
9.01,93.36,79.52,69.13,73.18
9.21,101.61,79.43,69.18,73.19
9.41,110.66,79.37,69.16,73.21
9.61,118.81,79.29,69.12,73.1
9.81,118.67,79.29,69.14,73.18
10.01,117.59,79.02,69.09,73.11
11.12,117.54,78.81,69.1,73.04
12.37,117.53,78.64,69.15,73.04
13.31,117.62,78.54,69.09,73.04
13.72,117.6,78.44,69.14,72.99
14.14,117.59,78.44,69.21,72.98
14.52,117.64,78.34,69.25,73.0
15.01,117.61,78.31,69.25,72.99
15.22,117.61,78.32,69.28,73.03
15.44,117.61,78.27,69.3,72.95
15.65,117.63,78.24,69.27,72.98
15.86,117.65,78.2,69.26,72.96
16.07,117.68,78.18,69.27,72.95
16.28,117.68,78.21,69.25,72.95
16.49,117.66,78.21,69.29,72.89
16.70,117.64,78.12,69.27,72.94
16.92,117.59,90.45,69.25,72.89
17.15,117.61,101.59,69.25,72.9
17.35,117.66,114.62,75.0,72.95
17.57,117.68,124.77,83.71,72.88
17.77,117.68,136.05,92.45,81.09
17.97,117.68,136.32,98.81,89.3
18.17,119.91,136.61,108.04,100.24
18.37,119.99,136.79,114.6,109.78
18.57,120.02,137.06,113.74,119.77
18.77,120.07,137.43,113.47,124.86
18.97,120.15,137.59,113.5,124.56
19.17,117.88,137.17,112.88,124.21
19.60,117.88,137.29,112.88,124.24
19.80,117.94,137.51,112.86,124.23
20.04,118.18,138.25,113.41,125.57
20.24,119.5,139.32,114.6,126.26
20.44,119.52,139.41,114.61,126.34
20.64,120.89,140.07,115.12,126.97
20.84,121.16,141.04,115.64,127.87
21.04,127.24,147.28,121.86,133.31
21.24,129.31,147.86,121.96,133.52
21.44,135.45,153.95,127.93,139.53
21.64,137.68,155.55,129.28,141.14
21.84,143.89,161.75,135.37,147.02
22.04,141.35,157.79,130.65,142.86
22.24,144.21,162.0,135.0,147.12
22.44,141.18,157.98,130.59,142.42
22.64,143.79,161.89,135.01,146.9
22.84,141.27,157.82,130.69,142.34
23.04,143.76,162.08,135.25,147.04
23.24,141.01,158.33,131.01,142.66
23.44,143.84,162.74,135.23,147.14
23.64,141.23,158.84,131.06,142.72
23.84,143.92,163.18,135.06,147.35
24.04,141.25,159.06,130.36,142.75
24.24,143.78,163.5,134.69,147.07
24.44,141.01,159.31,130.4,142.56
24.64,143.79,163.75,134.87,146.65
24.84,141.09,159.41,130.54,141.9
25.04,143.98,163.59,135.25,146.56
25.24,141.24,159.41,131.2,142.37
25.44,143.94,163.92,135.32,146.58
25.64,141.39,159.56,130.72,142.26
25.84,143.98,164.43,135.23,147.0
26.04,141.25,160.05,130.68,142.58
26.24,143.98,164.66,134.99,146.91
26.44,141.51,160.23,130.58,142.48
26.64,144.05,164.73,135.19,147.23
26.84,141.42,160.58,130.58,142.66
27.04,144.31,164.84,135.1,147.35
27.24,141.71,160.74,131.05,142.75
27.44,144.33,165.23,135.09,147.38
27.64,141.67,161.31,130.63,142.7
27.84,144.47,165.57,135.1,147.28
28.04,141.52,161.38,131.0,143.1
28.24,144.24,165.47,135.0,147.41
28.44,141.3,161.83,131.01,143.22
28.64,143.27,165.67,134.8,147.16
28.84,140.55,161.4,130.5,142.48
29.04,143.31,165.74,134.55,147.1
29.24,140.54,161.26,130.1,142.26
29.44,143.32,165.36,134.18,145.92
29.64,141.85,161.71,130.47,142.46
29.84,144.76,166.0,134.98,147.11
30.04,141.73,161.84,130.43,142.51
30.24,144.41,166.21,134.97,147.26
30.44,141.68,162.15,130.71,142.73
30.65,144.39,166.26,135.16,147.42
30.85,141.44,162.2,130.62,143.17
31.05,144.37,166.48,135.33,147.53
31.25,141.82,162.22,131.04,143.14
31.45,144.33,166.23,135.27,147.45
31.65,141.6,161.99,130.9,143.2
31.85,144.14,166.59,135.09,147.27
32.05,141.23,162.06,130.77,142.73
32.25,143.93,166.73,134.87,147.22
32.45,140.9,162.84,130.74,143.02
32.65,143.19,166.76,134.45,146.73
32.85,140.64,162.24,130.07,142.21
33.05,143.03,167.06,134.42,146.75
33.25,140.31,162.71,129.94,142.49
33.45,143.01,166.21,133.73,145.96
33.65,141.27,162.93,130.35,142.67
33.85,144.02,167.21,134.96,146.95
34.05,141.49,162.75,130.34,142.83
34.25,144.19,167.02,134.9,147.21
34.45,141.24,162.83,130.65,142.68
34.65,144.18,167.2,135.15,147.11
34.85,141.5,163.03,130.73,142.93
35.05,144.16,167.66,135.29,147.13
35.25,141.46,163.29,130.96,142.67
35.45,144.02,167.41,134.9,146.81
35.65,140.5,162.6,130.3,142.12
35.85,136.8,160.47,128.51,140.4
36.05,130.9,154.66,121.99,134.57
36.25,127.21,152.43,120.67,132.6
36.45,120.78,146.24,114.49,126.52
36.65,118.15,144.8,112.94,124.77
36.85,118.14,144.73,112.89,124.74
37.05,118.1,144.65,112.91,124.78
37.25,118.11,144.64,112.94,124.72
37.45,118.16,144.61,112.91,124.77
37.65,118.12,144.51,112.87,124.78
37.85,118.09,144.48,112.93,124.72
38.05,118.07,144.44,112.94,124.79
38.25,118.05,144.43,112.88,124.78
38.45,118.0,144.42,112.84,124.76
38.65,118.0,144.35,112.87,124.79
38.85,118.01,144.29,112.87,124.73
39.05,119.02,145.19,113.62,125.42
39.25,119.61,145.78,114.29,126.08
