Time(S),GPU0_Power(W)
0.03,35.17
0.03,35.17
0.23,34.91
0.43,34.92
0.63,34.83
0.83,35.03
1.03,34.92
1.23,34.91
1.43,35.09
1.63,35.0
1.83,33.06
2.03,33.06
2.23,32.96
2.43,32.96
2.63,32.96
2.83,32.87
3.03,32.87
3.23,32.96
3.43,32.87
3.63,32.96
3.83,32.96
4.03,32.87
4.23,32.87
4.43,32.87
4.63,32.87
4.83,32.96
5.03,32.87
5.23,32.77
5.43,33.16
5.63,35.57
5.83,35.48
6.03,35.47
6.23,35.48
6.43,35.48
6.63,35.57
6.83,35.36
7.03,35.53
7.23,36.69
7.43,34.93
7.63,34.92
7.83,43.51
8.03,45.42
8.23,34.9
8.43,34.92
8.63,35.7
8.83,48.97
9.04,45.29
9.24,34.95
9.44,34.95
9.64,34.92
9.84,35.0
10.04,35.0
10.24,34.9
10.44,35.09
10.64,35.09
10.84,35.09
11.04,35.09
11.24,35.1
11.44,35.09
11.64,35.09
11.84,35.48
