Time(S),GPU0_Power(W)
0.03,34.91
0.03,34.91
0.23,34.94
0.43,34.93
0.63,34.88
0.83,34.81
1.03,34.91
1.23,34.91
1.43,32.96
1.63,32.87
1.83,32.77
2.03,32.77
2.23,32.77
2.43,32.67
2.63,32.77
2.83,32.77
3.03,32.77
3.23,32.77
3.43,32.77
3.63,32.77
3.83,32.77
4.03,32.77
4.23,32.68
4.43,32.77
4.63,32.77
4.83,32.77
5.03,32.68
5.23,32.77
5.43,32.77
5.63,32.76
5.83,32.77
6.03,33.26
6.23,35.0
6.43,34.9
6.63,34.91
6.83,35.0
7.03,35.0
7.23,34.91
7.43,35.19
7.64,35.1
7.84,35.1
8.04,35.1
8.24,34.96
8.44,35.08
8.64,35.31
8.84,68.17
9.04,35.55
9.24,36.2
9.44,35.47
9.64,35.48
9.84,35.43
10.04,35.41
10.24,35.3
10.44,35.48
10.64,35.47
10.84,35.47
11.04,35.47
11.24,35.0
11.44,34.81
11.64,34.91
