Time(S),GPU0_Power(W)
0.03,36.62
0.03,36.62
0.23,34.81
0.43,34.82
0.63,35.26
0.83,34.83
1.03,34.88
1.23,34.86
1.43,33.85
1.63,32.87
1.83,32.77
2.03,32.77
2.23,32.77
2.43,32.77
2.63,32.77
2.83,32.77
3.03,32.77
3.23,32.77
3.43,32.78
3.63,32.77
3.83,32.77
4.03,32.67
4.23,32.67
4.43,32.77
4.63,32.67
4.83,32.68
5.03,32.77
5.23,32.77
5.43,33.26
5.63,36.91
5.83,34.81
6.03,34.81
6.23,34.91
6.43,34.81
6.63,34.81
6.83,34.81
7.03,34.9
7.23,34.81
7.43,54.3
7.63,34.83
7.83,52.12
8.03,37.11
8.23,37.37
8.43,37.42
8.63,37.42
8.84,37.21
9.04,36.99
9.24,37.21
9.44,36.99
9.64,35.37
9.84,34.8
10.04,34.89
10.24,34.89
10.44,35.08
