Time(S),GPU0_Power(W)
0.06,198.46
0.06,198.48
0.26,198.53
0.46,198.54
0.66,198.42
0.86,198.22
1.06,198.11
1.26,198.1
1.46,192.32
1.66,182.92
1.86,173.17
2.06,163.29
2.26,153.29
2.46,148.8
2.66,147.54
2.86,146.59
3.06,145.86
3.26,145.18
3.46,144.8
3.66,144.7
3.86,144.57
4.06,144.44
4.26,144.34
4.46,144.22
4.66,144.14
4.86,144.07
5.06,144.02
5.27,144.01
5.47,144.01
5.67,144.02
5.87,144.01
6.07,144.0
6.27,143.96
6.47,143.98
6.67,143.98
6.87,143.98
7.07,144.17
7.33,144.7
7.53,152.67
7.73,162.26
7.94,172.85
8.14,183.42
8.34,193.6
8.54,198.14
8.74,198.01
8.94,198.1
9.14,198.09
9.34,198.12
9.54,198.14
9.74,198.1
9.94,198.05
10.14,198.02
10.34,197.98
10.54,197.93
10.74,197.93
10.94,197.96
11.14,197.99
11.34,197.96
11.54,197.99
11.74,197.97
11.94,197.92
12.14,197.87
12.34,197.89
12.54,197.92
12.74,197.96
12.94,198.0
13.14,198.05
13.34,198.02
13.54,197.96
13.74,197.98
13.94,198.0
14.14,198.11
14.34,199.3
14.54,199.35
14.74,199.56
14.94,201.16
15.14,201.3
15.34,200.89
15.54,201.99
15.74,201.95
15.94,202.45
16.14,201.09
16.34,202.5
16.54,201.57
16.74,202.17
16.94,201.99
17.14,203.15
17.34,201.16
17.54,200.83
17.74,200.99
17.94,201.22
18.14,200.1
18.34,201.78
18.55,204.1
18.75,203.56
18.95,203.87
19.15,204.85
19.35,204.51
19.55,202.72
19.75,203.93
19.95,203.48
20.15,202.39
20.35,201.75
20.55,202.83
20.75,202.07
20.95,200.9
21.15,202.09
21.35,201.19
21.55,200.31
21.75,200.19
21.95,201.23
22.15,200.7
22.35,201.5
22.55,203.11
22.75,203.21
22.95,202.58
23.15,203.14
23.35,204.27
23.55,203.76
23.75,203.89
23.95,204.65
24.15,207.09
24.35,206.09
24.55,204.5
24.75,206.01
24.95,205.85
25.15,203.99
25.35,203.02
25.55,203.59
25.75,203.29
25.95,202.96
26.15,202.79
26.35,202.87
26.55,205.01
26.75,203.87
26.95,204.12
27.15,203.0
27.35,203.98
27.55,201.19
27.75,203.26
27.95,201.86
28.15,204.63
28.35,203.73
28.55,205.23
28.75,204.02
28.96,204.07
29.16,206.64
29.36,210.52
29.56,211.84
29.76,214.68
29.96,219.97
30.16,221.45
30.36,221.92
30.56,222.77
30.76,223.49
30.96,224.04
31.16,222.82
31.36,224.18
31.56,226.89
31.76,225.51
31.96,223.55
32.16,222.66
32.36,222.9
32.56,224.35
32.76,225.85
32.96,225.81
33.16,224.27
33.36,224.65
33.56,223.28
33.76,226.19
33.96,224.89
34.16,220.85
34.36,213.5
34.56,208.9
34.76,201.78
34.96,198.74
35.16,198.15
35.36,198.16
35.56,198.19
35.76,198.23
35.96,198.22
36.16,198.21
36.36,198.15
36.56,198.32
