Time(S),GPU0_Power(W)
0.06,198.7
0.06,198.68
0.26,198.68
0.46,198.67
0.66,198.46
0.86,198.13
1.06,198.08
1.26,198.06
1.46,198.06
1.66,195.26
1.86,185.53
2.06,175.61
2.26,165.53
2.46,155.29
2.66,147.61
2.86,146.63
3.06,145.98
3.26,145.36
3.46,144.89
3.66,144.7
3.86,144.58
4.06,144.44
4.26,144.31
4.46,144.22
4.66,144.13
4.86,144.04
5.06,143.97
5.26,143.93
5.46,143.93
5.66,143.91
5.86,143.92
6.06,143.92
6.27,143.96
6.47,143.93
6.67,143.92
6.87,143.93
7.07,143.93
7.27,143.93
7.51,144.23
7.78,144.91
7.98,151.72
8.18,161.43
8.38,172.06
8.58,182.57
8.78,192.63
8.98,198.15
9.18,197.95
9.38,197.92
9.58,197.92
9.78,197.95
9.98,197.92
10.18,197.87
10.38,197.87
10.58,197.88
10.78,197.87
10.98,197.85
11.18,197.9
11.38,197.88
11.58,197.9
11.78,197.9
11.98,197.91
12.18,197.94
12.38,197.95
12.58,197.96
12.78,197.96
12.98,197.98
13.18,197.98
13.38,198.0
13.58,197.99
13.78,198.01
13.98,198.19
14.18,198.28
14.38,201.15
14.58,207.57
14.78,219.19
14.98,228.98
15.18,239.6
15.38,255.87
15.59,250.14
15.79,250.98
15.99,261.87
16.19,261.74
16.39,256.51
16.59,260.9
16.79,259.53
16.99,248.48
17.19,258.1
17.39,246.64
17.59,256.16
17.79,261.61
17.99,262.24
18.19,244.25
18.39,243.42
18.59,231.25
18.79,211.38
18.99,198.61
19.19,198.56
19.39,198.49
19.59,198.44
19.79,198.38
19.99,198.37
20.19,198.35
20.39,198.51
