Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,161.0,161.0,156.0,160.0,154.0,161.0,160.0,151.0
0.00,161.0,161.0,156.0,160.0,154.0,161.0,160.0,151.0
0.20,163.0,167.0,161.0,164.0,157.0,163.0,161.0,157.0
0.40,133.0,137.0,130.0,134.0,128.0,132.0,131.0,127.0
0.60,128.0,132.0,126.0,130.0,124.0,128.0,125.0,123.0
0.80,128.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
1.00,127.0,131.0,125.0,128.0,123.0,127.0,124.0,122.0
1.20,127.0,131.0,124.0,128.0,123.0,127.0,124.0,121.0
1.40,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
1.60,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
1.80,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
2.00,127.0,130.0,124.0,129.0,122.0,127.0,124.0,122.0
2.20,127.0,131.0,125.0,129.0,123.0,127.0,124.0,121.0
2.40,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
2.60,127.0,130.0,125.0,129.0,122.0,126.0,124.0,121.0
2.80,127.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
3.00,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
3.20,127.0,131.0,124.0,128.0,123.0,126.0,124.0,121.0
3.40,127.0,131.0,124.0,129.0,123.0,126.0,124.0,121.0
3.60,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
3.80,127.0,130.0,124.0,128.0,123.0,126.0,124.0,121.0
4.00,127.0,130.0,124.0,128.0,123.0,126.0,124.0,122.0
4.20,126.0,130.0,124.0,128.0,123.0,126.0,124.0,121.0
4.40,127.0,131.0,124.0,129.0,123.0,126.0,123.0,121.0
4.60,127.0,131.0,124.0,129.0,123.0,126.0,124.0,121.0
4.80,127.0,130.0,125.0,128.0,122.0,126.0,124.0,122.0
5.00,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
5.20,127.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
5.40,127.0,130.0,124.0,129.0,122.0,127.0,124.0,122.0
5.60,126.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
5.80,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.00,126.0,131.0,124.0,128.0,122.0,126.0,123.0,122.0
6.20,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.40,127.0,130.0,124.0,128.0,122.0,127.0,124.0,121.0
6.61,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
6.81,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
7.01,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
7.21,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
7.41,126.0,131.0,124.0,128.0,122.0,126.0,124.0,122.0
7.61,127.0,130.0,124.0,129.0,122.0,126.0,123.0,122.0
7.81,127.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
8.01,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
8.21,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
8.41,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
8.61,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
8.81,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.01,163.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
9.21,167.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.41,161.0,130.0,123.0,128.0,122.0,126.0,123.0,121.0
9.61,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.81,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
10.01,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
10.21,162.0,130.0,124.0,128.0,122.0,126.0,123.0,126.0
10.41,166.0,142.0,124.0,128.0,121.0,126.0,123.0,139.0
10.61,173.0,146.0,141.0,128.0,122.0,125.0,124.0,129.0
10.81,179.0,137.0,136.0,151.0,122.0,126.0,124.0,127.0
11.01,185.0,136.0,130.0,139.0,146.0,126.0,124.0,127.0
11.21,193.0,136.0,130.0,135.0,131.0,151.0,125.0,127.0
11.41,201.0,136.0,130.0,136.0,128.0,135.0,144.0,127.0
11.61,182.0,136.0,130.0,134.0,127.0,153.0,132.0,127.0
11.81,199.0,136.0,130.0,134.0,147.0,165.0,158.0,126.0
12.01,201.0,138.0,159.0,134.0,159.0,166.0,162.0,166.0
12.21,203.0,167.0,164.0,156.0,161.0,167.0,163.0,164.0
12.41,239.0,209.0,202.0,202.0,196.0,205.0,201.0,195.0
12.61,241.0,212.0,205.0,207.0,199.0,207.0,205.0,199.0
12.81,229.0,211.0,204.0,198.0,193.0,205.0,201.0,195.0
13.01,224.0,192.0,182.0,203.0,193.0,195.0,190.0,181.0
13.21,226.0,203.0,197.0,205.0,190.0,192.0,189.0,183.0
