Time(S),GPU0_Power(W)
0.03,35.55
0.03,34.01
0.23,33.82
0.43,33.93
0.63,33.39
0.83,33.34
1.03,33.34
1.23,33.44
1.43,31.72
1.63,31.72
1.83,31.61
2.03,31.5
2.23,31.61
2.43,31.61
2.63,31.6
2.83,31.61
3.03,31.61
3.23,31.61
3.43,31.6
3.63,31.51
3.83,31.61
4.03,31.51
4.23,31.61
4.43,31.61
4.63,31.6
4.83,31.51
5.03,31.6
5.23,31.51
5.43,31.81
5.63,33.44
5.83,33.34
6.03,33.44
6.23,33.34
6.43,33.44
6.63,33.44
6.83,33.44
7.03,33.44
7.23,33.44
7.43,33.44
7.63,33.45
7.83,33.46
8.03,33.57
8.30,33.36
8.59,33.33
9.16,33.33
9.69,33.44
10.23,33.53
10.80,33.34
11.37,33.43
11.83,33.72
12.11,33.34
12.65,33.34
12.85,33.45
13.05,33.36
13.25,33.44
13.45,33.44
13.65,33.34
13.85,33.44
14.05,33.44
14.25,33.44
14.45,33.44
14.65,33.44
14.85,33.44
15.05,33.44
15.25,33.44
15.45,33.44
15.65,33.44
15.85,33.44
16.05,33.44
16.25,33.44
16.45,33.34
16.65,33.54
16.90,33.81
17.10,33.34
17.30,33.34
17.50,38.02
17.70,50.54
17.90,33.47
18.20,58.22
18.40,33.64
18.74,33.46
19.12,79.46
19.32,33.55
19.52,59.82
19.72,33.75
19.92,33.45
20.12,33.43
20.37,33.53
20.57,55.44
20.77,33.44
21.07,33.45
21.27,33.56
21.47,33.47
21.67,53.98
21.87,33.58
22.07,33.47
22.27,33.47
22.47,34.07
22.67,33.57
22.87,33.48
23.07,59.27
23.27,33.96
23.56,33.46
23.76,33.57
23.96,33.57
24.16,33.58
24.36,33.6
24.56,33.48
24.76,33.5
24.96,33.46
25.33,33.46
25.53,33.49
25.73,33.6
25.93,59.59
26.13,33.65
26.38,33.55
26.58,33.57
26.78,33.58
26.98,33.57
27.18,33.55
27.38,33.56
27.71,33.45
27.91,33.58
28.11,33.54
28.40,33.54
28.60,33.58
28.80,33.56
29.11,33.56
29.31,65.28
29.51,33.52
29.83,33.53
30.03,33.66
30.23,55.43
30.43,33.69
30.63,33.55
30.83,33.57
31.05,33.57
31.25,33.65
31.45,33.53
31.65,33.61
31.85,33.51
32.05,33.43
32.25,33.63
32.45,33.45
32.65,33.54
32.85,33.44
33.05,33.54
33.26,33.53
33.46,33.44
33.66,33.53
33.86,33.44
34.06,33.44
34.26,33.44
34.46,33.44
34.66,33.34
