Time(S),GPU0_Power(W)
0.22,148.99
0.22,149.67
0.42,150.66
0.62,151.22
0.82,151.34
1.02,151.46
1.22,151.36
1.42,151.43
1.62,151.59
1.82,143.68
2.02,130.39
2.22,117.15
2.42,102.65
2.62,88.76
2.82,83.03
3.02,82.63
3.22,82.3
3.42,82.2
3.62,82.0
3.82,81.73
4.02,81.7
4.22,81.39
4.72,81.18
5.23,81.0
5.43,90.61
5.63,103.27
5.83,115.0
6.03,127.35
6.23,139.67
6.43,143.71
6.63,143.18
6.83,143.02
7.03,143.56
7.59,143.72
7.79,143.94
7.99,144.13
8.33,144.54
8.97,144.72
9.25,144.83
9.45,144.86
9.65,147.77
9.85,151.14
10.05,151.27
10.25,151.61
10.54,152.05
10.75,150.76
10.95,150.65
11.15,150.7
11.35,150.95
11.55,150.62
11.75,146.32
11.95,146.21
12.15,146.12
12.35,146.19
12.55,146.27
12.75,146.86
