Time(S),GPU0_Power(W)
0.06,198.58
0.06,198.6
0.26,198.59
0.46,198.66
0.66,198.6
0.86,198.22
1.06,197.64
1.26,188.59
1.46,179.63
1.66,169.6
1.86,160.38
2.06,149.99
2.26,148.61
2.46,147.32
2.66,146.36
2.86,145.65
3.06,145.08
3.26,144.72
3.46,144.59
3.66,144.48
3.86,144.33
4.06,144.19
4.26,144.11
4.46,144.06
4.66,144.01
4.86,144.01
5.07,144.01
5.27,143.98
5.47,143.96
5.67,143.95
5.87,143.95
6.07,143.91
6.27,143.91
6.50,144.03
6.78,144.49
6.98,150.56
7.18,161.37
7.38,170.91
7.58,182.22
7.78,191.99
7.98,198.23
8.18,198.01
8.38,198.02
8.58,198.04
8.78,198.06
8.98,198.03
9.18,197.79
9.73,197.8
9.93,197.83
10.13,197.78
10.33,197.92
10.53,197.94
11.24,197.78
11.67,197.79
11.87,197.83
12.07,198.01
12.27,200.77
12.47,209.5
12.67,209.95
12.87,210.71
13.07,210.37
13.27,207.81
13.47,198.96
13.67,198.83
13.87,198.05
14.07,198.01
14.27,198.02
14.47,198.0
14.67,198.1
