Time(S),GPU0_Power(W)
0.06,198.95
0.06,198.99
0.26,198.94
0.46,198.89
0.66,198.74
0.86,198.42
1.06,198.34
1.26,198.36
1.46,198.38
1.66,196.65
1.86,187.1
2.06,177.28
2.26,167.13
2.46,156.91
2.66,148.1
2.86,147.0
3.06,146.24
3.26,145.61
3.46,145.1
3.66,144.87
3.86,144.7
4.06,144.6
4.26,144.52
4.46,144.43
4.66,144.32
4.86,144.26
5.07,144.17
5.27,144.11
5.47,144.1
5.67,144.07
5.87,144.07
6.07,144.07
6.27,144.04
6.47,144.01
6.67,144.0
6.87,143.97
7.07,143.99
7.27,144.01
7.47,144.01
7.67,144.06
7.87,144.06
8.07,144.06
8.27,144.55
8.53,144.84
8.73,152.4
8.93,162.14
9.13,172.76
9.33,183.29
9.53,193.34
9.73,198.38
9.93,198.23
10.13,198.24
10.33,198.22
10.53,198.2
10.73,198.24
10.93,198.22
11.13,198.18
11.33,198.1
12.12,198.13
12.32,198.11
12.52,198.1
12.72,198.11
12.92,198.23
13.12,198.33
13.32,198.57
13.52,198.64
13.72,199.63
13.92,200.3
14.12,201.56
14.32,201.4
14.53,202.61
14.73,201.86
14.93,202.9
15.13,201.44
15.33,202.6
15.53,201.53
15.73,202.5
15.93,201.42
16.13,201.75
16.33,200.57
16.53,200.57
16.73,199.8
16.93,198.97
17.13,198.47
17.33,198.45
17.53,198.36
17.73,198.39
17.93,198.39
18.13,198.36
18.33,198.49
