Time(S),GPU0_Power(W)
0.06,198.5
0.06,198.51
0.26,198.55
0.46,198.59
0.66,198.6
0.86,198.22
1.06,198.19
1.26,192.48
1.46,183.63
1.66,174.52
1.86,165.14
2.06,155.35
2.26,151.1
2.46,149.8
2.66,148.58
2.86,147.31
3.06,146.37
3.26,145.62
3.46,145.01
3.66,144.55
3.86,144.44
4.06,144.37
4.26,144.28
4.46,144.22
4.66,144.18
4.86,144.12
5.06,144.06
5.26,144.02
5.46,144.0
5.66,143.97
5.86,143.95
6.06,143.96
6.27,143.96
6.47,143.96
6.67,143.99
6.91,144.12
7.22,144.14
7.42,151.37
7.62,162.34
7.82,172.58
8.02,183.1
8.22,193.63
8.42,198.18
8.62,197.96
8.82,197.99
9.02,197.99
9.22,197.97
9.88,197.96
10.08,197.96
10.28,198.01
10.48,198.05
10.68,198.04
10.88,198.09
11.08,198.14
11.28,199.39
11.48,200.98
11.68,200.95
12.04,204.69
12.24,203.67
12.44,205.13
12.64,205.51
12.84,207.48
13.04,208.38
13.24,204.4
13.44,204.39
13.64,201.12
13.84,199.2
14.04,198.12
14.24,198.02
14.44,197.98
14.64,197.97
14.84,198.0
