Time(S),GPU0_Power(W)
0.16,150.92
0.16,151.5
0.36,152.29
0.56,152.48
0.76,152.35
0.96,152.29
1.16,152.43
1.36,152.38
1.56,152.32
1.76,140.45
1.96,128.08
2.16,113.76
2.36,99.33
2.56,85.53
2.76,83.76
2.96,83.39
3.16,83.1
3.36,82.76
3.56,82.69
3.76,82.61
3.96,82.41
4.16,82.39
4.36,82.36
4.56,81.95
5.03,82.19
5.47,82.89
5.67,83.25
5.87,95.14
6.07,105.67
6.27,117.17
6.47,128.67
6.67,141.17
6.87,142.9
7.07,142.88
7.27,143.05
7.47,143.24
7.67,143.52
7.87,143.62
8.07,143.74
8.27,144.0
8.47,144.1
8.67,144.25
8.87,146.15
9.07,149.88
9.27,150.09
9.47,157.3
9.67,172.01
9.87,178.37
10.07,189.0
10.27,200.79
10.47,199.62
10.67,200.29
10.88,206.64
11.08,195.04
11.28,182.3
11.48,178.6
11.68,166.82
11.88,149.58
12.08,148.46
12.28,148.21
12.48,148.17
12.68,148.11
12.88,148.62
