Time(S),GPU0_Power(W)
0.03,37.01
0.03,35.95
0.23,34.75
0.43,34.94
0.63,34.96
0.83,34.91
1.03,34.8
1.23,34.8
1.43,34.81
1.63,34.91
1.83,34.91
2.03,32.77
2.23,32.67
2.43,32.67
2.63,32.77
2.83,32.77
3.03,32.67
3.23,32.77
3.43,32.77
3.63,32.77
3.83,32.87
4.03,32.87
4.23,32.87
4.43,32.67
4.63,32.67
4.83,32.67
5.03,32.67
5.23,32.67
5.43,32.68
5.63,37.7
5.83,35.87
6.03,35.78
6.23,35.77
6.43,35.87
6.63,35.87
6.83,35.77
7.03,35.78
7.23,35.78
7.43,35.77
7.63,34.8
7.83,34.78
8.03,35.19
8.23,36.91
8.43,34.93
8.63,68.61
8.84,45.85
9.04,151.39
9.24,52.67
9.44,112.46
9.64,54.35
9.84,65.94
10.04,187.36
10.24,53.52
10.44,53.61
10.64,53.63
10.84,53.51
11.04,53.31
11.24,53.56
11.44,34.9
11.64,34.9
11.84,35.0
12.04,34.89
12.24,35.0
12.44,34.89
12.64,34.9
12.84,34.91
13.04,34.9
13.24,34.91
13.44,34.9
13.64,34.9
13.84,34.81
14.04,34.8
14.24,34.7
14.44,34.7
