Time(S),GPU0_Power(W)
0.00,127.0
0.00,127.0
0.20,99.0
0.40,83.0
0.60,133.0
0.80,134.0
1.00,134.0
1.20,132.0
1.40,132.0
1.60,100.0
1.80,83.0
2.00,81.0
2.20,97.0
2.40,83.0
2.60,81.0
2.80,81.0
3.00,81.0
3.20,81.0
3.40,81.0
3.60,81.0
3.80,124.0
4.00,92.0
4.20,82.0
4.40,81.0
4.60,81.0
4.80,81.0
5.00,81.0
5.20,81.0
5.40,81.0
5.60,81.0
5.80,115.0
6.00,129.0
6.20,99.0
6.40,83.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,120.0
10.60,129.0
10.80,99.0
11.00,83.0
11.20,81.0
11.40,81.0
11.60,81.0
11.80,81.0
12.00,81.0
12.20,99.0
12.40,102.0
12.60,129.0
12.80,132.0
13.00,133.0
13.20,132.0
13.40,132.0
13.60,132.0
13.80,132.0
14.00,131.0
14.20,100.0
14.41,153.0
14.61,136.0
14.81,100.0
15.01,107.0
15.21,151.0
15.41,139.0
15.61,133.0
15.81,181.0
16.01,121.0
16.21,133.0
16.41,176.0
16.61,115.0
16.81,132.0
17.01,125.0
17.21,157.0
17.41,139.0
17.61,94.0
17.81,108.0
18.01,150.0
18.21,154.0
18.41,96.0
18.61,165.0
18.81,154.0
19.01,138.0
19.21,173.0
19.41,152.0
19.61,124.0
19.81,171.0
20.01,246.0
20.21,302.0
20.41,205.0
20.61,116.0
20.81,91.0
21.01,88.0
21.21,90.0
21.41,88.0
21.61,87.0
21.81,99.0
22.01,133.0
22.21,93.0
22.41,88.0
22.61,87.0
22.81,87.0
23.01,87.0
23.21,87.0
23.41,104.0
23.61,89.0
23.81,92.0
24.01,109.0
24.21,93.0
24.41,87.0
24.61,87.0
24.81,87.0
25.01,87.0
25.21,125.0
25.41,117.0
