Time(S),GPU0_Power(W)
0.00,127.0
0.00,127.0
0.20,104.0
0.40,84.0
0.60,132.0
0.80,135.0
1.00,134.0
1.20,132.0
1.40,132.0
1.60,127.0
1.80,114.0
2.00,129.0
2.20,131.0
2.40,130.0
2.60,88.0
2.80,82.0
3.00,120.0
3.20,103.0
3.40,84.0
3.60,82.0
3.80,81.0
4.00,81.0
4.20,81.0
4.40,81.0
4.60,111.0
4.80,114.0
5.00,85.0
5.20,82.0
5.40,81.0
5.60,81.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,102.0
9.60,127.0
9.80,130.0
10.00,100.0
10.20,84.0
10.40,81.0
10.60,81.0
10.80,108.0
11.00,133.0
11.20,102.0
11.40,111.0
11.60,129.0
11.80,137.0
12.00,155.0
12.20,135.0
12.40,132.0
12.60,141.0
12.80,146.0
13.00,96.0
13.20,161.0
13.40,115.0
13.60,150.0
13.80,145.0
14.00,109.0
14.21,158.0
14.41,136.0
14.61,173.0
14.81,122.0
15.01,92.0
15.21,153.0
15.41,109.0
15.61,165.0
15.81,141.0
16.01,170.0
16.21,121.0
16.41,92.0
16.61,145.0
16.81,95.0
17.01,166.0
17.21,105.0
17.41,117.0
17.61,131.0
17.81,93.0
18.01,160.0
18.21,109.0
18.41,164.0
18.61,144.0
18.81,116.0
19.01,152.0
19.21,97.0
19.41,164.0
19.61,103.0
19.81,158.0
20.01,118.0
20.21,94.0
20.41,150.0
20.61,121.0
20.81,167.0
21.01,114.0
21.21,152.0
21.41,138.0
21.61,94.0
21.81,157.0
22.01,135.0
22.21,160.0
22.41,123.0
22.61,92.0
22.81,153.0
23.01,140.0
23.21,175.0
23.41,112.0
23.61,140.0
23.81,124.0
24.01,92.0
24.21,155.0
24.41,111.0
24.61,170.0
24.81,125.0
25.01,107.0
25.21,148.0
25.41,113.0
25.61,160.0
25.81,141.0
26.01,167.0
26.21,245.0
26.41,233.0
26.61,125.0
26.81,88.0
27.01,82.0
27.21,89.0
27.41,87.0
27.61,87.0
27.81,87.0
28.01,87.0
28.21,88.0
28.41,87.0
28.61,87.0
28.81,87.0
29.01,87.0
29.21,87.0
29.41,87.0
29.61,87.0
29.81,87.0
30.01,93.0
30.21,105.0
30.41,95.0
30.61,88.0
30.81,87.0
31.01,87.0
31.21,106.0
31.41,102.0
31.61,123.0
