Time(S),GPU0_Power(W)
0.06,198.33
0.06,198.37
0.26,198.44
0.46,198.48
0.66,198.39
0.86,198.09
1.06,198.06
1.26,198.07
1.46,197.33
1.66,188.33
1.86,179.37
2.06,169.21
2.26,159.23
2.46,149.7
2.66,148.33
2.86,147.07
3.06,146.21
3.26,145.46
3.47,144.94
3.67,144.59
3.87,144.48
4.07,144.35
4.27,144.26
4.47,144.15
4.67,144.02
4.87,143.96
5.07,143.92
5.27,143.9
5.47,143.88
5.67,143.87
5.87,143.88
6.07,143.88
6.32,143.88
6.52,144.01
6.72,144.69
6.92,153.79
7.12,164.43
7.32,174.99
7.52,185.5
7.72,195.52
7.92,197.89
8.12,197.83
8.32,197.86
8.52,197.84
8.72,197.81
8.92,197.78
9.12,197.78
9.32,197.79
9.52,197.81
9.72,197.92
9.92,198.4
10.12,201.21
10.32,203.72
10.52,203.66
10.72,208.43
10.92,215.78
11.12,219.22
11.32,221.03
11.52,221.51
11.72,221.47
11.92,222.61
12.12,217.68
12.32,212.62
12.52,212.27
12.72,207.78
12.92,201.04
13.12,198.06
13.32,198.04
13.52,198.08
13.72,198.01
13.92,198.0
