Time(S),GPU0_Power(W)
0.23,152.01
0.23,152.68
0.43,153.72
0.63,154.22
0.83,154.23
1.03,154.36
1.23,154.3
1.43,154.29
1.63,154.46
1.83,146.86
2.03,132.9
2.23,119.06
2.43,105.05
2.63,90.79
2.83,84.29
3.03,83.98
3.23,83.53
3.43,83.34
3.63,83.22
3.83,82.92
4.03,82.73
4.23,82.45
4.74,82.2
5.21,82.0
5.41,93.17
5.61,106.33
5.81,117.56
6.01,129.31
6.21,141.59
6.41,145.68
6.61,145.27
6.81,145.32
7.01,146.34
8.16,146.38
8.36,146.6
8.56,146.72
8.76,146.73
8.96,146.89
9.16,146.99
9.36,147.2
9.68,147.25
9.91,147.26
10.11,147.47
10.31,147.51
10.51,147.74
10.71,148.12
10.91,148.16
11.23,149.21
11.43,149.92
11.65,150.74
11.85,151.96
12.05,151.91
12.25,150.64
12.61,150.56
12.81,150.79
13.01,150.98
13.21,150.91
13.41,152.88
13.61,154.39
13.81,153.41
14.01,154.19
14.21,155.33
14.41,155.38
14.61,154.54
14.81,155.74
15.01,154.98
15.21,152.99
15.41,154.48
15.61,154.24
15.81,152.57
16.01,152.08
16.21,152.05
16.41,150.16
16.61,149.28
16.81,149.24
17.01,149.13
17.21,149.21
17.41,149.23
17.61,149.13
17.81,150.01
