Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,121.98,142.79,117.11,128.64
0.13,122.01,142.85,117.11,128.67
0.33,122.01,142.94,117.07,128.69
0.53,121.96,143.04,117.11,128.64
0.73,121.96,143.09,116.95,128.6
0.93,121.88,143.1,116.95,128.59
1.13,121.86,131.92,109.21,116.41
1.33,121.87,119.91,99.96,105.19
1.54,121.92,107.58,90.14,94.13
1.74,119.88,95.05,80.4,84.0
1.94,109.11,81.25,70.16,73.54
2.14,99.68,79.69,69.36,73.39
2.35,88.95,79.42,69.24,73.31
2.55,79.17,79.24,69.24,73.25
2.76,72.37,79.08,69.24,73.25
2.97,72.23,78.93,69.25,73.24
3.18,72.16,78.78,69.21,73.18
3.38,72.14,78.66,69.21,73.18
3.59,72.1,78.59,69.22,73.14
3.80,72.06,78.53,69.2,73.17
4.01,72.03,78.4,69.21,73.17
4.25,72.04,78.22,69.17,73.12
4.95,72.06,78.11,69.16,73.09
5.35,71.99,77.83,69.19,73.05
6.50,72.06,77.98,69.12,73.07
7.30,72.04,77.93,69.14,73.03
7.51,72.05,77.9,69.15,73.05
7.72,72.03,77.86,69.15,73.06
7.93,72.01,77.84,69.16,72.98
8.28,74.46,77.78,69.16,72.94
8.55,85.08,77.74,69.15,72.97
8.77,94.52,77.7,69.17,72.97
8.97,103.69,77.67,69.14,72.96
9.17,113.7,77.68,69.15,72.96
9.38,118.4,77.61,69.15,72.95
9.59,117.54,77.51,69.15,72.94
10.03,117.61,91.18,69.12,72.92
10.24,117.59,103.33,69.09,72.93
10.46,117.66,115.56,78.22,72.89
10.67,117.66,125.38,86.36,72.92
10.87,117.61,135.05,94.89,82.16
11.07,117.64,134.66,103.41,93.46
11.27,119.96,135.45,111.05,101.14
11.47,120.02,135.74,114.38,110.56
11.67,120.03,135.99,113.6,120.6
11.87,120.05,136.2,113.5,124.75
12.07,117.76,135.78,112.89,123.97
12.51,117.76,135.94,112.91,123.98
12.71,117.72,136.11,112.89,124.0
12.94,118.05,136.57,113.45,127.67
13.14,119.39,138.09,114.53,128.91
13.34,119.38,138.32,114.67,129.03
13.54,119.46,138.51,114.81,129.19
13.74,119.96,139.0,115.13,129.38
13.94,121.51,139.74,116.0,127.49
14.14,126.69,145.6,121.17,132.61
14.34,129.47,147.6,123.15,134.78
14.54,132.18,149.43,124.73,136.14
14.74,133.63,150.41,125.8,136.01
14.94,132.04,150.04,124.97,135.26
15.14,125.68,143.88,119.18,128.76
15.34,122.78,141.34,116.33,126.58
15.54,119.46,139.09,114.46,124.23
15.75,117.81,137.79,113.26,124.21
15.95,117.77,137.9,113.26,124.23
16.15,117.76,137.92,113.23,124.25
16.35,118.03,138.19,113.4,124.31
16.57,118.83,139.03,114.04,125.07
16.77,119.63,139.89,114.88,125.89
