Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.19,121.71,75.77,69.21,72.26
0.19,121.97,75.7,69.2,72.28
0.39,121.99,75.63,69.18,72.26
0.59,122.02,75.61,69.12,72.19
0.79,121.98,75.61,69.08,72.22
0.99,121.98,75.64,69.08,72.22
1.19,121.99,75.61,69.09,72.22
1.39,121.97,75.6,69.11,72.26
1.59,121.97,75.56,69.09,72.23
1.79,111.65,75.59,69.08,72.24
1.99,101.79,75.67,69.11,72.24
2.20,91.89,75.66,69.1,72.22
2.40,81.8,75.62,69.1,72.25
2.61,72.6,75.61,69.09,72.21
2.81,72.46,75.6,69.09,72.26
3.02,72.41,75.62,69.1,72.25
3.22,72.41,75.64,69.1,72.21
3.43,72.4,75.59,69.1,72.24
3.63,72.38,75.57,69.07,72.19
3.84,72.34,75.54,69.1,72.21
4.04,72.28,75.57,69.12,72.21
4.24,72.24,75.65,69.13,72.2
4.45,72.24,75.62,69.12,72.22
4.65,72.23,75.57,69.08,72.18
4.86,72.26,75.54,69.09,72.18
5.06,72.31,75.51,69.07,72.19
5.30,72.28,75.5,69.12,72.15
6.00,72.31,75.5,69.09,72.17
6.40,72.28,75.5,69.13,72.15
7.55,72.19,75.45,69.08,72.24
8.35,72.17,75.45,69.07,72.17
8.56,72.2,75.47,69.08,72.2
8.77,72.21,75.57,69.11,72.18
8.97,72.22,75.53,69.13,72.18
9.18,72.23,75.51,69.15,72.17
9.38,72.24,75.43,69.1,72.14
9.76,82.35,75.44,69.04,72.14
10.00,92.01,75.48,69.04,72.11
10.21,100.91,75.43,68.99,72.16
10.41,110.5,75.41,68.94,72.13
10.61,118.93,75.4,68.97,72.17
10.81,118.11,75.42,68.97,72.17
11.03,117.4,77.12,68.92,72.14
11.42,117.45,90.19,68.91,72.13
11.63,117.47,100.9,69.0,72.14
11.86,117.5,113.54,78.99,72.14
12.06,117.56,123.64,87.68,73.95
12.26,117.57,131.86,94.97,83.68
12.46,118.0,131.29,104.7,94.86
12.66,119.71,131.75,111.41,102.28
12.86,119.71,131.83,113.67,111.6
13.06,119.75,132.09,113.27,121.54
13.26,119.81,132.35,113.29,123.36
13.46,117.69,131.93,112.51,122.85
13.90,117.75,132.0,112.51,122.89
14.10,117.68,132.19,112.53,122.9
14.33,117.9,132.65,113.13,123.69
14.53,119.13,134.24,114.26,124.98
14.73,119.19,134.37,114.29,125.05
14.93,120.68,135.03,114.73,125.62
15.13,125.91,140.74,119.94,130.78
15.33,129.84,143.21,122.28,133.35
15.53,134.7,147.29,126.59,137.35
15.73,138.97,150.6,129.77,141.18
15.93,141.53,154.7,133.27,144.03
16.13,142.75,155.71,134.08,145.1
16.33,142.33,155.31,133.7,144.7
16.53,142.35,155.51,133.63,144.74
16.73,140.99,154.53,131.94,143.4
16.93,141.85,155.72,133.74,144.98
17.13,140.31,153.54,131.5,143.0
17.33,140.9,155.28,132.96,144.29
17.53,140.66,155.3,132.89,144.3
17.73,141.07,155.57,132.76,144.39
17.93,142.01,156.44,133.46,144.78
18.13,141.82,156.13,133.5,144.54
18.33,142.58,156.76,133.75,145.38
18.53,140.12,154.85,131.82,142.92
18.73,140.79,156.26,133.15,144.46
18.93,140.7,156.3,133.17,144.32
19.13,140.68,155.56,132.15,143.34
19.33,140.93,157.16,133.07,144.29
19.53,142.51,157.46,133.93,145.22
19.73,141.96,157.56,133.62,144.73
19.93,142.42,157.79,133.5,145.07
20.13,142.54,157.99,133.51,145.27
20.33,142.5,158.07,133.51,145.04
20.53,141.89,156.31,131.89,143.15
20.73,142.88,158.77,134.01,145.52
20.93,140.85,154.99,130.3,141.84
21.13,142.12,158.35,133.61,144.79
21.33,140.44,156.53,131.64,143.19
21.53,141.02,158.22,133.24,144.79
21.73,140.99,158.24,133.18,144.78
21.93,141.38,157.74,133.12,144.72
22.13,142.14,158.67,133.61,144.87
22.33,142.2,158.66,133.54,144.97
22.53,141.76,158.83,133.75,145.19
22.73,139.32,154.85,129.52,140.52
22.93,137.07,154.22,128.49,138.55
23.13,130.83,148.43,123.06,132.98
23.33,126.48,145.16,119.53,128.99
23.53,122.11,141.01,115.76,125.29
23.73,119.56,139.17,113.95,124.03
23.93,117.89,137.71,112.78,124.01
24.13,117.9,137.68,112.77,124.01
24.33,117.9,137.68,112.75,124.03
24.53,118.58,138.03,113.01,124.27
24.77,119.31,138.87,113.67,124.9
