Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.01,142.86,117.02,128.73
0.13,122.0,142.97,117.02,128.74
0.33,121.97,143.05,117.01,128.79
0.53,121.96,143.16,117.0,128.77
0.73,122.02,143.28,117.02,128.66
0.93,121.96,143.26,116.98,128.69
1.13,121.95,143.29,117.0,128.63
1.33,122.01,143.36,116.98,128.64
1.53,121.88,143.45,116.95,128.64
1.73,109.32,137.43,113.19,120.7
1.93,98.47,124.96,102.8,110.1
2.13,88.59,111.64,93.79,97.56
2.34,79.57,98.22,82.88,87.34
2.55,72.65,86.54,74.22,75.4
2.75,72.53,79.91,69.54,73.43
2.96,72.43,79.67,69.47,73.36
3.17,72.34,79.41,69.42,73.28
3.37,72.33,79.23,69.41,73.32
3.58,72.3,79.07,69.4,73.29
3.79,72.3,78.96,69.38,73.28
3.99,72.31,78.91,69.4,73.3
4.20,72.33,78.81,69.4,73.21
4.41,72.36,78.72,69.37,73.24
4.62,72.36,78.63,69.35,73.22
4.82,72.35,78.59,69.35,73.21
5.03,72.29,78.55,69.36,73.25
5.27,72.31,78.26,69.36,73.14
5.99,72.27,78.22,69.34,73.14
6.39,72.2,77.93,69.4,73.04
7.54,72.27,77.95,69.34,73.14
8.34,72.27,78.05,69.33,73.08
8.55,72.26,78.06,69.33,73.06
8.76,72.25,77.99,69.37,73.08
8.96,72.23,77.93,69.38,73.01
9.17,72.23,77.91,69.36,73.06
9.37,72.2,77.94,69.37,73.01
9.74,82.55,77.86,69.36,73.04
9.99,92.47,77.81,69.36,73.01
10.19,101.68,77.76,69.36,73.01
10.39,110.73,77.71,69.37,73.01
10.59,119.17,77.74,69.37,72.96
10.81,118.34,77.69,69.38,72.99
11.01,117.43,77.64,69.35,72.96
11.40,117.54,79.34,69.32,72.99
11.63,117.59,92.32,69.34,72.91
11.84,117.67,103.51,69.58,72.93
12.06,117.71,115.72,78.97,72.93
12.26,117.7,125.57,86.73,72.87
12.46,117.65,135.28,95.85,83.27
12.66,118.24,135.12,105.75,94.54
12.86,120.25,135.83,113.35,102.62
13.06,120.35,136.01,114.51,112.63
13.26,120.37,136.24,114.11,122.64
13.46,120.4,136.49,114.02,124.66
13.66,117.86,136.07,112.94,124.04
14.11,117.85,136.15,112.85,124.04
14.31,117.8,136.31,112.8,124.05
14.51,117.84,136.33,113.19,124.65
14.71,119.47,138.31,114.87,126.54
14.91,119.58,139.07,115.39,127.11
15.11,121.07,139.83,116.4,128.24
15.31,124.22,141.74,118.27,129.56
15.51,124.22,142.02,118.43,129.6
15.71,122.48,140.23,116.38,127.42
15.91,122.51,139.94,116.26,127.29
16.11,121.01,139.51,115.1,126.34
16.31,117.94,137.59,112.97,124.46
16.51,117.98,137.6,112.9,124.36
16.71,117.98,137.65,112.88,124.38
16.91,117.97,137.66,112.86,124.36
17.11,118.54,138.15,113.1,124.56
17.35,119.26,138.8,113.74,125.24
