Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,136.0,128.0,147.0,131.0
0.00,136.0,128.0,147.0,131.0
0.20,103.0,96.0,115.0,102.0
0.40,85.0,77.0,96.0,86.0
0.60,136.0,116.0,129.0,120.0
0.80,136.0,92.0,108.0,98.0
1.00,136.0,77.0,95.0,85.0
1.20,133.0,75.0,131.0,83.0
1.40,104.0,75.0,139.0,83.0
1.60,85.0,74.0,140.0,83.0
1.80,82.0,75.0,141.0,83.0
2.00,82.0,74.0,142.0,83.0
2.20,100.0,74.0,141.0,83.0
2.40,84.0,74.0,140.0,83.0
2.60,82.0,74.0,140.0,83.0
2.80,82.0,74.0,141.0,83.0
3.00,82.0,74.0,141.0,83.0
3.20,82.0,74.0,141.0,83.0
3.40,82.0,74.0,142.0,83.0
3.60,82.0,75.0,141.0,83.0
3.80,129.0,113.0,144.0,116.0
4.00,88.0,79.0,142.0,88.0
4.20,83.0,75.0,141.0,84.0
4.40,82.0,74.0,141.0,83.0
4.60,82.0,74.0,141.0,83.0
4.80,82.0,74.0,141.0,83.0
5.00,82.0,74.0,142.0,83.0
5.20,82.0,74.0,142.0,83.0
5.40,83.0,76.0,143.0,84.0
5.60,82.0,75.0,145.0,83.0
5.80,113.0,75.0,144.0,83.0
6.00,86.0,75.0,144.0,83.0
6.20,82.0,75.0,145.0,83.0
6.40,82.0,74.0,145.0,83.0
6.60,90.0,74.0,144.0,83.0
6.80,127.0,75.0,145.0,114.0
7.00,132.0,107.0,145.0,129.0
7.20,132.0,79.0,146.0,112.0
7.40,132.0,75.0,145.0,87.0
7.60,132.0,75.0,144.0,84.0
7.80,132.0,75.0,144.0,83.0
8.00,132.0,74.0,144.0,83.0
8.20,101.0,74.0,145.0,83.0
8.40,85.0,74.0,144.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,145.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,144.0,83.0
9.40,82.0,74.0,145.0,83.0
9.60,82.0,74.0,144.0,83.0
9.80,82.0,74.0,145.0,83.0
10.00,82.0,74.0,146.0,83.0
10.20,82.0,74.0,146.0,83.0
10.40,122.0,74.0,141.0,83.0
10.60,131.0,74.0,141.0,83.0
10.80,132.0,74.0,141.0,83.0
11.00,101.0,74.0,141.0,83.0
11.20,85.0,74.0,140.0,83.0
11.40,82.0,74.0,140.0,83.0
11.60,82.0,74.0,141.0,83.0
11.80,112.0,74.0,143.0,83.0
12.00,126.0,74.0,143.0,83.0
12.20,100.0,74.0,143.0,83.0
12.40,120.0,74.0,141.0,83.0
12.60,114.0,87.0,123.0,94.0
12.80,134.0,124.0,142.0,127.0
13.00,134.0,127.0,100.0,90.0
13.20,134.0,127.0,94.0,84.0
13.41,134.0,86.0,103.0,83.0
13.61,134.0,94.0,134.0,83.0
13.81,134.0,123.0,112.0,121.0
14.01,134.0,122.0,127.0,128.0
14.21,134.0,82.0,138.0,95.0
14.41,138.0,97.0,146.0,104.0
14.61,134.0,118.0,110.0,96.0
14.81,134.0,112.0,95.0,125.0
15.01,136.0,125.0,96.0,110.0
15.27,134.0,89.0,136.0,93.0
15.47,134.0,76.0,138.0,84.0
15.67,133.0,74.0,139.0,83.0
15.87,133.0,74.0,107.0,83.0
16.07,134.0,75.0,95.0,83.0
16.27,134.0,75.0,93.0,83.0
16.47,133.0,75.0,92.0,83.0
16.67,134.0,74.0,92.0,83.0
16.87,133.0,74.0,112.0,83.0
17.07,134.0,74.0,135.0,83.0
17.27,133.0,74.0,139.0,102.0
17.47,134.0,81.0,140.0,126.0
17.67,134.0,88.0,139.0,98.0
17.87,133.0,76.0,139.0,85.0
18.07,102.0,75.0,105.0,83.0
18.27,132.0,115.0,132.0,118.0
18.47,142.0,119.0,144.0,131.0
18.67,108.0,91.0,143.0,101.0
18.87,116.0,97.0,143.0,85.0
19.07,87.0,78.0,149.0,83.0
19.27,130.0,75.0,150.0,83.0
19.47,134.0,75.0,152.0,83.0
19.67,133.0,116.0,166.0,83.0
19.87,147.0,132.0,164.0,127.0
20.07,173.0,170.0,181.0,167.0
20.27,171.0,165.0,175.0,162.0
20.47,164.0,156.0,173.0,153.0
20.67,163.0,159.0,180.0,158.0
20.87,127.0,107.0,153.0,115.0
21.07,88.0,79.0,170.0,87.0
21.27,122.0,101.0,157.0,111.0
21.47,168.0,153.0,180.0,158.0
21.67,160.0,138.0,166.0,140.0
21.87,103.0,96.0,149.0,95.0
22.07,145.0,128.0,156.0,130.0
22.27,132.0,117.0,150.0,121.0
22.47,128.0,120.0,137.0,123.0
22.67,147.0,140.0,152.0,140.0
22.87,147.0,140.0,151.0,141.0
23.07,131.0,136.0,131.0,112.0
23.27,162.0,153.0,164.0,150.0
23.47,144.0,107.0,151.0,111.0
23.67,143.0,120.0,148.0,124.0
23.87,147.0,139.0,159.0,139.0
24.07,151.0,145.0,159.0,144.0
24.27,149.0,143.0,155.0,142.0
24.47,165.0,157.0,168.0,156.0
24.67,126.0,106.0,151.0,111.0
24.87,130.0,122.0,148.0,124.0
25.07,149.0,142.0,156.0,143.0
25.27,128.0,137.0,130.0,115.0
25.47,150.0,146.0,155.0,142.0
25.67,150.0,144.0,155.0,143.0
25.87,165.0,157.0,170.0,156.0
26.07,123.0,105.0,151.0,109.0
26.27,129.0,122.0,148.0,124.0
26.47,151.0,144.0,157.0,143.0
26.67,151.0,146.0,157.0,144.0
26.87,165.0,157.0,170.0,156.0
27.07,162.0,155.0,166.0,154.0
27.27,143.0,104.0,150.0,103.0
27.47,146.0,129.0,150.0,130.0
27.67,153.0,144.0,158.0,144.0
27.87,165.0,158.0,170.0,156.0
28.07,160.0,153.0,164.0,150.0
28.27,154.0,147.0,160.0,148.0
28.47,104.0,122.0,148.0,98.0
28.67,151.0,146.0,161.0,142.0
28.87,166.0,159.0,172.0,157.0
29.07,161.0,154.0,165.0,152.0
29.27,153.0,147.0,163.0,145.0
29.47,157.0,149.0,165.0,149.0
29.67,142.0,104.0,149.0,101.0
29.87,164.0,145.0,165.0,149.0
30.07,166.0,159.0,172.0,157.0
30.27,160.0,152.0,165.0,151.0
30.47,153.0,146.0,157.0,147.0
30.67,137.0,117.0,114.0,105.0
30.87,170.0,164.0,151.0,162.0
31.07,118.0,106.0,149.0,111.0
31.27,93.0,84.0,148.0,92.0
31.47,117.0,77.0,148.0,85.0
31.67,137.0,75.0,149.0,84.0
31.87,109.0,75.0,148.0,83.0
32.07,92.0,75.0,149.0,83.0
32.27,89.0,74.0,148.0,83.0
32.47,90.0,74.0,147.0,83.0
32.67,89.0,74.0,146.0,83.0
32.87,89.0,74.0,147.0,83.0
33.07,89.0,74.0,146.0,83.0
33.27,89.0,74.0,146.0,83.0
33.47,89.0,74.0,146.0,83.0
33.67,89.0,74.0,146.0,83.0
33.87,92.0,75.0,150.0,84.0
34.07,105.0,78.0,162.0,86.0
34.27,115.0,93.0,157.0,94.0
34.47,161.0,130.0,170.0,131.0
34.67,150.0,122.0,157.0,132.0
34.87,141.0,81.0,147.0,131.0
35.07,140.0,75.0,145.0,96.0
35.27,112.0,75.0,145.0,85.0
35.47,92.0,74.0,145.0,83.0
35.67,113.0,74.0,145.0,83.0
35.87,136.0,74.0,145.0,83.0
36.07,117.0,89.0,157.0,100.0
