Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,134.0,126.0,145.0,124.0
0.00,134.0,126.0,145.0,124.0
0.20,107.0,99.0,120.0,105.0
0.40,86.0,78.0,96.0,87.0
0.60,134.0,115.0,129.0,120.0
0.80,137.0,93.0,109.0,100.0
1.00,135.0,77.0,108.0,86.0
1.20,133.0,75.0,137.0,84.0
1.40,133.0,74.0,140.0,84.0
1.60,133.0,74.0,142.0,84.0
1.80,133.0,75.0,142.0,83.0
2.00,133.0,74.0,141.0,83.0
2.20,133.0,74.0,141.0,84.0
2.40,133.0,74.0,141.0,84.0
2.60,102.0,74.0,141.0,83.0
2.80,85.0,74.0,141.0,83.0
3.00,101.0,94.0,147.0,101.0
3.20,114.0,102.0,143.0,108.0
3.40,86.0,78.0,142.0,87.0
3.60,83.0,75.0,141.0,84.0
3.80,82.0,74.0,141.0,83.0
4.00,82.0,74.0,140.0,83.0
4.20,82.0,74.0,141.0,83.0
4.40,82.0,74.0,142.0,83.0
4.60,84.0,75.0,142.0,85.0
4.80,123.0,75.0,145.0,84.0
5.00,100.0,74.0,145.0,84.0
5.20,85.0,74.0,144.0,83.0
5.40,83.0,74.0,145.0,83.0
5.60,82.0,74.0,145.0,83.0
5.80,82.0,74.0,144.0,83.0
6.00,82.0,74.0,144.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,75.0,144.0,83.0
6.60,85.0,75.0,145.0,83.0
6.80,126.0,74.0,144.0,83.0
7.00,101.0,74.0,145.0,83.0
7.20,85.0,74.0,145.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,75.0,144.0,83.0
7.80,82.0,75.0,144.0,83.0
8.00,82.0,75.0,145.0,83.0
8.20,82.0,75.0,145.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,75.0,144.0,83.0
8.80,82.0,74.0,143.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,82.0,74.0,144.0,99.0
9.60,113.0,74.0,141.0,86.0
9.80,130.0,74.0,142.0,84.0
10.00,132.0,75.0,141.0,83.0
10.20,117.0,75.0,140.0,83.0
10.40,87.0,75.0,141.0,83.0
10.60,96.0,74.0,140.0,83.0
10.80,128.0,74.0,141.0,83.0
11.00,133.0,74.0,142.0,83.0
11.20,136.0,108.0,143.0,83.0
11.40,102.0,79.0,143.0,83.0
11.60,122.0,75.0,132.0,83.0
11.80,113.0,86.0,113.0,94.0
12.00,131.0,97.0,136.0,103.0
12.20,133.0,77.0,139.0,86.0
12.40,134.0,75.0,139.0,84.0
12.60,137.0,78.0,144.0,86.0
12.81,135.0,121.0,120.0,119.0
13.01,135.0,110.0,96.0,88.0
13.21,134.0,79.0,93.0,84.0
13.41,134.0,75.0,120.0,83.0
13.61,134.0,102.0,127.0,115.0
13.81,135.0,100.0,97.0,88.0
14.01,134.0,78.0,121.0,84.0
14.21,134.0,75.0,137.0,83.0
14.41,136.0,111.0,142.0,115.0
14.61,134.0,125.0,123.0,100.0
14.81,135.0,127.0,99.0,103.0
15.25,134.0,127.0,133.0,83.0
15.45,134.0,127.0,138.0,83.0
15.65,134.0,127.0,117.0,83.0
15.85,134.0,127.0,96.0,83.0
16.05,134.0,127.0,93.0,83.0
16.25,134.0,127.0,93.0,83.0
16.45,134.0,127.0,93.0,83.0
16.65,134.0,127.0,93.0,83.0
16.85,134.0,127.0,126.0,83.0
17.05,134.0,127.0,137.0,100.0
17.25,134.0,127.0,139.0,102.0
17.45,134.0,127.0,139.0,86.0
17.65,133.0,124.0,136.0,84.0
17.85,144.0,96.0,116.0,96.0
18.05,124.0,88.0,141.0,95.0
18.25,138.0,78.0,144.0,85.0
18.45,149.0,115.0,143.0,100.0
18.65,104.0,80.0,146.0,86.0
18.85,85.0,75.0,145.0,84.0
19.05,149.0,75.0,144.0,83.0
19.25,111.0,75.0,142.0,83.0
19.45,92.0,74.0,140.0,83.0
19.65,123.0,102.0,142.0,107.0
19.85,94.0,78.0,140.0,86.0
20.05,122.0,100.0,142.0,106.0
20.25,103.0,83.0,142.0,91.0
20.45,116.0,121.0,142.0,102.0
20.65,125.0,117.0,145.0,99.0
20.85,110.0,116.0,142.0,98.0
21.05,137.0,104.0,145.0,105.0
21.25,111.0,88.0,141.0,95.0
21.45,141.0,105.0,144.0,109.0
21.65,108.0,92.0,141.0,93.0
21.85,141.0,111.0,143.0,114.0
22.05,132.0,83.0,141.0,91.0
22.25,144.0,114.0,143.0,118.0
22.45,140.0,81.0,141.0,97.0
22.65,149.0,117.0,143.0,116.0
22.85,141.0,82.0,140.0,88.0
23.05,132.0,103.0,142.0,107.0
23.25,105.0,83.0,141.0,90.0
23.45,116.0,96.0,142.0,102.0
23.65,112.0,88.0,143.0,95.0
23.85,113.0,120.0,142.0,101.0
24.05,118.0,97.0,145.0,99.0
24.25,110.0,92.0,142.0,98.0
24.45,135.0,100.0,145.0,104.0
24.65,108.0,97.0,142.0,95.0
24.85,140.0,108.0,144.0,110.0
25.05,108.0,85.0,141.0,93.0
25.25,140.0,111.0,143.0,115.0
25.45,108.0,83.0,141.0,90.0
25.65,141.0,115.0,143.0,118.0
25.85,108.0,81.0,141.0,89.0
26.05,139.0,113.0,141.0,122.0
26.25,96.0,80.0,139.0,129.0
26.45,90.0,75.0,139.0,130.0
26.65,120.0,120.0,140.0,131.0
26.85,93.0,116.0,139.0,131.0
27.05,140.0,112.0,134.0,131.0
27.25,113.0,86.0,139.0,131.0
27.45,92.0,76.0,131.0,131.0
27.66,129.0,119.0,127.0,131.0
27.86,94.0,81.0,98.0,131.0
28.06,89.0,75.0,101.0,130.0
28.26,137.0,106.0,138.0,124.0
28.46,106.0,84.0,140.0,94.0
28.66,120.0,94.0,143.0,101.0
28.86,132.0,93.0,140.0,127.0
29.06,95.0,77.0,140.0,130.0
29.26,140.0,115.0,142.0,125.0
29.46,135.0,81.0,140.0,89.0
29.66,157.0,109.0,143.0,113.0
29.86,132.0,84.0,141.0,92.0
30.06,143.0,106.0,144.0,109.0
30.26,105.0,86.0,141.0,94.0
30.46,138.0,105.0,144.0,109.0
30.66,108.0,87.0,141.0,114.0
30.86,141.0,104.0,144.0,110.0
31.06,119.0,88.0,141.0,95.0
31.26,144.0,107.0,143.0,111.0
31.46,109.0,92.0,140.0,128.0
31.66,92.0,76.0,139.0,130.0
31.86,139.0,114.0,135.0,131.0
32.06,108.0,81.0,139.0,131.0
32.26,128.0,94.0,132.0,132.0
32.46,110.0,92.0,139.0,131.0
32.66,92.0,77.0,139.0,131.0
32.86,138.0,114.0,136.0,131.0
33.06,107.0,81.0,139.0,131.0
33.26,86.0,75.0,139.0,122.0
33.46,131.0,110.0,142.0,127.0
33.66,90.0,79.0,140.0,93.0
33.86,138.0,114.0,142.0,118.0
34.06,108.0,82.0,141.0,90.0
34.26,143.0,108.0,144.0,111.0
34.46,136.0,127.0,141.0,127.0
34.66,161.0,131.0,145.0,115.0
34.86,143.0,93.0,142.0,97.0
35.06,132.0,97.0,145.0,101.0
35.26,111.0,91.0,142.0,97.0
35.46,136.0,100.0,145.0,104.0
35.66,140.0,123.0,142.0,116.0
35.86,145.0,103.0,145.0,105.0
36.06,108.0,91.0,142.0,97.0
36.26,127.0,99.0,145.0,102.0
36.46,140.0,98.0,142.0,97.0
36.66,139.0,78.0,140.0,85.0
