Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,121.71,139.37,116.88,129.74
0.12,121.81,139.41,117.2,130.09
0.32,121.72,139.38,117.19,130.19
0.52,121.76,139.41,117.21,130.08
0.72,121.72,139.45,117.16,130.1
0.92,121.7,135.24,110.4,120.49
1.12,121.71,122.24,100.15,109.04
1.32,121.73,110.7,90.8,98.25
1.52,121.71,99.09,80.7,87.16
1.72,115.69,85.54,71.97,74.85
1.92,105.05,78.61,69.32,73.21
2.13,94.83,78.29,69.21,73.11
2.34,85.58,78.19,69.13,73.03
2.55,74.87,78.01,69.11,73.02
2.75,72.13,77.85,69.11,73.03
2.96,72.01,77.74,69.11,72.99
3.16,71.96,77.65,69.07,72.99
3.37,71.94,77.56,69.05,72.97
3.58,71.89,77.6,69.05,72.95
3.79,71.89,77.5,69.09,72.94
4.00,71.88,77.38,69.1,72.92
4.20,71.93,77.28,69.08,72.9
4.44,71.89,77.25,69.03,72.77
5.15,71.9,77.07,69.06,72.76
5.56,71.92,76.86,70.59,72.76
6.71,71.84,76.84,72.13,72.81
7.51,71.83,76.78,72.15,72.76
7.71,71.82,76.69,72.14,72.74
7.92,71.83,76.62,71.73,72.71
8.12,71.82,76.59,70.61,72.69
8.50,82.07,76.68,69.86,72.65
8.74,91.8,76.64,69.22,72.65
8.95,100.77,76.57,69.09,72.64
9.15,109.65,76.49,69.06,72.64
9.35,118.84,76.46,69.04,72.63
9.56,118.11,76.46,69.04,72.59
9.79,117.28,76.48,69.05,72.61
10.15,117.31,87.26,69.06,72.63
10.38,117.26,98.8,69.07,72.64
10.58,117.27,111.87,74.11,72.61
10.81,117.27,122.62,82.79,72.61
11.01,117.3,133.35,92.33,82.06
11.21,117.29,132.93,98.69,89.84
11.41,119.38,132.85,107.79,102.48
11.61,120.19,133.33,114.43,112.15
11.81,120.29,133.55,113.61,121.69
12.01,120.33,133.76,113.45,127.01
12.21,120.38,133.98,113.5,126.14
12.41,117.53,133.17,112.63,125.29
12.86,117.58,133.18,112.65,125.32
13.06,117.6,133.29,112.63,125.38
13.30,117.58,133.76,113.22,126.69
13.50,118.93,135.26,114.36,127.58
13.70,118.94,135.56,114.68,127.62
13.90,119.17,135.92,115.04,127.71
14.10,120.74,136.56,115.72,128.47
14.30,120.94,136.7,115.66,128.29
14.50,126.89,141.31,120.17,132.89
14.70,127.08,141.31,119.92,132.73
14.90,126.97,141.19,119.54,132.65
15.10,125.53,140.54,118.85,132.08
15.30,125.37,140.55,118.84,131.93
15.51,117.83,134.77,112.68,125.69
15.71,117.59,134.61,112.6,125.66
15.91,117.57,134.75,112.61,125.68
16.11,117.56,134.8,112.64,125.66
16.31,117.73,135.0,112.76,125.85
16.55,118.55,135.81,113.56,126.54
16.75,119.32,136.76,114.32,127.31
