Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.21,71.77,74.38,69.02,71.57
0.21,71.74,74.3,69.04,71.56
0.41,71.71,74.26,69.06,71.59
0.62,71.7,74.23,69.04,71.58
0.83,71.68,74.27,69.04,71.59
1.04,71.69,74.38,69.03,71.56
1.25,71.73,74.46,69.03,71.55
1.45,71.73,74.4,69.03,71.61
1.66,71.72,74.33,69.01,71.6
1.86,71.69,74.28,69.04,71.64
2.07,71.71,74.29,69.04,71.65
2.27,71.69,74.35,69.06,71.62
2.48,71.71,74.48,69.06,71.61
2.68,71.75,74.48,69.06,71.6
2.89,71.75,74.4,69.05,71.58
3.09,71.74,74.33,69.05,71.56
3.29,71.73,74.26,69.06,71.57
3.50,71.72,74.31,69.06,71.57
3.70,71.67,74.37,69.05,71.55
3.91,71.66,74.48,69.04,71.59
4.11,71.65,74.43,69.05,71.56
4.32,71.67,74.34,69.03,71.56
4.55,71.68,74.39,69.04,71.62
5.26,71.68,74.49,69.06,71.62
5.66,71.74,74.5,69.08,71.58
6.82,71.67,74.24,69.04,71.63
7.62,71.66,74.28,69.03,71.61
7.83,71.66,74.39,69.03,71.63
8.04,71.68,74.51,69.05,71.63
8.24,71.67,74.38,69.02,71.61
8.60,74.11,74.28,69.02,71.63
8.86,84.89,74.26,69.03,71.63
9.08,94.07,74.29,69.02,71.63
9.28,103.1,74.43,69.04,71.63
9.48,117.2,74.34,69.03,71.59
10.07,116.99,74.29,69.03,71.57
10.29,117.06,74.27,69.02,71.57
10.50,117.11,74.4,69.01,71.58
10.80,117.14,74.45,69.02,71.6
11.00,117.17,74.39,69.02,71.6
11.20,117.28,74.31,69.06,71.61
11.97,117.26,74.4,69.05,71.58
12.17,117.22,74.47,69.06,71.59
12.37,117.2,74.38,69.07,71.63
12.57,117.13,74.31,69.03,71.62
12.77,117.16,74.25,69.04,71.62
12.97,117.17,74.24,69.06,71.62
13.17,117.34,74.26,69.06,71.6
13.37,117.44,74.41,69.04,71.61
13.57,117.65,74.46,69.06,71.61
13.77,117.79,74.39,69.07,71.61
13.97,118.02,74.33,69.09,71.62
14.17,117.99,74.3,69.1,71.61
14.37,118.17,74.28,69.09,71.63
14.57,118.14,74.31,69.08,71.6
14.77,118.04,74.43,69.06,71.59
14.97,117.99,74.45,69.04,71.58
15.17,117.96,74.36,69.02,71.58
15.37,117.88,74.31,69.04,71.61
15.57,117.87,74.29,69.04,71.58
15.77,117.84,74.37,69.07,71.61
16.18,117.94,74.48,69.02,71.6
16.38,117.92,74.34,68.98,71.57
16.81,117.97,74.31,69.02,71.6
17.01,118.04,74.3,69.02,71.58
17.21,118.05,74.39,69.06,71.57
17.56,118.13,74.52,69.08,71.56
17.76,118.19,74.37,69.03,71.55
18.16,118.21,74.3,69.04,71.55
18.36,118.18,74.3,69.07,71.6
18.76,118.07,74.42,69.1,71.62
18.96,118.05,74.44,69.06,71.6
19.38,117.98,74.35,69.07,71.6
19.58,118.15,74.26,69.02,71.57
20.01,118.09,74.3,69.05,71.57
20.21,118.17,74.44,69.06,71.57
20.41,118.11,74.42,69.04,71.57
20.76,118.11,74.33,69.06,71.59
20.96,118.31,74.23,69.04,71.57
21.36,118.2,74.28,69.02,71.6
21.56,118.03,74.48,69.01,71.6
21.97,117.96,74.41,69.05,71.61
22.17,118.04,74.25,69.01,71.6
22.58,117.92,74.25,69.02,71.58
22.78,118.03,74.28,69.03,71.59
22.98,117.87,74.44,69.04,71.58
23.18,117.76,74.44,69.02,71.58
23.38,117.85,74.36,69.05,71.62
23.58,117.89,74.31,69.07,71.59
23.78,117.88,74.29,69.07,71.61
23.98,118.03,74.27,69.04,71.57
24.30,117.89,74.39,69.04,71.6
24.50,117.99,74.46,69.02,71.59
24.70,118.05,74.36,69.03,71.59
24.90,118.11,74.31,69.05,71.59
25.10,118.06,74.28,69.06,71.59
25.30,118.29,74.29,69.03,71.58
25.68,118.25,74.42,69.03,71.59
25.88,118.17,74.45,69.07,71.63
26.08,118.23,74.37,69.04,71.61
26.28,118.03,74.31,69.04,71.65
26.48,118.11,74.26,69.03,71.61
26.88,118.15,74.31,69.03,71.6
27.08,118.24,74.45,69.01,71.58
27.28,118.25,74.46,69.03,71.57
27.48,118.08,74.37,69.05,71.58
27.68,118.21,74.31,69.07,71.57
27.88,118.19,74.25,69.05,71.58
28.26,118.22,74.31,69.07,71.58
28.46,118.24,74.43,69.05,71.56
28.66,118.24,74.46,69.03,71.54
