Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,121.79,139.01,116.76,130.04
0.12,121.87,139.17,116.87,130.22
0.32,121.92,139.29,116.86,130.28
0.52,121.86,139.47,116.86,130.22
0.72,121.79,139.46,116.87,130.18
0.92,121.79,135.05,110.08,120.46
1.13,121.74,123.07,100.87,109.05
1.33,121.72,111.04,91.66,97.67
1.53,121.7,99.74,82.37,86.3
1.73,115.44,85.58,72.17,74.79
1.93,104.92,78.67,69.53,73.27
2.13,95.25,78.29,69.38,73.14
2.34,84.82,78.04,69.36,73.07
2.55,73.94,77.87,69.33,73.05
2.76,72.22,77.84,69.33,73.04
2.96,72.11,77.87,69.31,73.0
3.17,72.02,77.66,69.29,72.98
3.38,72.0,77.52,69.31,72.99
3.59,71.97,77.41,69.32,72.97
3.79,71.95,77.33,69.33,72.97
4.00,71.96,77.34,69.33,72.95
4.21,72.0,77.38,69.3,72.92
4.42,71.99,77.24,69.3,72.89
4.66,71.97,76.99,69.26,72.84
5.36,71.99,77.07,69.24,72.81
5.77,71.89,76.82,71.01,72.71
6.90,71.84,76.55,72.75,72.77
7.70,71.89,76.56,72.76,72.74
7.90,71.9,76.64,72.76,72.74
8.10,71.92,76.6,72.38,72.72
8.31,71.9,76.49,71.61,72.74
8.51,71.88,76.44,70.9,72.74
8.72,71.86,76.42,69.6,72.72
9.09,82.22,76.53,69.2,72.63
9.35,91.93,76.5,69.21,72.62
9.55,101.54,76.41,69.22,72.63
9.75,109.84,76.37,69.24,72.61
9.95,118.89,76.32,69.22,72.62
10.17,118.02,76.32,69.23,72.59
10.39,117.32,76.43,69.21,72.58
10.78,117.33,89.99,69.2,72.53
10.99,117.35,100.68,69.18,72.53
11.20,117.45,113.09,78.04,72.52
11.40,117.46,121.72,85.53,72.56
11.60,117.38,132.84,94.62,81.52
11.80,117.41,132.28,101.81,91.96
12.00,119.68,132.5,111.16,100.71
12.20,119.72,132.55,114.65,111.74
12.40,119.7,132.75,113.74,121.26
12.60,119.77,132.96,113.67,125.95
12.80,117.46,132.57,113.0,125.16
13.24,117.4,132.61,113.03,125.19
13.44,117.51,132.67,113.04,125.25
13.68,117.86,133.11,113.54,126.4
13.88,119.11,134.66,114.91,127.49
14.08,119.21,134.84,115.07,127.52
14.28,119.2,135.18,115.17,127.6
14.48,120.81,135.88,115.75,128.28
14.68,121.16,135.81,116.21,128.41
14.88,127.36,142.31,122.23,133.84
15.08,129.29,144.21,123.75,135.12
15.28,134.47,147.79,126.85,138.25
15.48,132.62,147.21,126.05,137.63
15.68,132.63,147.32,126.03,137.26
15.88,125.56,140.77,118.67,130.65
16.08,122.65,138.22,116.97,129.32
16.28,117.54,134.27,113.05,125.56
16.48,117.51,134.33,113.03,125.55
16.68,117.49,134.46,113.01,125.55
16.88,117.49,134.57,113.0,125.57
17.08,118.26,135.25,113.32,125.83
17.29,118.89,135.96,113.97,126.51
