Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.18,121.47,74.06,69.05,71.53
0.18,121.63,74.01,69.01,71.54
0.38,121.62,73.99,69.0,71.52
0.58,121.62,74.02,69.0,71.51
0.78,121.65,74.17,68.98,71.52
0.98,121.65,74.2,68.99,71.48
1.18,121.65,74.1,69.0,71.51
1.38,121.68,74.01,69.03,71.5
1.58,115.34,73.97,69.01,71.46
1.78,105.79,73.96,69.02,71.46
1.99,95.62,74.04,69.0,71.46
2.20,84.77,74.19,69.0,71.47
2.40,75.75,74.17,68.99,71.46
2.61,72.22,74.06,69.02,71.49
2.82,72.09,73.99,68.99,71.48
3.02,72.01,73.96,68.95,71.47
3.23,71.95,73.99,68.97,71.51
3.44,71.92,74.13,68.99,71.5
3.64,71.91,74.27,68.97,71.52
3.85,71.9,74.19,68.97,71.5
4.06,71.94,74.06,68.99,71.51
4.26,71.93,73.97,69.0,71.5
4.47,71.95,73.91,69.04,71.48
4.68,71.9,73.96,69.07,71.49
4.88,71.89,74.09,69.05,71.48
5.09,71.9,74.2,69.03,71.46
5.30,71.91,74.1,69.0,71.45
5.54,71.89,73.94,69.07,71.44
6.25,71.92,74.09,69.0,71.46
7.04,71.82,74.01,69.01,71.53
8.43,71.85,73.96,69.0,71.53
8.63,71.89,73.96,69.05,71.54
8.84,71.9,74.01,69.06,71.51
9.05,71.92,74.13,69.04,71.49
9.25,71.89,74.2,69.01,71.47
9.46,71.86,74.03,69.03,71.5
9.82,73.45,73.97,69.03,71.49
10.07,84.34,73.96,69.01,71.53
10.30,93.68,74.01,69.0,71.51
10.51,102.79,74.17,69.0,71.51
10.71,112.86,74.13,69.0,71.51
10.92,118.1,74.05,69.01,71.47
11.13,117.2,75.52,69.0,71.45
11.57,117.27,87.56,68.99,71.46
11.78,117.34,99.04,69.49,71.44
12.01,117.36,110.11,78.95,71.44
12.21,117.3,121.53,88.37,73.07
12.41,117.34,127.26,95.72,82.91
12.61,117.43,126.86,105.46,93.85
12.81,119.57,127.57,112.19,102.94
13.01,119.53,127.79,113.75,111.37
13.21,119.62,128.12,113.4,122.48
13.41,119.63,128.33,113.4,123.59
13.61,117.49,127.5,112.78,123.17
14.07,117.5,127.64,112.79,123.24
14.27,117.36,127.77,112.81,123.32
14.52,117.36,128.46,113.29,124.8
14.72,118.74,129.95,114.54,125.73
14.92,118.82,130.16,114.6,125.8
15.12,120.32,130.57,115.04,126.45
15.32,125.33,135.87,120.16,132.03
15.52,129.33,138.23,122.39,133.91
15.72,133.93,142.89,126.61,137.74
15.92,137.1,145.38,128.62,139.81
16.12,140.82,150.72,133.84,144.8
16.32,140.73,149.56,133.03,144.3
16.52,140.83,150.54,133.65,145.25
16.72,140.55,150.68,133.55,145.09
16.92,141.56,150.63,133.6,145.28
17.12,142.0,151.15,133.98,145.71
17.32,142.15,151.49,133.68,145.81
17.52,142.6,151.6,133.81,145.6
17.72,142.47,151.41,133.57,145.63
17.92,142.83,152.03,134.14,146.12
18.12,142.87,151.98,134.28,146.38
18.32,141.46,150.73,132.72,144.59
18.52,141.74,152.13,134.02,145.82
18.72,140.8,150.57,132.82,144.65
18.92,141.01,151.78,133.81,145.44
19.12,140.86,152.03,133.71,145.63
19.32,141.85,151.97,134.0,145.7
19.52,142.33,152.55,134.22,146.03
19.72,141.09,151.4,132.63,144.06
19.92,142.15,153.12,134.33,145.96
20.12,140.49,151.11,132.42,144.33
20.32,141.13,152.65,133.96,145.68
20.52,140.79,152.48,133.83,145.72
20.72,141.96,152.39,134.22,146.03
20.92,142.5,153.28,134.66,146.6
21.12,141.22,151.97,133.11,144.58
21.32,141.53,153.85,134.35,146.33
21.52,140.63,152.09,132.76,144.65
21.72,141.31,153.54,134.04,145.68
21.92,141.02,153.4,133.93,145.76
22.12,141.48,153.13,133.82,145.96
22.32,142.55,153.99,134.6,146.31
22.52,141.31,152.51,132.86,144.6
22.72,141.98,153.94,134.36,146.37
22.92,140.32,152.09,132.05,144.03
23.12,138.5,151.05,129.65,141.67
23.32,132.42,145.0,124.09,135.97
23.52,129.45,142.89,121.65,134.05
23.72,124.42,137.35,116.36,128.74
23.92,120.35,133.98,113.42,125.21
24.12,117.84,132.69,113.04,125.1
24.32,117.76,132.76,113.04,125.08
24.52,117.81,132.85,113.05,125.1
24.72,117.77,132.75,113.04,125.08
24.92,118.56,133.5,113.76,125.85
25.12,119.25,134.1,114.35,126.49
