Time(S),GPU0_Power(W)
0.00,134.0
0.00,134.0
0.20,100.0
0.40,84.0
0.60,134.0
0.80,135.0
1.00,135.0
1.20,132.0
1.40,132.0
1.60,132.0
1.80,132.0
2.00,100.0
2.20,111.0
2.40,115.0
2.60,131.0
2.80,133.0
3.00,133.0
3.20,134.0
3.40,134.0
3.60,134.0
3.80,142.0
4.00,136.0
4.20,133.0
4.40,132.0
4.60,116.0
4.80,86.0
5.00,82.0
5.20,81.0
5.40,81.0
5.60,125.0
5.80,131.0
6.00,132.0
6.20,131.0
6.40,132.0
6.60,131.0
6.80,131.0
7.00,100.0
7.20,121.0
7.40,99.0
7.60,83.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,81.0
10.60,81.0
10.80,96.0
11.00,126.0
11.20,131.0
11.40,115.0
11.60,86.0
11.80,82.0
12.00,81.0
12.20,116.0
12.40,132.0
12.60,132.0
12.80,136.0
13.00,152.0
13.20,164.0
13.40,126.0
13.60,87.0
13.80,108.0
14.00,152.0
14.20,107.0
14.40,90.0
14.60,159.0
14.80,108.0
15.00,123.0
15.20,152.0
15.41,112.0
15.61,161.0
15.81,122.0
16.01,92.0
16.21,165.0
16.41,111.0
16.61,85.0
16.81,157.0
17.01,109.0
17.21,128.0
17.41,145.0
17.61,95.0
17.81,162.0
18.01,248.0
18.21,270.0
18.41,232.0
18.61,118.0
18.81,92.0
19.01,88.0
19.21,87.0
19.41,121.0
19.61,103.0
19.81,84.0
20.01,84.0
20.21,108.0
20.41,85.0
20.61,82.0
20.81,110.0
21.01,99.0
21.21,83.0
21.41,81.0
21.61,81.0
21.81,81.0
22.01,81.0
22.21,81.0
22.41,82.0
22.61,101.0
22.81,104.0
23.01,84.0
23.21,92.0
23.41,124.0
