Time(S),GPU0_Power(W)
0.01,128.64
0.01,128.64
0.21,129.41
0.42,130.04
0.62,130.73
0.82,131.59
1.02,132.04
1.22,132.03
1.42,132.05
1.62,132.11
1.82,124.88
2.02,115.17
2.22,105.47
2.42,95.83
2.62,86.15
2.82,83.64
3.02,83.64
3.22,83.69
3.42,83.64
3.62,83.63
3.82,83.6
4.02,83.45
4.22,83.31
4.42,83.25
4.62,83.25
4.82,83.15
5.02,83.15
5.22,83.04
5.42,82.98
5.62,82.88
5.82,82.87
6.02,82.9
6.22,87.49
6.42,96.31
6.62,105.61
6.82,114.16
7.02,123.26
7.22,129.97
7.42,131.35
7.62,132.57
7.82,133.93
8.02,135.87
8.22,136.53
8.42,137.04
8.62,137.3
8.82,136.97
9.02,136.48
9.22,135.19
9.42,133.42
9.62,131.83
9.82,130.38
10.02,128.84
10.22,127.92
10.42,128.03
10.62,128.12
10.83,128.21
