Time(S),GPU0_Power(W)
0.00,165.0
0.00,165.0
0.20,142.0
0.40,129.0
0.60,127.0
0.80,127.0
1.00,127.0
1.20,127.0
1.40,127.0
1.60,126.0
1.80,127.0
2.00,126.0
2.20,126.0
2.40,127.0
2.60,127.0
2.80,127.0
3.00,126.0
3.20,127.0
3.40,127.0
3.60,126.0
3.80,127.0
4.00,126.0
4.20,126.0
4.40,127.0
4.60,127.0
4.80,126.0
5.00,127.0
5.20,126.0
5.40,127.0
5.60,127.0
5.80,126.0
6.00,127.0
6.20,127.0
6.40,126.0
6.60,127.0
6.80,126.0
7.00,126.0
7.20,127.0
7.40,126.0
7.60,126.0
7.80,126.0
8.00,126.0
8.20,126.0
8.40,126.0
8.60,126.0
8.80,126.0
9.00,126.0
9.20,152.0
9.40,172.0
9.61,164.0
9.81,160.0
10.01,155.0
10.21,183.0
10.41,232.0
10.61,221.0
10.81,216.0
11.01,196.0
11.21,200.0
11.41,211.0
11.61,219.0
11.81,224.0
12.01,231.0
12.21,238.0
12.41,227.0
12.61,217.0
12.81,201.0
13.01,292.0
13.21,308.0
13.41,213.0
13.61,172.0
13.81,166.0
14.01,164.0
14.21,164.0
14.41,164.0
14.61,164.0
14.81,164.0
15.01,164.0
15.21,195.0
15.41,176.0
15.61,166.0
15.81,164.0
