Time(S),GPU0_Power(W)
0.03,35.37
0.03,35.37
0.23,33.34
0.43,33.36
0.63,33.31
0.83,33.43
1.03,33.36
1.23,33.35
1.43,33.34
1.63,33.44
1.83,33.34
2.03,31.61
2.23,31.61
2.43,31.61
2.63,31.5
2.83,31.51
3.03,31.6
3.23,31.61
3.43,31.51
3.63,31.61
3.83,31.61
4.03,31.61
4.23,31.61
4.43,31.61
4.63,31.51
4.83,31.61
5.03,31.51
5.23,31.5
5.43,31.51
5.63,35.18
5.83,33.34
6.03,33.34
6.23,33.34
6.43,33.34
6.63,33.34
6.83,33.34
7.03,33.35
7.23,33.34
7.64,33.33
7.85,33.33
8.05,33.33
8.25,33.33
8.45,33.26
8.65,33.44
8.93,33.44
9.14,33.62
9.42,33.52
9.93,33.52
10.13,33.63
10.33,43.24
10.53,34.71
10.73,47.98
10.93,48.02
11.13,47.92
11.33,47.79
11.53,47.87
11.73,48.06
11.93,47.96
12.13,47.96
12.33,47.97
12.53,33.43
12.73,33.42
12.93,33.33
13.13,33.43
