Time(S),GPU0_Power(W)
0.03,34.32
0.03,34.32
0.23,33.35
0.43,33.56
0.63,33.41
0.83,33.44
1.03,33.44
1.23,33.44
1.43,33.44
1.63,33.34
1.83,31.61
2.03,31.72
2.23,31.61
2.43,31.61
2.63,31.61
2.83,31.61
3.03,31.61
3.23,31.61
3.43,31.61
3.63,31.51
3.83,31.61
4.03,31.61
4.23,31.51
4.43,31.51
4.63,31.5
4.83,31.6
5.03,31.61
5.23,31.61
5.43,31.61
5.63,31.61
5.83,32.09
6.03,35.56
6.23,33.44
6.43,33.44
6.63,33.44
6.83,33.34
7.04,33.44
7.24,33.34
7.44,33.43
8.15,33.52
8.40,34.11
8.60,33.52
8.80,33.61
9.00,33.44
9.20,33.45
9.46,33.45
9.66,38.26
9.86,36.05
10.06,33.45
10.26,34.29
10.46,33.56
10.66,33.54
10.86,33.93
11.06,33.61
11.26,33.43
11.52,33.49
11.79,34.75
11.99,33.48
12.22,34.26
12.42,33.46
12.62,33.52
12.82,33.53
13.02,33.52
13.22,33.61
13.42,33.62
13.62,33.61
13.82,33.62
14.02,33.82
14.22,33.81
14.42,33.52
14.62,33.43
