Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,160.0,158.0,153.0,156.0,151.0,158.0,156.0,148.0
0.00,160.0,158.0,153.0,156.0,151.0,158.0,156.0,148.0
0.20,162.0,166.0,161.0,163.0,156.0,163.0,162.0,156.0
0.40,133.0,136.0,130.0,134.0,127.0,132.0,130.0,127.0
0.60,128.0,131.0,125.0,129.0,123.0,127.0,125.0,123.0
0.80,127.0,131.0,125.0,128.0,122.0,127.0,124.0,123.0
1.00,127.0,131.0,124.0,129.0,122.0,127.0,124.0,122.0
1.20,127.0,131.0,124.0,129.0,122.0,127.0,124.0,122.0
1.40,127.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
1.60,127.0,131.0,125.0,129.0,122.0,126.0,124.0,122.0
1.80,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
2.00,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
2.20,127.0,130.0,125.0,128.0,123.0,126.0,124.0,122.0
2.40,127.0,131.0,125.0,129.0,122.0,126.0,124.0,122.0
2.60,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
2.80,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
3.00,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
3.21,126.0,130.0,124.0,128.0,122.0,126.0,125.0,122.0
3.41,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
3.61,127.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
3.81,127.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
4.01,127.0,131.0,125.0,128.0,122.0,126.0,124.0,122.0
4.21,126.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
4.41,126.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
4.61,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
4.81,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
5.01,127.0,130.0,124.0,128.0,123.0,126.0,124.0,121.0
5.21,127.0,130.0,124.0,127.0,122.0,126.0,124.0,121.0
5.41,127.0,130.0,124.0,127.0,122.0,126.0,123.0,121.0
5.61,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
