Time(S),GPU0_Power(W)
0.00,128.0
0.00,128.0
0.20,118.0
0.40,86.0
0.60,134.0
0.80,134.0
1.00,135.0
1.20,132.0
1.40,131.0
1.60,131.0
1.80,131.0
2.00,131.0
2.20,131.0
2.40,131.0
2.60,131.0
2.80,131.0
3.00,102.0
3.20,84.0
3.40,81.0
3.60,81.0
3.80,123.0
4.00,87.0
4.20,82.0
4.40,81.0
4.60,81.0
4.80,81.0
5.00,81.0
5.20,81.0
5.40,81.0
5.60,82.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,90.0
10.60,94.0
10.80,83.0
11.00,81.0
11.20,81.0
11.40,81.0
11.60,112.0
11.80,97.0
12.00,116.0
12.20,134.0
12.40,100.0
12.60,83.0
12.80,81.0
13.00,94.0
13.20,118.0
13.40,130.0
13.60,132.0
13.80,132.0
14.00,132.0
14.20,132.0
14.40,132.0
14.60,132.0
14.80,132.0
15.00,132.0
15.20,132.0
15.40,132.0
15.60,132.0
15.80,132.0
16.00,132.0
16.20,132.0
16.40,132.0
16.60,132.0
16.80,132.0
17.00,132.0
17.20,132.0
17.41,132.0
17.90,132.0
18.10,132.0
18.30,132.0
18.50,132.0
18.70,132.0
18.90,132.0
19.10,132.0
19.30,132.0
19.50,132.0
19.70,132.0
19.90,132.0
20.10,132.0
20.30,132.0
20.50,132.0
20.70,132.0
20.90,132.0
21.10,132.0
21.30,132.0
21.50,132.0
21.70,132.0
21.90,132.0
22.10,131.0
22.30,97.0
22.50,147.0
22.70,139.0
22.90,101.0
23.10,86.0
23.30,158.0
23.50,111.0
23.70,90.0
23.90,161.0
24.10,170.0
24.30,135.0
24.50,93.0
24.70,149.0
24.90,173.0
25.10,148.0
25.30,107.0
25.50,147.0
25.70,138.0
25.90,170.0
26.10,165.0
26.30,110.0
26.50,143.0
26.70,168.0
26.90,159.0
27.10,98.0
27.30,114.0
27.50,134.0
27.70,158.0
27.90,146.0
28.10,134.0
28.30,117.0
28.50,97.0
28.70,163.0
28.90,170.0
29.10,132.0
29.30,93.0
29.50,147.0
29.70,163.0
29.90,148.0
30.10,95.0
30.30,144.0
30.50,174.0
30.70,152.0
30.90,110.0
31.10,141.0
31.30,174.0
31.50,108.0
31.70,162.0
31.90,140.0
32.10,119.0
32.30,119.0
32.50,150.0
32.70,164.0
32.90,124.0
33.10,92.0
33.30,165.0
33.50,168.0
33.70,125.0
33.90,87.0
34.10,141.0
34.30,149.0
34.50,140.0
34.70,157.0
34.90,123.0
35.10,103.0
35.30,111.0
35.50,164.0
35.70,173.0
35.90,151.0
36.10,99.0
36.30,147.0
36.50,177.0
36.70,148.0
36.90,95.0
37.10,152.0
37.30,174.0
37.50,149.0
37.70,108.0
37.90,113.0
38.10,160.0
38.30,171.0
38.50,111.0
38.70,90.0
38.90,87.0
39.10,142.0
39.30,165.0
39.50,157.0
39.70,111.0
39.90,93.0
40.10,166.0
40.30,165.0
40.50,127.0
40.70,92.0
40.90,142.0
41.10,172.0
41.30,165.0
41.50,141.0
41.70,103.0
41.90,151.0
42.10,176.0
42.30,150.0
42.50,139.0
42.70,126.0
42.90,162.0
43.10,176.0
43.30,119.0
43.50,91.0
43.70,144.0
43.90,165.0
44.10,158.0
44.30,109.0
44.50,90.0
44.70,149.0
44.90,165.0
45.10,159.0
45.30,109.0
45.50,90.0
45.70,144.0
45.90,175.0
46.10,151.0
46.30,99.0
46.50,93.0
46.70,161.0
46.90,165.0
47.10,118.0
47.30,91.0
47.50,108.0
47.70,174.0
47.90,261.0
48.10,327.0
48.30,358.0
48.50,242.0
48.70,221.0
48.90,238.0
49.10,121.0
49.30,92.0
49.50,122.0
49.70,104.0
49.90,90.0
50.10,88.0
50.30,113.0
50.50,136.0
50.70,108.0
50.90,90.0
51.10,87.0
51.30,87.0
51.51,87.0
51.71,87.0
51.91,87.0
52.11,87.0
52.31,87.0
52.51,92.0
52.71,89.0
52.91,85.0
53.11,81.0
53.31,81.0
53.51,81.0
53.71,113.0
