Time(S),GPU0_Power(W)
0.02,137.63
0.02,137.63
0.22,138.26
0.42,138.94
0.62,139.64
0.82,140.59
1.02,140.88
1.22,140.92
1.42,140.92
1.62,137.92
1.82,126.6
2.02,115.42
2.22,104.23
2.42,93.05
2.62,84.82
2.82,84.63
3.02,84.44
3.22,84.4
3.42,84.34
3.62,84.3
3.82,84.31
4.02,84.28
4.22,84.2
4.42,84.18
4.62,84.19
4.82,84.13
5.02,92.19
5.22,102.45
5.43,112.82
5.63,123.11
5.83,133.43
6.03,136.9
6.23,136.85
6.43,136.71
6.63,136.7
6.83,136.73
7.03,136.9
7.23,137.0
7.43,140.16
7.63,142.53
7.83,170.57
8.03,181.46
8.23,197.56
8.43,219.59
8.63,221.01
8.83,193.16
9.03,182.2
9.23,164.84
9.43,142.55
9.63,137.16
9.83,137.01
10.03,137.04
10.23,137.1
10.43,137.24
