Time(S),GPU0_Power(W)
0.01,137.56
0.01,137.56
0.21,138.27
0.41,138.96
0.61,139.6
0.81,140.39
1.02,140.84
1.22,140.89
1.42,132.21
1.62,120.94
1.82,109.74
2.02,99.2
2.22,86.98
2.42,84.36
2.62,84.36
2.82,84.2
3.02,84.11
3.22,84.09
3.42,84.04
3.62,84.07
3.82,83.98
4.02,83.93
4.22,83.89
4.42,83.95
4.62,83.88
4.82,83.88
5.02,91.46
5.22,101.93
5.42,112.75
5.62,122.5
5.82,132.87
6.02,136.8
6.22,136.71
6.42,136.7
6.62,136.7
6.83,136.66
7.03,136.78
7.23,136.88
7.43,137.19
7.63,138.12
7.83,140.38
8.03,141.9
8.23,143.6
8.43,144.88
8.63,145.93
8.83,145.43
9.03,145.04
9.23,145.26
9.43,145.38
9.63,145.74
9.83,146.28
10.03,146.2
10.23,145.95
10.43,145.73
10.63,145.14
10.83,144.87
11.03,144.53
11.23,144.69
11.43,144.99
11.63,145.49
11.83,145.85
12.03,146.38
12.23,146.45
12.43,146.42
12.63,146.18
12.83,145.8
13.03,145.36
13.23,144.9
13.44,144.69
13.64,145.09
13.84,145.53
14.04,145.59
14.24,145.92
14.44,145.95
14.64,145.7
14.84,145.36
15.04,145.78
15.24,145.29
15.44,144.84
15.64,144.91
15.84,144.7
16.04,144.56
16.24,144.77
16.44,145.22
16.64,145.71
16.84,145.54
17.04,144.0
17.24,142.38
17.44,140.83
17.64,138.93
17.84,137.32
18.04,137.11
18.24,137.2
18.44,137.18
18.64,137.32
18.84,137.34
