Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,133.0,126.0,145.0,126.0
0.00,133.0,126.0,145.0,126.0
0.20,107.0,100.0,120.0,106.0
0.40,85.0,78.0,96.0,86.0
0.60,133.0,115.0,129.0,119.0
0.80,136.0,126.0,108.0,99.0
1.00,135.0,91.0,102.0,85.0
1.20,105.0,77.0,136.0,83.0
1.40,108.0,75.0,140.0,83.0
1.60,98.0,75.0,142.0,83.0
1.80,110.0,75.0,142.0,83.0
2.00,113.0,75.0,141.0,83.0
2.20,86.0,75.0,141.0,83.0
2.40,84.0,75.0,141.0,83.0
2.60,95.0,75.0,141.0,83.0
2.80,84.0,74.0,141.0,83.0
3.00,123.0,118.0,151.0,121.0
3.20,100.0,88.0,143.0,95.0
3.40,84.0,76.0,142.0,85.0
3.60,82.0,75.0,141.0,83.0
3.80,82.0,74.0,141.0,83.0
4.00,82.0,74.0,141.0,83.0
4.20,82.0,74.0,141.0,83.0
4.40,82.0,74.0,141.0,83.0
4.60,118.0,108.0,143.0,84.0
4.80,109.0,79.0,145.0,83.0
5.00,86.0,75.0,144.0,83.0
5.20,83.0,75.0,144.0,83.0
5.40,82.0,74.0,145.0,83.0
5.60,82.0,74.0,144.0,83.0
5.80,82.0,74.0,144.0,83.0
6.00,82.0,74.0,145.0,83.0
6.20,82.0,75.0,146.0,83.0
6.40,82.0,74.0,143.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,75.0,145.0,83.0
7.00,82.0,75.0,145.0,83.0
7.20,82.0,74.0,145.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,74.0,145.0,83.0
8.40,82.0,74.0,145.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,143.0,83.0
9.00,82.0,74.0,144.0,86.0
9.20,82.0,74.0,146.0,105.0
9.40,94.0,74.0,144.0,86.0
9.60,129.0,74.0,141.0,118.0
9.80,132.0,74.0,141.0,90.0
10.00,106.0,74.0,142.0,84.0
10.20,86.0,75.0,141.0,83.0
10.40,92.0,75.0,141.0,83.0
10.60,129.0,75.0,143.0,83.0
10.80,135.0,74.0,143.0,83.0
11.00,114.0,74.0,143.0,83.0
11.20,87.0,74.0,143.0,83.0
11.40,114.0,107.0,142.0,112.0
11.60,131.0,125.0,123.0,107.0
11.80,135.0,128.0,143.0,129.0
12.00,124.0,95.0,101.0,91.0
12.20,132.0,77.0,94.0,84.0
12.40,134.0,75.0,93.0,83.0
12.60,134.0,75.0,103.0,83.0
12.80,134.0,74.0,132.0,83.0
13.00,134.0,120.0,105.0,122.0
13.20,135.0,85.0,131.0,117.0
13.40,134.0,76.0,138.0,88.0
13.61,136.0,78.0,143.0,88.0
13.81,135.0,121.0,125.0,102.0
14.01,134.0,86.0,97.0,117.0
14.21,134.0,76.0,93.0,108.0
14.41,134.0,77.0,126.0,87.0
14.61,134.0,120.0,122.0,100.0
14.81,134.0,85.0,96.0,126.0
15.01,134.0,76.0,126.0,115.0
15.21,134.0,75.0,138.0,87.0
15.41,135.0,115.0,137.0,117.0
15.61,134.0,107.0,99.0,106.0
15.81,136.0,79.0,93.0,126.0
16.24,134.0,74.0,132.0,84.0
16.44,134.0,74.0,138.0,83.0
16.64,134.0,75.0,138.0,83.0
16.84,134.0,74.0,101.0,83.0
17.04,134.0,74.0,93.0,83.0
17.24,134.0,74.0,92.0,83.0
17.44,134.0,74.0,92.0,83.0
17.64,134.0,74.0,92.0,83.0
17.84,134.0,74.0,92.0,83.0
18.04,134.0,74.0,92.0,83.0
18.24,134.0,74.0,92.0,83.0
18.44,134.0,74.0,92.0,83.0
18.64,134.0,74.0,92.0,83.0
18.84,134.0,74.0,113.0,83.0
19.04,134.0,74.0,135.0,83.0
19.24,134.0,74.0,117.0,83.0
19.44,134.0,101.0,120.0,91.0
19.64,134.0,124.0,137.0,124.0
19.84,134.0,94.0,138.0,100.0
20.04,134.0,77.0,138.0,85.0
20.24,134.0,75.0,139.0,83.0
20.44,103.0,74.0,114.0,83.0
20.64,128.0,111.0,130.0,116.0
20.84,140.0,126.0,141.0,121.0
21.04,140.0,127.0,139.0,129.0
21.24,151.0,128.0,145.0,129.0
21.44,106.0,88.0,143.0,113.0
21.64,101.0,121.0,143.0,88.0
21.84,85.0,127.0,151.0,84.0
22.04,126.0,128.0,148.0,106.0
22.24,133.0,100.0,155.0,86.0
22.44,134.0,87.0,161.0,83.0
22.64,133.0,100.0,158.0,107.0
22.84,167.0,158.0,176.0,158.0
23.04,178.0,175.0,183.0,173.0
23.24,162.0,159.0,168.0,157.0
23.44,165.0,158.0,168.0,158.0
23.64,153.0,150.0,174.0,156.0
23.84,136.0,95.0,157.0,115.0
24.04,133.0,77.0,168.0,88.0
24.24,138.0,117.0,157.0,115.0
24.44,169.0,164.0,180.0,166.0
24.64,171.0,146.0,177.0,147.0
24.84,113.0,95.0,151.0,101.0
25.04,92.0,79.0,150.0,87.0
25.24,128.0,120.0,145.0,124.0
25.44,133.0,127.0,145.0,129.0
25.64,123.0,82.0,104.0,89.0
25.85,134.0,114.0,137.0,123.0
26.05,161.0,151.0,164.0,153.0
26.25,144.0,134.0,148.0,138.0
26.45,142.0,131.0,145.0,137.0
26.65,161.0,150.0,164.0,152.0
26.85,144.0,137.0,148.0,138.0
27.05,142.0,127.0,145.0,137.0
27.25,162.0,151.0,165.0,154.0
27.45,145.0,126.0,148.0,138.0
27.65,142.0,133.0,146.0,137.0
27.85,166.0,151.0,166.0,154.0
28.05,145.0,131.0,147.0,139.0
28.25,142.0,134.0,146.0,137.0
28.45,170.0,159.0,172.0,161.0
28.65,116.0,98.0,150.0,104.0
28.85,110.0,101.0,149.0,108.0
29.05,137.0,126.0,145.0,132.0
29.25,141.0,133.0,145.0,136.0
29.45,156.0,144.0,158.0,145.0
29.65,152.0,145.0,156.0,147.0
29.85,144.0,136.0,148.0,138.0
30.05,142.0,135.0,146.0,136.0
30.25,153.0,136.0,155.0,146.0
30.45,144.0,135.0,148.0,138.0
30.65,142.0,134.0,145.0,136.0
30.85,154.0,144.0,156.0,146.0
31.05,144.0,136.0,148.0,138.0
31.25,142.0,135.0,146.0,136.0
31.45,143.0,144.0,147.0,146.0
31.65,124.0,121.0,106.0,113.0
31.85,140.0,133.0,142.0,134.0
32.05,141.0,134.0,144.0,136.0
32.25,157.0,149.0,161.0,151.0
32.45,121.0,86.0,149.0,94.0
32.65,114.0,102.0,147.0,109.0
32.85,131.0,123.0,145.0,127.0
33.05,134.0,127.0,144.0,130.0
33.25,147.0,139.0,157.0,142.0
33.45,148.0,129.0,152.0,143.0
33.65,143.0,134.0,147.0,137.0
33.85,144.0,135.0,150.0,138.0
34.05,150.0,141.0,152.0,143.0
34.25,143.0,136.0,147.0,138.0
34.45,144.0,135.0,149.0,138.0
34.65,150.0,139.0,152.0,143.0
34.85,143.0,135.0,146.0,138.0
35.05,141.0,126.0,142.0,136.0
35.25,168.0,145.0,165.0,156.0
35.45,187.0,172.0,186.0,184.0
35.65,337.0,329.0,349.0,314.0
35.85,213.0,209.0,213.0,215.0
36.05,279.0,292.0,298.0,298.0
36.25,279.0,297.0,295.0,284.0
36.45,305.0,293.0,299.0,296.0
36.65,334.0,326.0,332.0,329.0
36.85,247.0,242.0,254.0,244.0
37.05,213.0,206.0,228.0,206.0
37.25,212.0,212.0,212.0,214.0
37.45,209.0,208.0,218.0,207.0
37.65,241.0,251.0,248.0,257.0
37.85,204.0,189.0,206.0,188.0
38.05,126.0,143.0,156.0,112.0
38.25,104.0,94.0,148.0,93.0
38.45,111.0,84.0,151.0,90.0
38.65,92.0,82.0,151.0,90.0
38.85,90.0,82.0,149.0,89.0
39.05,89.0,81.0,149.0,89.0
39.25,89.0,81.0,148.0,89.0
39.45,89.0,81.0,153.0,89.0
39.65,83.0,76.0,148.0,84.0
39.85,105.0,75.0,148.0,83.0
40.05,129.0,75.0,146.0,83.0
40.25,126.0,75.0,145.0,83.0
40.45,88.0,75.0,146.0,83.0
40.65,83.0,74.0,146.0,83.0
40.85,82.0,75.0,145.0,83.0
41.05,82.0,75.0,146.0,83.0
41.25,83.0,76.0,149.0,84.0
41.45,82.0,75.0,146.0,83.0
41.65,82.0,74.0,145.0,83.0
41.85,82.0,75.0,147.0,84.0
42.05,85.0,122.0,165.0,87.0
42.25,102.0,113.0,160.0,107.0
42.45,136.0,134.0,172.0,134.0
42.65,102.0,94.0,149.0,99.0
42.85,85.0,77.0,146.0,85.0
43.05,82.0,75.0,145.0,83.0
43.25,82.0,75.0,145.0,83.0
43.45,112.0,75.0,147.0,84.0
43.65,131.0,76.0,150.0,120.0
43.85,101.0,75.0,146.0,88.0
44.05,130.0,121.0,166.0,125.0
