Time(S),GPU0_Power(W)
0.06,198.15
0.06,198.15
0.26,198.18
0.46,198.12
0.66,198.02
0.86,197.75
1.06,197.7
1.26,197.7
1.46,197.76
1.66,197.77
1.86,188.57
2.06,178.61
2.26,168.43
2.46,156.95
2.66,147.39
2.86,145.94
3.06,145.18
3.26,144.64
3.47,144.42
3.67,144.27
3.87,144.16
4.07,144.04
4.27,143.95
4.47,143.87
4.67,143.79
4.87,143.74
5.07,143.69
5.27,143.7
5.47,143.68
5.67,143.66
5.91,143.84
6.17,144.47
6.37,151.74
6.57,161.39
6.77,171.97
6.97,182.51
7.17,192.64
7.37,197.7
7.57,197.5
7.77,197.5
7.97,197.48
8.17,197.5
8.37,197.52
8.57,197.51
8.77,197.51
8.98,197.55
9.18,197.55
9.38,197.56
9.58,197.66
9.78,199.06
9.98,201.92
10.18,203.15
10.38,203.16
10.58,212.83
10.78,217.05
10.98,218.12
11.18,220.96
11.38,221.43
11.58,220.3
11.78,221.26
11.98,222.7
12.18,223.02
12.38,223.1
12.58,221.38
12.78,211.26
12.98,205.01
13.18,200.34
13.38,200.22
13.58,197.72
13.78,197.69
13.98,197.72
14.18,197.74
14.38,197.72
14.58,197.67
14.78,197.67
14.98,197.68
15.18,197.67
15.38,197.64
15.58,197.67
15.78,197.65
15.98,197.64
