Time(S),GPU0_Power(W)
0.06,197.93
0.06,198.0
0.26,198.06
0.46,198.1
0.66,197.93
0.86,197.71
1.06,197.66
1.26,197.61
1.46,197.6
1.66,197.63
1.86,195.2
2.06,185.71
2.26,175.41
2.46,165.17
2.66,154.73
2.86,146.58
3.06,145.66
3.26,145.04
3.46,144.62
3.67,144.35
3.87,144.27
4.07,144.16
4.27,144.03
4.47,143.93
4.67,143.84
4.87,143.77
5.07,143.69
5.27,143.63
5.47,143.6
5.67,143.58
5.87,143.55
6.07,143.57
6.27,143.56
6.48,143.67
6.76,144.35
6.96,151.62
7.16,161.3
7.36,171.83
7.56,182.33
7.76,192.38
7.96,197.57
8.16,197.32
8.36,197.37
8.56,197.46
8.76,197.46
8.96,197.44
9.16,197.45
9.36,197.43
9.56,197.38
9.76,197.41
9.96,197.43
10.16,197.4
10.36,197.4
10.56,197.44
10.76,197.8
10.96,198.94
11.16,200.57
11.36,201.35
11.56,203.44
11.76,202.97
11.96,203.39
12.16,203.15
12.36,203.39
12.56,202.21
12.76,203.53
12.96,203.13
13.16,202.51
13.36,203.14
13.56,202.09
13.76,201.93
13.96,202.01
14.16,202.74
14.36,201.71
14.56,202.78
14.76,201.79
14.97,202.37
15.17,202.27
15.37,204.36
15.57,203.75
15.77,206.64
15.97,208.98
16.17,207.76
16.37,208.45
16.57,207.72
16.77,205.94
16.97,206.04
17.17,205.28
17.37,202.81
17.57,202.95
17.77,205.2
17.97,205.45
18.17,205.49
18.37,204.58
18.57,205.28
18.77,203.34
18.97,203.88
19.17,204.73
19.37,205.43
19.57,203.88
19.77,202.33
19.97,200.13
20.17,198.16
20.37,197.69
20.57,197.48
20.77,197.47
20.97,197.51
21.17,197.5
21.37,197.47
21.57,197.43
21.77,197.44
21.97,197.44
22.17,197.4
22.37,197.4
22.57,197.45
22.77,197.45
22.97,197.43
23.17,197.46
23.37,197.65
