Time(S),GPU0_Power(W)
0.01,137.88
0.01,137.88
0.21,138.55
0.42,139.2
0.62,139.96
0.82,140.78
1.02,141.2
1.22,141.23
1.42,141.26
1.62,141.19
1.82,141.11
2.02,130.29
2.22,118.95
2.42,107.67
2.62,96.31
2.82,86.02
3.02,84.21
3.22,84.07
3.42,84.04
3.62,84.14
3.82,84.16
4.02,84.19
4.22,84.25
4.42,84.19
4.62,84.14
4.82,84.03
5.02,84.03
5.22,91.74
5.42,102.5
5.62,112.47
5.82,123.54
6.02,133.09
6.22,136.81
6.42,136.82
6.62,136.81
6.82,137.14
7.02,137.71
7.22,138.8
7.42,145.88
7.62,150.38
7.82,152.94
8.02,159.85
8.22,164.93
8.42,161.3
8.62,162.88
8.82,164.92
9.02,164.06
9.22,158.13
9.42,155.29
9.62,150.4
9.82,143.67
10.02,137.58
10.22,137.4
10.42,137.4
10.62,137.48
10.82,137.56
