Time(S),GPU0_Power(W)
0.00,126.0
0.00,126.0
0.20,99.0
0.40,83.0
0.60,132.0
0.80,134.0
1.00,135.0
1.20,132.0
1.40,100.0
1.60,84.0
1.80,81.0
2.00,95.0
2.20,104.0
2.40,84.0
2.60,81.0
2.80,81.0
3.00,81.0
3.20,81.0
3.40,81.0
3.60,121.0
3.80,102.0
4.00,84.0
4.20,81.0
4.40,81.0
4.60,81.0
4.80,81.0
5.00,81.0
5.20,81.0
5.40,81.0
5.60,120.0
5.80,98.0
6.00,83.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,108.0
10.60,128.0
10.80,130.0
11.00,87.0
11.20,82.0
11.40,81.0
11.60,81.0
11.80,88.0
12.00,126.0
12.20,135.0
12.40,153.0
12.60,179.0
12.80,193.0
13.00,493.0
13.20,344.0
13.40,167.0
13.60,94.0
13.80,107.0
14.00,179.0
14.20,326.0
14.41,390.0
14.61,397.0
14.81,265.0
15.01,391.0
15.21,398.0
15.41,390.0
15.61,261.0
15.81,242.0
16.01,259.0
16.21,253.0
16.41,214.0
16.61,277.0
16.81,257.0
17.01,258.0
17.21,146.0
17.41,96.0
17.61,162.0
17.81,210.0
18.01,390.0
18.21,243.0
18.41,280.0
18.61,338.0
18.81,359.0
19.01,428.0
19.21,272.0
19.41,256.0
19.61,226.0
19.81,212.0
20.01,267.0
20.21,214.0
20.41,118.0
20.61,100.0
20.81,133.0
21.01,106.0
21.21,90.0
21.41,88.0
21.61,118.0
21.81,91.0
22.01,87.0
22.21,87.0
22.41,87.0
22.61,87.0
22.81,87.0
23.01,87.0
23.21,87.0
23.41,92.0
23.61,138.0
23.81,140.0
24.01,95.0
24.21,88.0
24.41,87.0
24.61,87.0
24.81,121.0
25.01,112.0
25.21,121.0
