Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,128.0,148.0,130.0
0.00,135.0,128.0,148.0,130.0
0.20,101.0,97.0,114.0,100.0
0.40,85.0,77.0,96.0,85.0
0.60,135.0,116.0,130.0,120.0
0.80,136.0,125.0,108.0,98.0
1.00,136.0,87.0,95.0,85.0
1.20,133.0,76.0,132.0,83.0
1.40,106.0,75.0,139.0,83.0
1.60,120.0,75.0,140.0,83.0
1.80,118.0,74.0,142.0,83.0
2.00,111.0,74.0,142.0,83.0
2.20,98.0,74.0,140.0,83.0
2.40,84.0,74.0,140.0,83.0
2.60,82.0,74.0,140.0,83.0
2.80,82.0,74.0,140.0,83.0
3.00,82.0,74.0,140.0,83.0
3.20,82.0,74.0,139.0,83.0
3.40,82.0,74.0,139.0,83.0
3.60,82.0,74.0,140.0,83.0
3.80,82.0,74.0,141.0,83.0
4.00,82.0,74.0,140.0,83.0
4.20,128.0,123.0,145.0,126.0
4.40,106.0,99.0,140.0,98.0
4.60,85.0,78.0,141.0,85.0
4.80,82.0,75.0,141.0,83.0
5.00,82.0,111.0,140.0,83.0
5.20,125.0,125.0,139.0,116.0
5.40,133.0,118.0,120.0,91.0
5.60,133.0,80.0,124.0,84.0
5.80,133.0,75.0,97.0,83.0
6.00,133.0,74.0,93.0,83.0
6.20,133.0,74.0,93.0,83.0
6.40,133.0,74.0,124.0,83.0
6.60,133.0,74.0,138.0,83.0
6.80,134.0,76.0,141.0,84.0
7.00,133.0,75.0,144.0,83.0
7.20,108.0,74.0,145.0,83.0
7.40,86.0,74.0,143.0,83.0
7.60,83.0,74.0,144.0,83.0
7.80,82.0,74.0,145.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,145.0,83.0
8.60,82.0,74.0,145.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,114.0,74.0,144.0,83.0
9.20,130.0,74.0,145.0,83.0
9.40,132.0,74.0,145.0,83.0
9.60,115.0,74.0,144.0,83.0
9.80,86.0,74.0,145.0,83.0
10.00,83.0,74.0,144.0,83.0
10.20,82.0,74.0,144.0,83.0
10.40,82.0,74.0,145.0,83.0
10.60,82.0,74.0,145.0,83.0
10.80,82.0,74.0,145.0,83.0
11.00,82.0,74.0,143.0,83.0
11.20,82.0,74.0,143.0,83.0
11.40,82.0,74.0,144.0,83.0
11.60,82.0,74.0,145.0,83.0
11.80,82.0,74.0,144.0,83.0
12.00,82.0,74.0,141.0,83.0
12.20,82.0,74.0,139.0,83.0
12.40,82.0,74.0,139.0,83.0
12.60,82.0,74.0,140.0,83.0
12.80,82.0,74.0,141.0,83.0
13.00,82.0,74.0,140.0,83.0
13.20,82.0,74.0,140.0,83.0
13.40,82.0,74.0,139.0,83.0
13.60,82.0,74.0,140.0,83.0
13.80,82.0,74.0,139.0,83.0
14.00,82.0,74.0,139.0,83.0
14.20,111.0,74.0,143.0,83.0
14.40,135.0,74.0,144.0,83.0
14.61,113.0,96.0,148.0,104.0
14.81,128.0,98.0,120.0,107.0
15.01,132.0,103.0,96.0,86.0
15.21,133.0,78.0,93.0,101.0
15.41,133.0,74.0,130.0,85.0
15.61,133.0,112.0,133.0,111.0
15.81,133.0,118.0,139.0,118.0
16.01,133.0,82.0,139.0,88.0
16.21,133.0,75.0,139.0,84.0
16.41,134.0,75.0,138.0,83.0
16.61,133.0,75.0,139.0,83.0
16.81,140.0,96.0,142.0,103.0
17.01,140.0,123.0,132.0,126.0
17.21,140.0,127.0,138.0,129.0
17.41,146.0,128.0,146.0,134.0
17.61,124.0,127.0,144.0,132.0
17.81,122.0,121.0,143.0,92.0
18.01,132.0,88.0,155.0,84.0
18.21,143.0,98.0,149.0,103.0
18.41,141.0,111.0,148.0,90.0
18.61,138.0,118.0,164.0,84.0
18.81,135.0,107.0,160.0,94.0
19.01,160.0,146.0,170.0,148.0
19.21,176.0,172.0,183.0,171.0
19.41,163.0,158.0,166.0,156.0
19.61,166.0,161.0,163.0,149.0
19.81,157.0,147.0,174.0,153.0
20.01,140.0,122.0,164.0,142.0
20.21,133.0,81.0,167.0,96.0
20.41,136.0,85.0,156.0,85.0
20.61,163.0,151.0,170.0,128.0
20.81,174.0,159.0,187.0,164.0
21.01,140.0,122.0,156.0,125.0
21.21,96.0,81.0,146.0,89.0
21.41,110.0,101.0,146.0,107.0
21.61,136.0,124.0,136.0,127.0
21.81,140.0,127.0,143.0,130.0
22.01,152.0,148.0,163.0,148.0
22.21,136.0,142.0,142.0,130.0
22.41,128.0,135.0,104.0,104.0
22.61,139.0,135.0,134.0,132.0
22.81,140.0,135.0,136.0,136.0
23.01,155.0,148.0,157.0,149.0
23.21,143.0,137.0,147.0,138.0
23.41,162.0,157.0,174.0,157.0
23.61,179.0,209.0,317.0,207.0
23.81,278.0,268.0,282.0,260.0
24.01,266.0,264.0,351.0,256.0
24.21,326.0,280.0,253.0,319.0
24.41,313.0,313.0,412.0,302.0
24.61,344.0,277.0,263.0,325.0
24.81,221.0,215.0,224.0,219.0
25.01,216.0,212.0,220.0,213.0
25.21,221.0,205.0,268.0,209.0
25.41,214.0,202.0,184.0,206.0
25.61,224.0,207.0,158.0,213.0
25.81,153.0,115.0,150.0,120.0
26.01,111.0,86.0,146.0,94.0
26.21,132.0,82.0,149.0,90.0
26.41,95.0,82.0,150.0,89.0
26.61,90.0,81.0,149.0,89.0
26.81,89.0,81.0,150.0,89.0
27.01,133.0,81.0,147.0,89.0
27.21,107.0,81.0,146.0,89.0
27.41,91.0,81.0,146.0,89.0
27.61,89.0,81.0,146.0,89.0
27.81,89.0,81.0,145.0,89.0
28.01,89.0,81.0,146.0,89.0
28.21,89.0,81.0,146.0,89.0
28.41,89.0,81.0,146.0,89.0
28.61,89.0,81.0,146.0,89.0
28.81,89.0,81.0,146.0,89.0
29.01,108.0,101.0,166.0,107.0
29.21,94.0,87.0,152.0,94.0
29.41,153.0,147.0,171.0,115.0
