Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,128.0,146.0,130.0
0.00,135.0,128.0,146.0,130.0
0.20,107.0,127.0,117.0,103.0
0.40,86.0,82.0,96.0,86.0
0.60,134.0,115.0,128.0,119.0
0.80,136.0,93.0,109.0,100.0
1.00,135.0,77.0,102.0,85.0
1.20,133.0,75.0,136.0,83.0
1.40,133.0,75.0,140.0,83.0
1.60,133.0,75.0,142.0,83.0
1.80,133.0,75.0,142.0,83.0
2.00,133.0,74.0,141.0,83.0
2.20,133.0,75.0,141.0,83.0
2.40,133.0,74.0,141.0,83.0
2.60,133.0,74.0,141.0,83.0
2.80,133.0,75.0,142.0,83.0
3.00,146.0,114.0,153.0,119.0
3.20,108.0,114.0,143.0,99.0
3.40,86.0,80.0,142.0,85.0
3.60,83.0,75.0,141.0,83.0
3.80,82.0,75.0,141.0,83.0
4.00,82.0,75.0,140.0,83.0
4.20,82.0,75.0,142.0,83.0
4.40,82.0,75.0,142.0,83.0
4.60,113.0,75.0,144.0,84.0
4.80,104.0,75.0,145.0,83.0
5.00,85.0,74.0,144.0,83.0
5.20,82.0,74.0,144.0,83.0
5.40,82.0,74.0,145.0,83.0
5.60,82.0,75.0,145.0,83.0
5.80,82.0,74.0,144.0,83.0
6.00,82.0,74.0,144.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,75.0,145.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,144.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,114.0,74.0,145.0,83.0
7.40,86.0,74.0,145.0,83.0
7.60,83.0,74.0,144.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,143.0,83.0
8.60,82.0,75.0,144.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,82.0,74.0,145.0,83.0
9.20,113.0,74.0,145.0,112.0
9.40,98.0,75.0,146.0,87.0
9.60,127.0,74.0,141.0,84.0
9.80,132.0,74.0,141.0,83.0
10.00,106.0,74.0,141.0,83.0
10.20,85.0,74.0,140.0,83.0
10.40,82.0,75.0,141.0,83.0
10.60,118.0,74.0,140.0,83.0
10.80,131.0,75.0,140.0,83.0
11.00,135.0,74.0,143.0,83.0
11.20,139.0,74.0,144.0,83.0
11.40,134.0,75.0,144.0,83.0
11.60,102.0,74.0,106.0,83.0
11.80,128.0,75.0,132.0,83.0
12.00,140.0,74.0,150.0,103.0
12.20,135.0,74.0,119.0,126.0
12.40,134.0,74.0,96.0,129.0
12.60,134.0,74.0,93.0,94.0
12.80,134.0,74.0,126.0,85.0
13.00,135.0,97.0,137.0,114.0
13.20,134.0,82.0,140.0,122.0
13.40,134.0,75.0,139.0,128.0
13.61,133.0,75.0,139.0,129.0
13.81,133.0,75.0,139.0,130.0
14.01,133.0,75.0,139.0,130.0
14.21,133.0,74.0,139.0,130.0
14.41,124.0,74.0,116.0,100.0
14.61,137.0,74.0,140.0,110.0
14.81,149.0,74.0,142.0,87.0
15.01,146.0,74.0,143.0,84.0
15.21,126.0,74.0,146.0,83.0
15.41,88.0,74.0,145.0,83.0
15.61,149.0,74.0,144.0,83.0
15.81,111.0,74.0,142.0,83.0
16.01,92.0,74.0,140.0,83.0
16.21,131.0,74.0,143.0,121.0
16.41,98.0,74.0,141.0,90.0
16.61,120.0,74.0,142.0,104.0
16.81,114.0,74.0,143.0,96.0
17.01,115.0,74.0,142.0,109.0
17.21,131.0,74.0,145.0,104.0
17.41,140.0,74.0,142.0,122.0
17.61,157.0,98.0,145.0,111.0
17.81,114.0,87.0,141.0,95.0
18.01,142.0,103.0,144.0,110.0
18.21,107.0,85.0,141.0,114.0
18.41,139.0,107.0,143.0,116.0
18.61,140.0,83.0,141.0,111.0
18.81,155.0,111.0,143.0,119.0
19.01,110.0,86.0,140.0,90.0
19.21,141.0,115.0,142.0,119.0
19.41,96.0,80.0,140.0,88.0
19.61,127.0,104.0,142.0,110.0
19.81,95.0,78.0,141.0,87.0
20.01,129.0,97.0,142.0,106.0
20.21,124.0,92.0,144.0,99.0
20.41,111.0,91.0,142.0,98.0
20.61,136.0,98.0,145.0,105.0
20.81,108.0,88.0,141.0,96.0
21.01,140.0,105.0,144.0,111.0
21.21,108.0,85.0,141.0,93.0
21.41,142.0,110.0,143.0,116.0
21.61,109.0,84.0,141.0,99.0
21.81,142.0,114.0,142.0,120.0
22.01,109.0,81.0,140.0,89.0
22.21,139.0,113.0,142.0,121.0
22.41,96.0,80.0,140.0,94.0
22.61,126.0,119.0,142.0,109.0
22.81,95.0,84.0,141.0,87.0
23.01,118.0,98.0,142.0,113.0
23.21,110.0,86.0,142.0,95.0
23.41,126.0,96.0,142.0,102.0
23.61,136.0,96.0,145.0,104.0
23.81,109.0,89.0,142.0,96.0
24.01,140.0,103.0,144.0,109.0
24.21,108.0,85.0,141.0,93.0
24.41,141.0,109.0,143.0,115.0
24.61,130.0,97.0,141.0,90.0
24.81,144.0,116.0,143.0,119.0
25.01,123.0,80.0,140.0,88.0
25.21,134.0,107.0,142.0,122.0
25.41,95.0,79.0,140.0,91.0
25.61,141.0,122.0,141.0,106.0
25.81,109.0,127.0,139.0,86.0
26.01,135.0,129.0,141.0,121.0
26.21,95.0,129.0,139.0,111.0
26.41,140.0,130.0,141.0,125.0
26.61,139.0,129.0,139.0,92.0
26.81,148.0,130.0,141.0,123.0
27.01,127.0,128.0,139.0,91.0
27.21,128.0,130.0,141.0,108.0
27.41,95.0,128.0,140.0,87.0
27.61,140.0,130.0,141.0,105.0
27.81,136.0,97.0,140.0,86.0
28.01,146.0,108.0,142.0,111.0
28.21,109.0,79.0,140.0,87.0
28.41,126.0,103.0,142.0,108.0
28.61,96.0,79.0,141.0,87.0
28.81,117.0,96.0,142.0,102.0
29.01,122.0,91.0,144.0,99.0
29.21,110.0,91.0,142.0,98.0
29.41,137.0,100.0,145.0,106.0
29.61,108.0,87.0,141.0,101.0
29.81,139.0,106.0,143.0,112.0
30.01,125.0,84.0,141.0,92.0
30.21,143.0,110.0,143.0,115.0
30.41,140.0,94.0,140.0,90.0
30.61,153.0,115.0,142.0,118.0
30.81,110.0,81.0,140.0,89.0
31.01,137.0,117.0,142.0,121.0
31.21,95.0,85.0,140.0,96.0
31.41,124.0,103.0,142.0,109.0
31.61,102.0,82.0,141.0,90.0
31.81,115.0,95.0,142.0,101.0
32.01,127.0,94.0,145.0,101.0
32.21,110.0,90.0,141.0,97.0
32.41,139.0,103.0,144.0,108.0
32.61,110.0,86.0,141.0,93.0
32.81,140.0,108.0,143.0,114.0
33.01,108.0,84.0,141.0,95.0
33.21,141.0,113.0,142.0,118.0
33.41,108.0,82.0,140.0,89.0
33.61,141.0,115.0,142.0,119.0
33.81,96.0,80.0,140.0,88.0
34.01,129.0,106.0,142.0,111.0
34.21,94.0,79.0,140.0,87.0
34.41,139.0,98.0,142.0,104.0
34.61,135.0,90.0,143.0,98.0
34.81,124.0,122.0,142.0,125.0
35.01,127.0,102.0,144.0,106.0
35.21,123.0,92.0,142.0,98.0
35.41,133.0,99.0,145.0,105.0
35.61,108.0,89.0,142.0,96.0
35.81,135.0,98.0,145.0,104.0
36.01,134.0,88.0,141.0,95.0
36.21,152.0,102.0,144.0,108.0
36.41,119.0,86.0,141.0,98.0
36.61,142.0,106.0,143.0,112.0
36.81,109.0,85.0,141.0,92.0
37.01,140.0,109.0,143.0,114.0
37.21,108.0,83.0,140.0,91.0
37.41,145.0,114.0,143.0,118.0
37.61,109.0,83.0,141.0,91.0
37.81,138.0,99.0,144.0,105.0
38.01,108.0,87.0,141.0,99.0
38.21,139.0,104.0,144.0,110.0
38.41,139.0,86.0,141.0,98.0
38.61,157.0,109.0,143.0,115.0
38.81,111.0,83.0,141.0,91.0
39.01,141.0,113.0,142.0,118.0
39.21,114.0,90.0,140.0,97.0
39.41,139.0,114.0,142.0,117.0
39.61,96.0,80.0,140.0,88.0
39.81,139.0,103.0,142.0,109.0
40.01,97.0,79.0,141.0,87.0
40.21,117.0,96.0,142.0,113.0
40.41,122.0,92.0,144.0,100.0
40.61,110.0,91.0,142.0,98.0
40.81,132.0,99.0,145.0,104.0
41.01,108.0,96.0,141.0,95.0
41.21,139.0,106.0,143.0,110.0
41.41,108.0,99.0,141.0,93.0
41.61,140.0,109.0,143.0,112.0
41.81,136.0,84.0,141.0,92.0
42.01,154.0,111.0,142.0,115.0
42.21,110.0,86.0,141.0,90.0
42.41,141.0,125.0,142.0,118.0
42.61,109.0,86.0,140.0,110.0
42.81,141.0,116.0,142.0,122.0
43.01,108.0,106.0,140.0,91.0
43.21,138.0,113.0,142.0,114.0
43.41,102.0,80.0,140.0,87.0
43.61,126.0,104.0,142.0,108.0
43.81,94.0,79.0,140.0,86.0
44.01,130.0,110.0,142.0,104.0
44.21,114.0,90.0,142.0,95.0
44.41,136.0,94.0,142.0,100.0
44.61,127.0,93.0,144.0,100.0
44.81,110.0,91.0,142.0,98.0
45.01,137.0,103.0,145.0,108.0
45.21,140.0,89.0,141.0,95.0
45.41,156.0,107.0,143.0,111.0
45.61,111.0,85.0,141.0,92.0
45.81,140.0,112.0,142.0,115.0
46.01,108.0,83.0,140.0,105.0
46.21,141.0,115.0,142.0,121.0
46.41,109.0,81.0,140.0,101.0
46.61,140.0,118.0,142.0,116.0
46.81,120.0,82.0,140.0,87.0
47.01,143.0,120.0,142.0,118.0
47.21,109.0,85.0,140.0,88.0
47.41,139.0,99.0,142.0,104.0
47.61,111.0,86.0,142.0,93.0
47.81,123.0,94.0,142.0,100.0
48.01,125.0,94.0,143.0,100.0
48.21,113.0,94.0,140.0,127.0
48.41,92.0,77.0,139.0,130.0
48.61,136.0,103.0,143.0,133.0
48.81,109.0,89.0,140.0,131.0
49.01,92.0,112.0,135.0,126.0
49.21,89.0,126.0,98.0,89.0
49.41,142.0,130.0,131.0,122.0
49.61,110.0,129.0,138.0,101.0
49.81,92.0,128.0,110.0,85.0
50.01,139.0,131.0,127.0,114.0
50.21,120.0,130.0,137.0,90.0
50.41,94.0,110.0,139.0,84.0
50.61,117.0,126.0,142.0,103.0
50.81,89.0,82.0,140.0,86.0
51.01,138.0,99.0,142.0,124.0
51.21,108.0,78.0,140.0,102.0
51.41,140.0,112.0,142.0,118.0
51.61,123.0,80.0,140.0,88.0
51.81,145.0,119.0,141.0,120.0
52.01,140.0,127.0,139.0,88.0
52.21,157.0,131.0,141.0,115.0
52.41,111.0,129.0,139.0,90.0
52.61,142.0,131.0,141.0,115.0
52.82,138.0,130.0,139.0,90.0
53.02,141.0,133.0,142.0,101.0
53.22,112.0,130.0,137.0,98.0
53.42,92.0,129.0,122.0,85.0
53.62,132.0,133.0,117.0,103.0
53.82,139.0,130.0,136.0,96.0
54.02,110.0,128.0,126.0,85.0
54.22,141.0,130.0,141.0,117.0
54.42,109.0,101.0,140.0,95.0
54.62,140.0,115.0,142.0,116.0
54.82,116.0,95.0,140.0,90.0
55.02,145.0,111.0,142.0,114.0
55.22,106.0,125.0,140.0,128.0
55.42,85.0,110.0,113.0,130.0
55.62,83.0,79.0,95.0,130.0
55.82,138.0,124.0,131.0,124.0
56.02,107.0,129.0,138.0,91.0
56.22,86.0,128.0,111.0,94.0
56.42,138.0,131.0,128.0,118.0
56.62,108.0,131.0,128.0,90.0
56.82,91.0,129.0,110.0,84.0
57.02,137.0,133.0,118.0,106.0
57.22,108.0,131.0,136.0,125.0
57.42,92.0,129.0,107.0,89.0
57.62,138.0,132.0,125.0,114.0
57.82,108.0,130.0,116.0,91.0
58.02,92.0,129.0,96.0,84.0
58.22,139.0,131.0,127.0,117.0
58.42,108.0,130.0,137.0,90.0
58.62,92.0,128.0,105.0,84.0
58.82,139.0,130.0,133.0,110.0
59.02,96.0,129.0,111.0,87.0
59.22,117.0,132.0,108.0,97.0
59.42,110.0,130.0,135.0,98.0
59.62,92.0,129.0,105.0,85.0
59.82,138.0,132.0,122.0,111.0
60.02,108.0,130.0,135.0,91.0
60.22,91.0,128.0,98.0,84.0
60.42,132.0,130.0,124.0,113.0
60.62,95.0,129.0,97.0,87.0
60.82,90.0,128.0,93.0,83.0
61.02,125.0,130.0,132.0,122.0
61.22,88.0,129.0,103.0,90.0
61.42,83.0,128.0,94.0,84.0
61.62,117.0,130.0,133.0,104.0
61.82,93.0,129.0,106.0,86.0
62.02,133.0,133.0,116.0,104.0
62.22,135.0,130.0,136.0,95.0
62.42,95.0,129.0,102.0,85.0
62.62,140.0,131.0,125.0,115.0
62.82,108.0,130.0,137.0,93.0
63.02,92.0,129.0,99.0,84.0
63.22,139.0,130.0,130.0,119.0
63.42,108.0,129.0,137.0,99.0
63.62,92.0,129.0,101.0,85.0
63.82,118.0,130.0,134.0,112.0
64.02,93.0,129.0,107.0,87.0
64.22,137.0,133.0,118.0,107.0
64.42,108.0,130.0,136.0,99.0
64.62,91.0,129.0,101.0,85.0
64.82,139.0,131.0,127.0,117.0
65.02,139.0,130.0,99.0,103.0
65.22,108.0,129.0,93.0,85.0
65.42,138.0,131.0,129.0,116.0
65.62,95.0,130.0,137.0,87.0
65.82,100.0,130.0,107.0,89.0
66.02,113.0,131.0,135.0,101.0
66.22,86.0,129.0,104.0,85.0
66.42,135.0,132.0,120.0,109.0
66.62,114.0,130.0,136.0,105.0
66.82,92.0,129.0,112.0,86.0
67.02,138.0,131.0,131.0,119.0
67.22,108.0,129.0,117.0,88.0
67.42,98.0,130.0,99.0,87.0
67.62,126.0,130.0,134.0,102.0
67.82,94.0,129.0,129.0,85.0
68.02,138.0,132.0,126.0,111.0
68.22,108.0,130.0,137.0,92.0
68.42,91.0,129.0,100.0,84.0
68.62,138.0,131.0,130.0,118.0
68.82,95.0,129.0,113.0,88.0
69.02,104.0,130.0,102.0,90.0
69.22,138.0,130.0,134.0,100.0
69.42,95.0,129.0,105.0,85.0
69.62,139.0,132.0,121.0,110.0
69.82,108.0,130.0,136.0,92.0
70.02,91.0,128.0,108.0,84.0
70.22,136.0,131.0,131.0,117.0
70.42,95.0,129.0,138.0,87.0
70.62,138.0,133.0,129.0,103.0
70.82,124.0,130.0,138.0,95.0
71.02,94.0,129.0,114.0,85.0
71.22,139.0,131.0,131.0,118.0
71.42,108.0,130.0,99.0,88.0
71.62,91.0,129.0,93.0,84.0
71.82,139.0,130.0,130.0,121.0
72.02,113.0,129.0,137.0,89.0
72.22,124.0,133.0,115.0,99.0
72.42,111.0,130.0,136.0,98.0
72.62,92.0,129.0,115.0,85.0
72.82,139.0,131.0,128.0,115.0
73.02,117.0,130.0,135.0,90.0
73.22,93.0,129.0,98.0,84.0
73.42,140.0,131.0,130.0,119.0
73.62,108.0,130.0,122.0,88.0
73.82,87.0,128.0,97.0,84.0
74.02,121.0,130.0,133.0,123.0
74.22,93.0,129.0,116.0,101.0
74.42,138.0,133.0,120.0,109.0
74.62,120.0,130.0,136.0,101.0
74.82,93.0,129.0,107.0,85.0
75.02,139.0,131.0,131.0,119.0
75.22,108.0,130.0,122.0,88.0
75.42,91.0,129.0,96.0,84.0
75.62,132.0,130.0,134.0,117.0
75.82,95.0,129.0,106.0,88.0
76.02,140.0,132.0,121.0,110.0
76.22,108.0,130.0,137.0,93.0
76.42,91.0,129.0,100.0,84.0
76.62,140.0,131.0,129.0,118.0
76.82,108.0,129.0,137.0,89.0
77.02,92.0,129.0,98.0,84.0
77.22,139.0,130.0,134.0,104.0
77.42,108.0,129.0,109.0,86.0
77.62,139.0,133.0,118.0,106.0
77.82,108.0,130.0,105.0,94.0
78.02,91.0,129.0,94.0,85.0
78.22,140.0,132.0,121.0,111.0
78.42,108.0,130.0,136.0,92.0
78.62,92.0,128.0,107.0,84.0
78.82,140.0,131.0,132.0,116.0
79.02,123.0,129.0,114.0,87.0
79.22,119.0,132.0,108.0,96.0
79.42,127.0,130.0,120.0,110.0
79.62,94.0,130.0,96.0,86.0
79.82,85.0,129.0,116.0,83.0
80.02,136.0,132.0,123.0,110.0
80.22,134.0,131.0,137.0,92.0
80.42,89.0,129.0,104.0,84.0
80.62,132.0,133.0,117.0,105.0
80.82,122.0,130.0,136.0,101.0
81.02,93.0,129.0,104.0,85.0
81.22,140.0,132.0,124.0,112.0
81.42,139.0,130.0,137.0,92.0
81.62,108.0,129.0,103.0,84.0
81.82,142.0,131.0,130.0,119.0
82.02,109.0,129.0,115.0,88.0
82.22,105.0,130.0,102.0,90.0
82.42,127.0,131.0,134.0,102.0
82.62,94.0,129.0,105.0,85.0
82.82,141.0,132.0,122.0,111.0
83.02,140.0,130.0,137.0,93.0
83.22,131.0,128.0,100.0,84.0
83.42,146.0,131.0,129.0,118.0
83.62,109.0,129.0,137.0,89.0
83.82,112.0,131.0,110.0,93.0
84.02,140.0,130.0,135.0,110.0
84.22,96.0,129.0,107.0,87.0
84.42,142.0,132.0,121.0,110.0
84.62,108.0,130.0,136.0,93.0
84.82,91.0,129.0,109.0,84.0
85.02,140.0,131.0,131.0,119.0
85.22,108.0,129.0,138.0,91.0
85.42,116.0,132.0,112.0,96.0
85.62,114.0,130.0,136.0,100.0
85.82,92.0,129.0,104.0,85.0
86.02,141.0,132.0,121.0,110.0
86.22,109.0,130.0,137.0,98.0
86.42,92.0,129.0,106.0,85.0
86.62,136.0,131.0,132.0,115.0
86.82,95.0,129.0,118.0,87.0
87.02,100.0,130.0,100.0,88.0
87.22,118.0,130.0,134.0,103.0
87.42,93.0,129.0,105.0,86.0
87.62,138.0,133.0,118.0,107.0
87.82,108.0,130.0,136.0,95.0
88.02,91.0,129.0,101.0,85.0
88.22,141.0,131.0,127.0,117.0
88.42,108.0,130.0,133.0,90.0
88.62,91.0,128.0,98.0,84.0
88.82,140.0,131.0,122.0,112.0
89.02,108.0,129.0,96.0,87.0
89.22,92.0,129.0,93.0,84.0
89.42,120.0,130.0,133.0,105.0
89.62,93.0,129.0,105.0,86.0
89.83,137.0,133.0,118.0,107.0
90.03,108.0,130.0,136.0,101.0
90.23,92.0,129.0,102.0,85.0
90.43,140.0,131.0,127.0,116.0
90.63,108.0,130.0,137.0,106.0
90.83,91.0,129.0,109.0,86.0
91.03,122.0,130.0,135.0,106.0
91.23,93.0,129.0,109.0,86.0
91.43,136.0,133.0,117.0,105.0
91.63,108.0,130.0,136.0,96.0
91.83,91.0,129.0,103.0,85.0
92.03,141.0,131.0,125.0,114.0
92.23,131.0,130.0,137.0,91.0
92.43,94.0,128.0,100.0,84.0
92.63,129.0,130.0,133.0,110.0
92.83,94.0,129.0,119.0,87.0
93.03,136.0,133.0,119.0,106.0
93.23,124.0,130.0,136.0,95.0
93.43,94.0,129.0,101.0,85.0
93.63,140.0,131.0,128.0,117.0
93.83,108.0,130.0,129.0,89.0
94.03,91.0,128.0,97.0,84.0
94.23,140.0,131.0,132.0,112.0
94.43,108.0,129.0,111.0,87.0
94.63,128.0,133.0,113.0,101.0
94.83,140.0,130.0,136.0,125.0
95.03,139.0,129.0,115.0,89.0
95.23,155.0,131.0,129.0,117.0
95.43,110.0,130.0,138.0,90.0
95.63,92.0,128.0,99.0,84.0
95.83,127.0,130.0,133.0,109.0
96.03,94.0,129.0,119.0,86.0
96.23,133.0,134.0,117.0,104.0
96.43,108.0,130.0,136.0,96.0
96.63,91.0,129.0,112.0,85.0
96.83,140.0,131.0,129.0,117.0
97.03,108.0,130.0,137.0,89.0
97.23,91.0,128.0,99.0,84.0
97.43,130.0,130.0,133.0,109.0
97.63,94.0,129.0,123.0,86.0
97.83,136.0,133.0,120.0,106.0
98.03,109.0,130.0,136.0,95.0
98.23,91.0,129.0,102.0,85.0
98.43,139.0,131.0,126.0,115.0
98.63,108.0,130.0,137.0,95.0
98.83,91.0,129.0,106.0,85.0
99.03,129.0,130.0,133.0,122.0
99.23,98.0,129.0,114.0,88.0
99.43,133.0,132.0,111.0,99.0
99.63,113.0,130.0,135.0,99.0
99.83,92.0,129.0,116.0,85.0
