Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,155.37,118.47,115.12,117.9
0.12,155.36,118.46,115.52,118.22
0.32,155.38,118.49,115.5,118.39
0.52,155.25,118.54,115.49,118.38
0.72,155.3,118.55,115.49,118.47
0.92,155.27,118.49,115.4,113.24
1.12,146.41,111.69,110.37,102.16
1.32,132.87,101.16,101.43,91.24
1.53,117.0,91.52,91.04,81.62
1.73,102.91,81.92,82.4,71.91
1.93,88.61,72.28,72.46,70.35
2.14,84.57,70.29,69.13,70.21
2.34,84.21,70.2,69.03,70.12
2.54,83.84,70.24,68.96,70.08
2.74,83.59,70.12,68.94,70.08
2.95,83.54,70.12,68.91,70.11
3.15,83.47,70.04,68.9,70.12
3.36,83.32,70.04,68.87,70.15
3.56,83.3,69.95,68.87,70.12
3.76,83.23,70.04,68.86,70.12
3.96,83.01,70.05,68.89,70.11
4.19,82.61,70.11,68.9,70.11
4.88,82.28,70.19,68.83,70.1
5.31,81.79,72.98,68.84,70.05
6.43,81.55,72.77,68.8,70.07
7.22,81.44,72.18,68.81,70.06
7.42,81.34,71.5,68.81,70.07
7.62,81.36,70.95,68.82,70.06
7.83,81.26,70.36,68.81,70.04
8.03,81.18,69.97,68.8,70.02
8.41,94.86,70.0,68.78,69.98
8.65,107.36,69.94,68.79,69.97
8.85,119.77,69.92,68.8,69.99
9.05,134.27,69.89,68.79,70.04
9.25,143.64,70.06,68.8,70.01
10.00,143.77,70.08,68.8,69.98
10.23,144.09,70.14,68.8,69.97
10.44,144.22,70.2,68.8,69.98
10.64,144.52,70.13,68.78,70.02
10.87,144.98,72.62,68.75,69.97
11.31,145.04,81.95,68.73,69.96
11.51,145.15,92.26,74.84,69.96
11.73,145.31,99.18,83.27,69.94
11.93,145.4,109.41,92.14,78.12
12.13,145.43,114.88,97.96,85.43
12.33,147.85,115.08,106.91,93.44
12.53,147.88,114.98,112.8,102.16
12.73,148.05,115.01,112.01,112.57
12.93,148.26,115.12,111.87,115.42
13.13,146.28,114.16,111.28,114.78
13.61,146.39,114.19,111.23,114.73
13.81,146.49,114.22,111.24,114.6
14.04,146.88,114.61,112.36,118.52
14.24,148.15,115.87,113.22,119.34
14.44,148.28,115.92,113.26,119.34
14.64,150.01,116.41,113.66,119.78
14.84,150.52,116.69,114.47,120.57
15.04,156.42,121.66,118.48,121.55
15.24,159.54,123.24,120.08,123.46
15.44,164.61,126.81,123.82,127.56
15.64,168.06,130.48,127.53,131.12
15.84,168.75,130.88,127.54,131.56
16.04,165.37,127.18,123.93,128.08
16.28,167.37,129.35,126.34,130.1
16.48,165.11,127.08,123.78,127.69
16.68,165.97,127.07,123.95,127.44
16.98,167.57,129.26,125.92,129.63
17.18,166.54,127.2,124.21,127.67
17.38,167.06,128.75,125.27,129.41
17.58,168.51,129.24,126.11,129.42
17.78,172.62,132.51,129.03,132.62
17.98,172.15,132.17,128.38,132.12
18.18,169.46,130.21,126.68,130.35
18.38,164.53,125.73,122.55,126.23
18.62,166.8,127.87,124.69,128.28
18.82,165.16,126.35,123.34,126.43
19.02,165.63,126.44,123.31,127.57
19.22,170.13,130.45,126.96,130.8
19.42,170.01,130.88,128.02,131.57
19.62,171.06,131.72,128.37,132.42
19.82,169.77,130.6,127.28,131.27
20.02,170.88,131.46,128.34,132.01
20.22,170.42,130.39,127.42,131.77
20.42,173.77,133.23,130.1,133.98
20.62,172.31,131.89,128.77,132.38
20.82,175.56,134.82,131.46,135.2
21.02,174.24,133.39,130.14,134.04
21.22,175.57,134.99,131.35,135.4
21.42,174.24,133.71,130.1,133.98
21.62,175.72,135.06,131.26,135.44
21.82,173.99,132.89,129.47,133.27
22.02,171.74,131.34,127.31,129.84
22.22,167.46,126.99,124.0,125.58
22.42,163.38,124.06,120.85,122.28
22.62,157.95,119.16,116.44,117.14
22.82,153.91,116.24,113.26,114.63
23.02,151.83,114.77,111.82,114.5
23.22,150.75,114.36,111.38,114.4
23.42,150.76,114.31,111.38,114.39
23.62,150.62,114.27,111.37,114.43
23.82,151.3,114.89,111.69,114.77
24.05,152.16,115.53,112.32,115.41
