Time(S),GPU0_Power(W)
0.23,146.98
0.23,147.65
0.43,148.58
0.63,149.31
0.83,149.24
1.03,149.24
1.23,149.42
1.43,149.4
1.63,139.9
1.83,125.93
2.03,113.6
2.23,98.91
2.43,86.86
2.63,83.23
2.83,82.81
3.03,82.52
3.23,82.32
3.43,82.05
3.63,81.97
3.83,81.84
4.03,81.62
4.23,81.37
4.72,81.21
5.22,81.92
5.42,91.42
5.62,103.88
5.82,115.56
6.02,127.33
6.22,138.59
6.42,141.99
6.62,141.45
6.82,141.61
7.02,141.79
7.22,142.0
7.42,142.54
7.62,143.38
7.82,145.41
8.02,147.23
8.22,154.27
8.42,154.98
8.62,154.35
8.82,152.68
9.02,152.78
9.22,144.88
9.42,143.92
9.62,143.95
9.82,144.09
10.02,144.91
