Time(S),GPU0_Power(W)
0.06,198.5
0.06,198.57
0.26,198.6
0.46,198.6
0.66,198.45
0.86,198.2
1.06,198.16
1.26,198.16
1.46,198.18
1.66,197.49
1.86,187.91
2.06,176.87
2.26,167.74
2.46,156.57
2.66,147.74
2.86,146.67
3.06,146.03
3.27,145.45
3.47,144.9
3.67,144.72
3.87,144.6
4.07,144.45
4.27,144.38
4.47,144.31
4.67,144.2
4.87,144.08
5.07,144.02
5.27,143.93
5.47,143.9
5.67,143.88
5.87,143.89
6.07,143.91
6.27,143.91
6.47,144.42
6.70,144.75
6.90,150.99
7.10,161.77
7.30,172.4
7.50,182.91
7.70,192.93
7.90,198.24
8.10,198.06
8.30,198.06
8.50,198.04
8.70,198.01
8.90,198.01
9.10,197.99
9.30,198.01
9.50,198.05
9.70,198.08
9.90,198.22
10.10,198.34
10.30,199.1
10.50,200.32
10.70,200.37
10.90,202.24
11.10,202.08
11.30,203.66
11.50,202.46
11.70,203.07
11.90,201.99
12.10,201.93
12.30,201.46
12.50,202.16
12.70,201.42
12.90,200.66
13.10,200.7
13.30,198.84
13.50,198.13
13.71,198.13
13.91,198.09
14.11,198.02
