Time(S),GPU0_Power(W)
0.06,198.79
0.06,198.8
0.26,198.72
0.46,198.74
0.66,198.5
0.86,198.2
1.06,191.25
1.26,182.13
1.46,172.61
1.66,162.77
1.86,152.84
2.06,149.62
2.26,148.35
2.46,147.18
2.66,146.43
2.86,145.74
3.06,145.2
3.26,144.9
3.46,144.78
3.66,144.62
3.86,144.49
4.06,144.41
4.26,144.36
4.46,144.26
4.66,144.19
4.86,144.18
5.06,144.08
5.27,144.02
5.47,144.04
5.71,144.13
6.02,144.59
6.22,152.91
6.42,163.62
6.62,174.79
6.82,185.57
7.02,195.04
7.22,198.27
7.42,198.12
7.62,198.19
7.82,198.11
8.02,198.07
8.22,198.09
8.42,198.12
8.62,198.18
8.82,198.2
9.02,198.4
9.22,198.52
9.42,200.19
9.62,201.57
9.82,203.42
10.02,204.69
10.22,205.61
10.42,204.83
10.62,204.63
10.82,202.69
11.02,201.29
11.22,200.23
11.42,199.35
11.62,198.11
11.82,198.13
12.02,198.16
12.22,198.13
12.42,198.18
