Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.51,146.28,117.11,128.95
0.13,122.46,146.31,117.11,128.98
0.33,122.52,146.34,117.1,128.99
0.53,122.42,146.38,117.1,128.92
0.73,122.44,146.43,117.07,128.9
0.93,122.39,146.3,117.04,128.92
1.13,122.33,146.3,117.02,128.9
1.33,121.91,146.32,117.02,128.93
1.53,110.24,145.07,117.02,119.82
1.73,98.78,131.13,106.26,106.9
1.93,88.37,116.96,96.86,96.04
2.14,77.46,103.97,87.38,85.16
2.35,72.6,92.0,78.64,73.81
2.55,72.49,81.43,69.7,73.49
2.75,72.4,80.93,69.57,73.47
2.96,72.35,80.65,69.5,73.46
3.16,72.3,80.43,69.47,73.38
3.37,72.25,80.31,69.48,73.41
3.57,72.23,80.14,69.46,73.41
3.78,72.23,79.97,69.44,73.42
3.98,72.21,79.83,69.42,73.44
4.19,72.21,79.74,69.42,73.37
4.39,72.27,79.66,69.43,73.39
4.60,72.26,79.62,69.44,73.34
4.80,72.24,79.48,69.43,73.33
5.00,72.23,79.38,69.42,73.34
5.24,72.23,79.17,69.43,73.25
5.95,72.22,78.93,69.44,73.29
6.36,72.18,81.83,69.33,73.17
7.50,72.14,81.33,69.26,73.21
8.29,72.18,80.57,69.25,73.17
8.50,72.22,79.87,69.26,73.2
8.70,72.2,79.18,69.25,73.22
8.91,72.17,78.56,69.25,73.12
9.11,72.15,78.28,69.24,73.12
9.32,72.15,78.27,69.24,73.07
9.70,82.29,78.31,69.21,73.1
9.95,93.43,78.36,69.21,73.03
10.15,102.18,78.4,69.19,73.09
10.35,110.97,78.33,69.18,73.1
10.55,117.6,78.14,69.18,73.04
11.55,117.61,78.11,69.18,72.99
11.75,117.61,78.1,69.18,73.03
11.97,117.64,78.06,69.18,73.03
12.18,117.74,78.07,69.18,73.02
12.39,117.77,78.07,69.19,73.06
12.60,117.78,77.99,69.2,73.02
12.80,117.83,77.94,69.2,73.07
13.02,117.76,88.01,69.22,73.02
13.26,117.69,99.92,69.22,73.02
13.46,117.74,115.18,74.52,73.0
13.71,117.74,124.5,83.21,72.89
13.91,117.69,134.62,92.01,81.95
14.11,117.66,135.91,98.4,91.31
14.31,119.98,136.22,108.45,100.35
14.51,120.01,136.42,114.64,110.39
14.71,120.12,136.73,113.76,121.35
14.91,120.15,136.92,113.58,124.79
15.11,117.88,136.48,112.9,124.06
15.54,117.85,136.63,112.91,124.08
15.74,117.98,136.81,112.91,124.07
15.97,118.22,137.39,113.47,128.89
16.17,119.45,138.74,114.63,129.28
16.37,119.51,138.91,114.68,129.31
16.57,121.05,139.56,115.23,129.96
16.77,121.59,140.28,115.75,130.69
16.97,127.23,144.93,119.81,131.87
17.17,131.54,147.43,122.82,133.99
17.37,131.77,148.19,123.66,135.18
17.73,135.92,151.7,126.24,137.93
17.93,136.98,153.23,127.58,138.78
18.13,132.01,149.14,123.47,134.97
18.33,137.28,153.21,127.73,139.43
18.53,137.07,153.65,127.5,139.29
18.86,133.51,150.6,124.29,136.48
19.06,131.47,148.46,122.09,134.4
19.29,129.89,147.45,120.65,131.99
19.49,126.93,145.38,119.07,130.87
19.69,128.95,147.61,121.28,132.84
20.05,131.29,149.12,122.47,133.76
20.25,127.21,147.28,121.25,132.72
20.55,127.31,146.59,120.25,131.46
20.75,127.88,147.66,121.07,132.79
20.95,127.76,147.59,120.97,132.48
21.28,130.54,149.26,122.46,133.74
21.48,132.99,151.98,124.98,136.76
21.68,138.54,156.61,129.05,141.2
21.88,134.96,153.76,126.6,138.58
22.08,134.99,153.47,125.74,137.64
22.40,131.15,149.76,122.51,133.94
22.69,130.94,149.84,122.68,134.13
22.89,129.66,148.78,121.2,133.09
23.25,131.71,150.4,122.63,134.43
23.45,135.88,154.23,125.72,137.8
23.65,131.15,150.56,122.47,134.14
23.89,132.21,150.93,122.64,134.62
24.09,136.07,154.5,125.88,137.41
24.29,130.01,149.64,121.57,132.88
24.50,131.59,151.34,123.45,134.88
24.81,131.32,150.84,122.56,134.02
25.01,131.21,151.14,122.68,134.49
25.36,132.99,152.85,124.42,136.15
25.56,135.33,154.41,126.52,137.89
25.76,132.91,153.02,124.54,136.07
26.08,136.47,156.27,128.11,139.77
26.28,135.79,155.35,126.11,137.9
26.48,131.61,152.37,122.88,134.51
26.71,132.58,153.42,124.34,136.25
26.91,135.95,156.05,125.85,137.89
27.11,129.56,150.37,121.17,132.76
27.31,127.81,149.61,120.44,131.96
27.51,127.32,149.01,119.49,131.45
27.71,123.24,145.55,116.57,128.1
27.91,118.23,141.8,113.03,124.72
28.11,118.19,141.76,112.99,124.67
28.31,118.25,141.71,113.0,124.71
28.51,118.22,141.72,113.01,124.67
28.71,118.99,142.7,113.74,125.41
28.91,119.61,143.34,114.3,126.04
