Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.25,145.38,117.07,128.91
0.13,122.19,145.45,117.08,128.9
0.33,122.22,145.55,117.09,128.94
0.53,122.2,145.58,117.09,128.92
0.73,122.18,145.55,117.07,128.89
0.93,122.14,145.55,117.02,128.89
1.13,122.12,145.63,117.04,128.85
1.33,121.14,145.76,117.06,128.9
1.53,109.41,144.98,117.04,119.93
1.73,97.56,129.87,106.74,106.97
1.94,87.63,117.57,97.03,94.35
2.14,77.66,103.67,87.17,83.22
2.35,72.59,90.94,77.05,73.69
2.55,72.48,81.35,69.53,73.54
2.76,72.41,81.0,69.33,73.47
2.96,72.38,80.75,69.3,73.42
3.17,72.39,80.52,69.35,73.36
3.37,72.37,80.36,69.39,73.38
3.57,72.37,80.23,69.39,73.33
3.78,72.36,80.11,69.41,73.29
3.98,72.34,79.98,69.43,73.32
4.19,72.3,79.88,69.46,73.28
4.39,72.3,79.82,69.44,73.33
4.60,72.3,79.72,69.41,73.31
4.80,72.29,79.6,69.42,73.26
5.01,72.28,79.5,69.42,73.29
5.24,72.33,79.3,69.39,73.24
5.95,72.31,79.1,69.33,73.22
6.36,72.25,81.64,71.22,73.19
7.50,72.22,81.14,72.93,73.2
8.29,72.25,80.58,72.9,73.17
8.50,72.26,80.01,72.85,73.11
8.70,72.25,79.45,72.51,73.18
8.90,72.25,78.89,71.74,73.15
9.11,72.25,78.69,71.03,73.1
9.31,72.24,78.69,69.85,73.12
9.67,81.55,78.72,69.38,73.12
9.93,92.18,78.75,69.38,73.09
10.14,100.2,78.69,69.34,73.07
10.34,109.1,78.66,69.32,73.12
10.54,117.62,78.41,69.32,73.03
11.99,117.63,78.42,69.29,73.05
12.19,117.61,78.37,69.29,73.0
12.41,117.63,78.32,69.32,73.05
12.62,117.67,78.31,69.35,73.02
12.83,117.69,78.31,69.34,72.99
13.04,117.7,78.33,69.32,73.03
13.24,117.77,78.32,69.32,72.98
13.46,117.82,78.26,69.33,73.0
13.76,117.8,89.52,69.31,72.98
13.99,117.79,101.1,69.34,72.97
14.19,117.78,114.07,76.5,72.97
14.41,117.76,123.41,85.05,72.94
14.61,117.72,134.64,93.68,81.16
14.81,117.73,136.12,101.5,91.19
15.01,120.12,136.56,110.17,100.65
15.21,120.09,136.76,114.39,110.66
15.41,120.21,137.06,113.68,120.59
15.61,120.13,137.23,113.59,124.73
15.81,117.93,136.68,112.87,124.02
16.25,117.91,136.79,112.85,124.12
16.45,117.87,137.02,112.77,124.11
16.68,117.87,137.11,113.34,125.39
16.89,119.37,139.0,114.49,126.38
17.09,119.43,139.28,114.49,126.43
17.29,119.9,139.83,114.9,126.62
17.49,121.49,140.84,115.46,127.2
17.69,120.04,139.31,113.83,125.06
17.92,121.9,140.81,115.5,126.79
18.12,124.56,142.22,116.61,127.64
18.35,127.44,143.75,118.71,129.88
18.55,126.67,143.62,118.4,129.71
18.75,130.82,146.27,121.47,132.14
18.95,129.02,145.73,120.68,131.69
19.18,128.9,145.89,120.9,131.88
19.38,128.74,146.28,120.62,131.75
19.58,128.86,146.3,120.51,131.77
19.78,124.73,144.08,117.71,129.26
19.98,126.75,145.56,118.56,131.01
20.18,122.33,142.45,115.48,127.85
20.49,123.66,144.04,117.0,129.15
20.69,124.88,144.55,117.32,129.4
20.89,124.15,143.87,116.08,127.47
21.09,121.19,141.95,115.19,126.54
21.29,121.17,142.0,115.2,126.55
21.49,119.41,140.16,113.17,124.75
21.69,117.96,139.73,112.85,124.49
21.89,117.94,139.74,112.9,124.45
22.09,117.93,139.77,112.92,124.5
22.29,117.93,139.84,112.89,124.49
22.49,118.21,140.17,113.06,124.72
22.74,119.01,141.01,113.76,125.38
