Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.18,121.39,76.16,69.08,72.27
0.18,122.11,76.2,69.03,72.24
0.38,122.4,76.24,69.03,72.19
0.58,122.37,76.14,69.01,72.16
0.78,122.33,76.12,69.02,72.13
0.98,122.28,76.08,68.99,72.12
1.18,122.35,76.11,68.99,72.15
1.39,122.31,76.19,69.0,72.12
1.59,118.88,76.19,69.0,72.15
1.79,108.26,76.14,69.0,72.14
1.99,98.51,76.11,68.99,72.12
2.19,87.04,76.1,69.0,72.14
2.40,77.06,76.08,69.0,72.11
2.61,72.48,76.13,69.03,72.14
2.81,72.38,76.07,69.02,72.16
3.02,72.34,76.05,69.0,72.14
3.22,72.31,76.01,69.0,72.14
3.43,72.29,76.02,69.02,72.13
3.63,72.27,76.11,69.04,72.11
3.84,72.22,76.11,68.99,72.12
4.04,72.22,76.07,69.01,72.1
4.25,72.21,76.07,68.99,72.14
4.45,72.23,76.07,69.01,72.14
4.66,72.28,76.09,69.02,72.15
4.86,72.26,76.18,69.03,72.16
5.07,72.27,76.11,69.02,72.12
5.30,72.25,76.05,69.0,72.12
6.01,72.24,76.14,69.01,72.1
6.42,72.23,76.04,69.03,72.09
7.58,72.07,76.01,69.02,72.11
8.38,72.1,76.04,69.03,72.1
8.58,72.16,75.98,69.03,72.08
8.78,72.19,75.98,68.99,72.1
8.99,72.21,75.98,69.0,72.12
9.20,72.17,76.0,69.0,72.11
9.40,72.17,76.09,69.01,72.15
9.76,81.13,76.0,69.02,72.1
10.00,92.17,75.98,69.0,72.12
10.21,100.76,75.96,69.02,72.1
10.41,109.58,75.98,69.03,72.1
10.61,117.75,75.98,69.0,72.05
11.83,117.74,76.03,69.0,72.04
12.03,117.73,76.0,69.02,72.07
12.25,117.67,76.0,69.03,72.07
12.46,117.71,75.96,69.02,72.07
12.67,117.75,75.98,69.03,72.09
12.88,117.9,76.47,69.02,72.08
13.33,117.89,89.06,69.02,72.08
13.54,117.9,98.83,69.0,72.11
13.74,117.83,111.52,77.26,72.12
13.94,117.85,120.93,84.69,72.11
14.14,117.77,131.33,94.14,80.95
14.34,117.73,130.82,101.61,89.03
14.54,119.85,131.26,110.21,98.31
14.74,119.92,131.39,114.19,109.89
14.94,119.99,131.6,113.51,119.06
15.14,119.98,131.92,113.41,123.33
15.34,120.17,132.21,113.34,122.67
15.84,117.99,131.55,112.65,122.82
16.04,118.14,131.73,112.67,122.84
16.29,118.41,132.36,113.31,124.23
16.49,119.53,133.83,114.39,125.28
16.69,119.62,133.95,114.42,125.36
16.89,121.02,134.51,114.84,125.95
17.09,128.86,141.04,121.37,131.89
17.43,129.74,141.25,121.47,132.12
17.63,135.63,147.59,127.31,137.89
17.83,137.69,149.71,128.91,140.24
18.03,139.53,151.55,130.54,141.55
18.23,139.2,151.98,130.93,141.87
18.43,137.36,149.63,128.22,138.86
18.73,136.04,149.35,128.01,138.9
18.93,137.5,150.75,129.17,139.88
19.13,136.82,150.47,128.74,139.92
19.33,138.37,151.3,129.4,140.62
19.53,138.15,151.73,130.04,141.36
19.73,138.0,151.54,129.5,140.57
20.00,136.04,150.26,128.06,139.62
20.20,138.28,152.46,129.96,141.44
20.40,137.21,151.6,129.43,140.98
20.60,139.83,153.52,130.89,141.89
20.80,139.1,153.91,131.26,142.81
21.17,137.77,151.92,129.23,140.38
21.37,140.0,154.7,131.87,143.08
21.57,137.51,152.37,129.46,140.78
21.77,140.11,154.64,131.76,142.98
21.97,140.26,155.48,132.15,144.0
22.17,141.34,156.9,133.51,145.29
22.37,139.19,154.26,131.01,142.89
22.57,140.13,155.63,132.34,143.93
22.77,140.36,156.42,132.55,144.49
22.97,141.86,156.71,132.93,144.65
23.17,142.14,157.28,133.37,145.07
23.37,141.84,156.81,132.58,144.47
23.57,142.46,158.12,133.77,145.6
23.77,139.15,154.61,130.17,142.14
23.97,140.94,157.17,132.87,144.49
24.17,136.96,153.3,129.12,140.96
24.37,139.37,156.12,131.9,143.46
24.57,135.84,152.95,128.75,140.89
24.77,139.43,156.17,131.94,143.42
24.97,135.93,153.37,129.17,140.99
25.17,136.06,152.59,127.87,139.4
25.45,136.18,152.56,128.09,139.74
25.65,138.18,154.62,129.46,141.09
25.85,137.03,153.66,128.62,140.34
26.05,138.55,154.95,129.81,141.5
26.25,139.6,156.09,130.99,142.38
26.45,141.31,158.63,133.17,144.76
26.65,137.4,154.76,129.5,140.92
26.85,140.07,157.72,132.17,143.49
27.05,137.14,154.81,129.21,140.62
27.25,139.85,157.71,132.01,143.46
27.45,136.26,154.45,128.68,140.43
27.65,136.66,154.39,128.26,139.93
27.93,135.85,154.38,128.59,140.01
28.13,138.54,156.07,130.08,141.66
28.33,138.3,155.85,129.56,141.4
28.53,140.11,157.73,131.54,143.35
28.80,140.45,157.96,131.72,143.78
29.00,141.09,158.45,132.2,143.82
29.20,141.71,159.79,133.19,145.0
29.40,140.99,158.23,132.34,143.76
29.60,142.23,159.99,133.72,144.89
29.80,139.87,157.77,131.79,142.96
30.00,138.12,156.56,130.23,141.31
