Time(S),GPU0_Power(W)
0.06,198.77
0.06,198.79
0.26,198.75
0.46,198.71
0.66,198.55
0.86,198.22
1.06,198.15
1.26,195.07
1.46,185.53
1.66,176.07
1.86,166.07
2.06,155.96
2.26,148.58
2.46,147.44
2.66,146.35
2.86,145.65
3.06,145.08
3.26,144.78
3.46,144.61
3.66,144.52
3.86,144.44
4.06,144.32
4.26,144.21
4.46,144.17
4.66,144.1
4.86,144.03
5.06,143.99
5.26,143.99
5.46,143.96
5.66,143.95
5.87,143.95
6.07,143.96
6.27,143.96
6.47,143.97
6.67,143.99
6.87,143.99
7.07,143.97
7.27,143.99
7.47,144.01
7.67,144.02
7.87,144.04
8.07,144.25
8.27,145.04
8.47,154.35
8.67,164.02
8.87,174.62
9.07,185.11
9.27,195.93
9.47,198.21
9.67,198.12
9.87,198.12
10.07,198.11
10.27,198.14
10.47,198.1
10.67,198.03
10.87,198.06
11.07,198.05
11.28,197.89
12.73,197.96
13.12,197.96
13.32,197.92
14.42,198.0
14.82,198.01
15.02,198.08
15.22,198.1
15.42,198.06
15.62,198.02
15.82,198.05
16.02,198.07
16.22,198.1
16.42,198.11
16.62,197.98
17.85,198.0
18.05,198.04
18.25,198.09
18.45,198.05
18.65,198.1
18.85,198.1
19.05,198.07
19.25,198.07
19.45,198.14
19.65,198.11
19.85,198.11
20.05,198.12
20.25,198.14
20.45,198.01
20.96,197.95
21.55,197.97
21.75,198.22
21.95,199.96
22.15,205.35
22.35,208.16
22.55,198.37
23.31,198.22
23.87,209.96
24.07,210.59
24.54,203.89
25.10,207.86
25.30,207.91
25.72,204.52
26.29,207.59
26.49,207.42
26.90,207.27
27.46,208.26
27.66,208.28
28.08,207.3
28.64,207.98
28.84,207.83
29.39,198.26
29.96,206.97
30.16,207.01
30.58,204.18
31.09,207.77
31.29,207.86
31.49,207.88
31.69,207.74
31.89,208.03
32.09,198.66
32.29,198.47
32.49,198.49
32.69,198.48
32.89,198.52
33.09,198.57
33.29,198.76
