Time(S),GPU0_Power(W)
0.06,198.63
0.06,198.67
0.26,198.75
0.46,198.79
0.66,198.65
0.86,198.35
1.06,198.3
1.26,198.29
1.46,198.3
1.66,197.82
1.86,187.12
2.06,178.15
2.26,167.16
2.46,156.71
2.66,147.6
2.86,146.6
3.06,145.76
3.26,145.16
3.46,144.8
3.66,144.69
3.86,144.54
4.06,144.44
4.26,144.35
4.46,144.22
4.66,144.13
4.86,144.05
5.06,144.0
5.26,143.99
5.46,144.0
5.66,144.0
5.86,143.99
6.07,143.98
6.27,143.94
6.47,143.94
6.67,143.97
6.87,143.95
7.07,143.95
7.27,143.98
7.47,143.97
7.67,143.95
7.87,143.96
8.07,143.96
8.27,143.97
8.47,143.99
8.68,144.09
8.99,144.17
9.19,151.17
9.39,161.92
9.59,172.51
9.79,183.01
9.99,193.51
10.19,198.03
10.39,197.87
10.59,197.87
10.79,197.91
10.99,197.98
11.19,198.0
11.39,198.04
11.59,198.16
11.79,198.16
11.99,198.05
12.19,198.04
12.39,197.97
12.59,197.86
13.88,197.91
14.26,197.97
14.46,197.83
15.58,197.92
15.92,197.92
16.12,197.85
17.13,197.89
17.33,197.98
17.53,198.0
17.73,198.05
17.93,198.11
18.13,198.11
18.33,198.08
18.53,198.04
18.73,198.06
18.93,198.02
19.13,198.04
19.33,198.07
19.53,198.1
19.73,198.09
19.93,198.1
20.14,198.1
20.34,198.09
20.54,198.09
20.74,198.13
20.94,198.09
21.14,198.04
21.34,198.02
21.54,198.02
21.96,198.07
22.16,198.16
22.36,198.25
22.56,199.44
22.76,200.84
22.96,200.85
23.16,200.99
23.36,202.24
23.56,203.45
23.76,204.86
23.96,205.07
24.16,208.15
24.36,209.32
24.56,205.92
24.76,205.96
24.96,206.33
25.16,204.72
25.36,204.71
25.56,203.68
25.76,206.08
25.96,204.32
26.16,207.01
26.36,205.29
26.56,204.36
26.76,203.27
26.96,205.51
27.16,203.01
27.36,205.38
27.56,206.94
27.76,204.66
27.96,207.7
28.16,205.45
28.36,205.75
28.56,205.26
28.76,207.64
28.96,206.63
29.16,206.73
29.36,208.52
29.56,204.94
29.76,204.41
29.96,204.21
30.16,202.43
30.36,203.05
30.56,202.64
30.76,205.29
30.96,205.52
31.16,207.31
31.36,208.15
31.56,206.3
31.76,204.09
31.96,206.39
32.16,206.88
32.37,207.04
32.57,205.65
32.77,208.96
32.97,206.08
33.17,208.15
33.37,205.84
33.57,204.39
33.77,205.6
33.97,202.23
34.17,200.03
34.37,199.92
34.57,199.73
34.77,198.23
34.97,198.2
35.17,198.22
35.37,198.25
35.57,198.2
35.77,198.18
35.97,198.16
36.17,198.24
