Time(S),GPU0_Power(W)
0.00,34.61
0.20,34.7
0.40,34.62
0.60,34.7
0.80,34.69
1.00,34.78
1.20,32.86
1.40,32.67
1.60,32.67
1.80,32.67
2.00,32.67
2.20,32.67
2.40,32.67
2.60,32.76
2.80,32.56
3.00,32.68
3.20,32.59
3.40,32.69
3.60,32.68
3.80,32.58
4.00,32.67
4.20,32.57
4.40,32.67
4.60,32.67
4.80,32.58
5.00,32.57
5.20,32.57
5.40,32.57
5.60,32.57
5.80,32.57
6.00,32.67
6.20,32.67
6.40,32.57
6.60,32.57
6.80,32.58
7.00,32.58
7.20,32.57
7.40,32.67
7.60,32.49
7.80,32.67
8.00,32.58
8.20,32.57
8.40,32.57
8.60,32.57
8.80,32.58
9.00,32.58
9.20,32.67
9.40,32.57
9.60,32.57
9.80,35.86
10.00,34.7
10.21,34.72
10.41,34.61
10.61,34.73
10.81,34.73
11.01,34.8
11.21,35.86
11.41,34.7
11.61,34.76
11.81,35.26
12.01,43.09
12.21,42.92
12.41,39.09
12.61,34.77
12.81,34.86
13.01,34.86
13.21,40.33
13.41,42.82
13.61,35.38
13.81,34.72
14.01,34.77
14.21,34.73
14.41,34.62
14.61,34.61
14.81,34.51
15.01,34.51
15.21,34.61
15.41,34.61
15.61,34.51
15.81,34.51
16.01,34.51
16.21,34.51
16.41,34.7
16.61,36.73
