Time(S),GPU0_Power(W)
0.03,36.92
0.03,35.38
0.23,34.7
0.43,34.61
0.63,34.56
0.83,34.79
1.03,34.61
1.23,34.8
1.43,32.67
1.63,32.67
1.83,32.67
2.03,32.77
2.23,32.77
2.43,32.49
2.63,32.49
2.83,32.49
3.03,32.49
3.23,32.58
3.43,32.59
3.63,32.58
3.83,32.58
4.03,32.58
4.23,32.49
4.43,32.49
4.63,32.49
4.83,32.49
5.03,32.49
5.23,32.49
5.43,34.42
5.63,34.51
5.83,34.61
6.03,34.7
6.23,34.61
6.43,34.51
6.63,34.7
6.83,35.03
7.03,35.24
7.23,35.84
7.43,58.0
7.63,34.63
7.83,34.79
8.03,37.4
8.24,35.67
8.44,35.53
8.64,35.6
8.84,35.58
9.04,35.58
9.24,35.58
9.44,35.58
9.64,35.57
9.84,34.51
10.04,34.61
10.24,34.7
10.44,34.61
10.64,34.61
