Time(S),GPU0_Power(W)
0.00,132.0
0.00,132.0
0.20,129.0
0.40,88.0
0.60,129.0
0.80,134.0
1.00,135.0
1.20,132.0
1.40,100.0
1.60,84.0
1.80,82.0
2.00,111.0
2.20,128.0
2.40,100.0
2.60,84.0
2.80,82.0
3.00,81.0
3.20,81.0
3.40,98.0
3.60,129.0
3.80,101.0
4.00,84.0
4.20,82.0
4.40,81.0
4.60,81.0
4.80,81.0
5.00,82.0
5.20,114.0
5.40,86.0
5.60,82.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.61,81.0
7.81,81.0
8.01,81.0
8.21,81.0
8.41,81.0
8.61,81.0
8.81,81.0
9.01,81.0
9.21,81.0
9.41,81.0
9.61,81.0
9.81,100.0
10.01,96.0
10.21,83.0
10.41,82.0
10.61,81.0
10.81,81.0
11.01,113.0
11.21,131.0
11.41,133.0
11.61,108.0
11.81,96.0
12.01,95.0
12.21,128.0
12.41,132.0
12.61,133.0
12.81,132.0
13.01,133.0
13.21,133.0
13.41,133.0
13.61,133.0
13.81,133.0
14.01,133.0
14.21,133.0
14.41,132.0
14.61,134.0
15.12,132.0
15.32,133.0
15.52,133.0
15.72,133.0
15.92,133.0
16.12,132.0
16.32,132.0
16.52,132.0
16.72,132.0
16.92,132.0
17.12,132.0
17.32,133.0
17.52,132.0
17.72,132.0
17.92,132.0
18.12,132.0
18.32,132.0
18.52,132.0
18.72,119.0
18.92,121.0
19.12,156.0
19.32,143.0
19.52,133.0
19.72,131.0
19.92,153.0
20.12,111.0
20.32,91.0
20.52,88.0
20.72,87.0
20.93,87.0
21.13,87.0
21.33,87.0
21.53,87.0
21.73,87.0
21.93,87.0
22.13,87.0
22.33,87.0
22.53,104.0
22.73,146.0
22.93,107.0
23.13,105.0
23.33,128.0
23.53,157.0
23.73,170.0
23.93,161.0
24.13,156.0
24.33,149.0
24.53,108.0
24.73,129.0
24.93,148.0
25.13,175.0
25.33,166.0
25.53,159.0
25.73,101.0
25.93,114.0
26.13,152.0
26.33,152.0
26.53,147.0
26.73,140.0
26.93,174.0
27.13,112.0
27.33,112.0
27.53,157.0
27.73,156.0
27.93,155.0
28.13,169.0
28.33,111.0
28.53,120.0
28.73,154.0
28.93,151.0
29.13,175.0
29.33,163.0
29.53,117.0
29.73,109.0
29.93,160.0
30.13,155.0
30.33,150.0
30.53,175.0
30.73,119.0
30.93,114.0
31.13,155.0
31.33,153.0
31.53,151.0
31.73,175.0
31.93,113.0
32.13,113.0
32.33,154.0
32.53,153.0
32.73,178.0
32.93,166.0
33.13,111.0
33.33,105.0
33.53,158.0
33.73,156.0
33.93,155.0
34.13,173.0
34.33,111.0
34.53,127.0
34.73,108.0
34.93,96.0
35.13,89.0
35.33,88.0
35.53,87.0
35.73,87.0
35.93,87.0
36.13,87.0
36.33,87.0
36.53,87.0
36.73,87.0
36.93,87.0
37.13,87.0
37.33,127.0
37.53,117.0
37.73,91.0
37.93,88.0
38.13,83.0
38.33,82.0
38.53,81.0
38.73,81.0
38.93,81.0
39.13,81.0
39.33,81.0
39.53,82.0
39.73,86.0
39.93,82.0
40.13,81.0
40.33,81.0
40.53,81.0
40.73,81.0
40.93,108.0
41.13,85.0
41.33,119.0
