Time(S),GPU0_Power(W)
0.09,80.00
0.09,80.00
0.29,80.00
0.49,80.00
0.69,80.00
0.89,80.00
1.09,80.00
1.29,102.00
1.49,130.00
1.69,130.00
1.89,115.00
2.09,85.00
2.29,81.00
2.49,102.00
2.69,126.00
2.89,129.00
3.09,130.00
3.29,130.00
3.49,131.00
3.69,138.00
3.89,165.00
4.09,154.00
4.29,172.00
4.49,114.00
4.69,85.00
4.89,112.00
5.09,163.00
5.29,179.00
5.49,197.00
5.69,155.00
5.89,104.00
6.09,131.00
6.29,153.00
6.49,262.00
6.69,261.00
6.89,292.00
7.09,214.00
7.29,127.00
7.49,115.00
7.69,157.00
7.89,275.00
8.09,243.00
8.29,317.00
8.49,228.00
8.69,109.00
8.89,117.00
9.09,153.00
9.29,230.00
9.49,189.00
9.69,194.00
9.89,108.00
