Time(S),GPU0_Power(W)
0.26,260.83
0.26,262.80
0.51,269.88
0.76,268.99
1.02,263.25
1.27,264.50
1.53,266.77
1.78,263.71
2.03,263.11
2.28,270.71
2.53,268.95
2.78,261.57
3.03,266.84
3.28,262.61
3.54,263.24
3.79,263.80
4.04,263.85
4.29,266.68
4.55,264.99
4.80,267.63
5.05,262.64
5.30,264.21
5.55,265.35
5.79,265.09
6.04,268.39
6.28,268.11
6.53,264.89
6.77,264.29
7.02,275.94
7.27,263.67
7.52,264.42
7.77,266.99
8.04,263.08
8.46,289.98
8.72,324.91
8.98,278.96
9.23,274.93
9.49,438.40
9.77,281.53
10.02,391.28
10.31,334.42
10.58,314.18
10.86,300.64
11.11,433.37
11.39,434.14
11.66,430.25
11.94,423.15
12.21,435.19
12.48,269.43
12.75,270.45
13.02,267.10
13.28,262.20
13.55,263.78
13.81,272.45
14.07,420.38
14.40,423.75
14.67,434.61
14.94,310.52
15.22,283.24
15.47,272.17
15.76,262.26
16.05,264.77
16.30,271.20
16.56,264.10
16.81,263.25
17.09,269.44
17.36,270.43
17.67,265.26
17.94,263.76
