Time(S),GPU0_Power(W)
0.26,261.93
0.26,270.64
0.50,263.00
0.76,269.41
1.01,263.49
1.27,262.33
1.54,265.02
1.80,270.56
2.05,267.23
2.30,269.19
2.56,263.59
2.81,264.17
3.07,271.42
3.31,262.28
3.57,263.43
3.83,273.53
4.08,271.12
4.34,263.41
4.60,268.19
4.85,262.82
5.10,265.18
5.36,271.14
5.62,269.08
5.88,268.85
6.13,272.89
6.38,270.43
6.62,271.84
6.87,270.27
7.11,264.28
7.36,266.10
7.61,267.91
7.87,270.15
8.15,273.12
8.43,272.73
8.81,271.71
9.07,265.85
9.33,266.33
9.58,312.25
9.86,265.13
10.12,316.50
10.40,265.48
10.68,266.47
10.97,323.04
11.24,265.25
11.52,295.53
11.81,286.88
12.09,267.19
12.37,321.84
12.65,268.77
12.93,265.14
13.22,316.67
13.50,267.41
13.78,266.39
14.07,315.95
14.35,270.92
14.64,293.13
14.93,299.93
15.21,265.27
15.50,313.83
15.79,288.69
16.07,267.26
16.35,324.42
16.63,270.20
16.91,267.79
17.20,314.89
17.48,267.58
17.76,305.71
18.04,288.45
18.33,266.45
18.61,320.01
18.89,266.54
19.17,273.42
19.45,313.02
19.73,271.82
20.01,274.50
20.31,314.49
20.59,277.39
20.88,298.77
21.17,286.57
21.45,266.65
21.73,324.01
22.01,270.32
22.29,266.30
22.58,312.85
22.86,267.98
23.14,288.09
23.43,293.04
23.70,274.74
23.99,318.35
24.28,266.65
24.55,275.45
24.84,319.27
25.12,266.31
25.39,289.77
25.68,288.86
25.96,273.09
26.24,318.34
26.52,268.66
26.80,276.58
27.09,317.84
27.36,263.78
27.64,315.20
27.93,267.86
28.21,265.32
28.50,329.96
28.79,265.60
29.07,271.34
29.36,313.57
29.64,273.47
29.92,290.47
30.21,289.19
30.48,266.91
30.77,315.07
31.05,273.51
31.33,266.32
31.62,322.82
31.91,271.75
32.18,269.58
32.43,271.03
32.69,264.30
32.94,263.17
33.20,263.19
33.45,274.01
33.70,268.55
33.96,263.14
34.22,272.10
34.49,264.80
