Time(S),GPU0_Power(W)
0.14,142.45
0.14,143.08
0.34,144.01
0.54,144.48
0.74,144.51
0.94,144.57
1.14,144.59
1.34,144.65
1.54,144.77
1.74,139.08
1.94,125.53
2.14,112.51
2.34,100.46
2.54,86.73
2.74,80.84
2.94,80.43
3.14,80.26
3.34,80.08
3.54,79.89
3.74,79.86
3.94,79.71
4.14,79.59
4.34,79.56
4.54,79.41
4.74,79.22
5.23,79.49
5.73,80.23
5.93,89.27
6.13,101.76
6.33,112.78
6.53,124.51
6.73,134.55
6.93,138.21
7.13,137.68
7.33,137.76
7.53,138.04
7.73,138.22
7.93,139.38
8.13,143.75
8.33,149.35
8.53,149.99
8.73,149.98
8.93,149.11
9.13,145.31
9.33,139.86
9.53,139.68
9.73,139.82
9.93,139.82
10.13,139.87
10.33,140.76
