Time(S),GPU0_Power(W)
0.06,172.72
0.06,174.83
0.26,185.34
0.46,195.41
0.66,197.35
0.86,197.36
1.06,197.37
1.26,197.40
1.46,197.39
1.66,197.38
1.86,197.39
2.06,197.34
2.26,197.28
2.46,197.22
2.66,197.16
2.86,197.19
3.06,197.19
3.26,197.20
3.47,197.20
3.67,197.22
3.87,197.20
4.07,197.21
4.27,197.27
4.47,197.36
4.67,198.28
4.87,201.23
5.07,207.55
5.27,208.49
5.47,227.04
5.67,234.67
5.87,250.72
6.07,243.98
6.27,262.92
6.47,256.19
6.67,265.66
6.87,249.82
7.07,259.42
7.27,244.44
