Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,134.0,128.0,146.0,131.0
0.00,134.0,128.0,146.0,131.0
0.20,112.0,102.0,122.0,107.0
0.40,86.0,78.0,96.0,86.0
0.60,134.0,116.0,129.0,120.0
0.80,136.0,93.0,108.0,99.0
1.00,135.0,77.0,112.0,85.0
1.20,133.0,75.0,137.0,83.0
1.40,133.0,74.0,140.0,83.0
1.60,132.0,74.0,142.0,83.0
1.80,133.0,74.0,142.0,83.0
2.00,133.0,74.0,141.0,83.0
2.20,133.0,74.0,141.0,83.0
2.40,119.0,74.0,141.0,83.0
2.60,87.0,74.0,141.0,83.0
2.80,83.0,74.0,141.0,83.0
3.00,125.0,120.0,148.0,123.0
3.20,131.0,84.0,142.0,92.0
3.40,132.0,75.0,142.0,84.0
3.60,132.0,74.0,141.0,83.0
3.80,101.0,74.0,140.0,83.0
4.00,84.0,74.0,141.0,83.0
4.20,82.0,74.0,142.0,83.0
4.40,83.0,76.0,142.0,84.0
4.60,125.0,74.0,145.0,83.0
4.80,131.0,74.0,144.0,83.0
5.00,132.0,74.0,144.0,83.0
5.20,132.0,74.0,144.0,83.0
5.40,101.0,74.0,145.0,83.0
5.60,84.0,74.0,144.0,83.0
5.80,82.0,74.0,145.0,83.0
6.00,82.0,74.0,145.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,74.0,145.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,74.0,143.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,145.0,83.0
9.00,82.0,74.0,145.0,83.0
9.20,82.0,74.0,146.0,97.0
9.40,118.0,74.0,142.0,85.0
9.60,130.0,74.0,142.0,83.0
9.80,132.0,74.0,141.0,83.0
10.00,124.0,74.0,140.0,83.0
10.20,87.0,74.0,140.0,83.0
10.40,114.0,74.0,141.0,83.0
10.60,125.0,74.0,143.0,83.0
10.80,126.0,74.0,143.0,83.0
11.00,135.0,74.0,138.0,113.0
11.20,134.0,74.0,99.0,93.0
11.40,135.0,74.0,128.0,108.0
11.60,134.0,74.0,137.0,94.0
11.80,133.0,74.0,138.0,84.0
12.00,132.0,74.0,138.0,83.0
12.20,124.0,74.0,120.0,92.0
12.40,138.0,74.0,107.0,107.0
12.60,140.0,74.0,94.0,108.0
12.80,141.0,74.0,133.0,127.0
13.00,140.0,74.0,100.0,96.0
13.20,141.0,74.0,120.0,109.0
13.40,156.0,74.0,142.0,127.0
13.60,141.0,74.0,142.0,113.0
13.80,134.0,107.0,143.0,87.0
14.00,133.0,79.0,150.0,84.0
14.20,137.0,103.0,148.0,121.0
14.40,139.0,78.0,153.0,123.0
14.60,136.0,75.0,165.0,96.0
14.80,147.0,124.0,160.0,120.0
15.01,174.0,168.0,181.0,166.0
15.21,172.0,166.0,178.0,164.0
15.41,167.0,154.0,170.0,157.0
15.61,193.0,148.0,207.0,198.0
15.81,212.0,209.0,217.0,211.0
16.01,165.0,270.0,388.0,275.0
16.21,489.0,402.0,382.0,394.0
16.41,302.0,232.0,194.0,258.0
16.61,168.0,108.0,168.0,130.0
16.81,142.0,89.0,157.0,97.0
17.01,154.0,153.0,166.0,151.0
17.21,227.0,273.0,199.0,220.0
17.41,283.0,294.0,329.0,273.0
17.61,380.0,458.0,241.0,374.0
17.81,355.0,340.0,481.0,348.0
18.01,256.0,219.0,272.0,259.0
18.21,389.0,299.0,224.0,286.0
18.41,425.0,503.0,309.0,497.0
18.61,340.0,294.0,439.0,310.0
18.81,234.0,248.0,315.0,260.0
19.01,220.0,220.0,234.0,223.0
19.21,236.0,254.0,239.0,240.0
19.41,223.0,216.0,224.0,210.0
19.61,217.0,215.0,236.0,206.0
19.81,283.0,263.0,225.0,283.0
20.01,265.0,281.0,213.0,238.0
20.21,208.0,173.0,213.0,257.0
20.41,151.0,145.0,266.0,155.0
20.61,144.0,141.0,245.0,112.0
20.81,165.0,132.0,184.0,124.0
21.01,112.0,99.0,152.0,95.0
21.21,92.0,78.0,146.0,85.0
21.41,89.0,75.0,146.0,84.0
21.61,122.0,75.0,147.0,83.0
21.81,137.0,75.0,150.0,83.0
22.01,139.0,75.0,148.0,83.0
22.21,139.0,75.0,149.0,83.0
22.41,143.0,75.0,146.0,83.0
22.61,129.0,75.0,145.0,83.0
22.81,94.0,75.0,145.0,83.0
23.01,90.0,75.0,145.0,83.0
23.21,89.0,74.0,145.0,83.0
23.41,89.0,75.0,145.0,83.0
23.61,89.0,75.0,145.0,83.0
23.81,89.0,74.0,145.0,83.0
24.01,89.0,74.0,145.0,83.0
24.21,103.0,77.0,159.0,85.0
24.41,131.0,77.0,157.0,114.0
24.61,161.0,122.0,168.0,129.0
24.81,152.0,130.0,159.0,132.0
25.01,114.0,84.0,147.0,90.0
25.21,92.0,76.0,145.0,84.0
25.41,89.0,75.0,145.0,83.0
25.61,89.0,74.0,145.0,83.0
25.81,127.0,110.0,152.0,115.0
26.01,106.0,87.0,146.0,89.0
26.21,123.0,102.0,162.0,110.0
