Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,128.0,147.0,130.0
0.00,135.0,128.0,147.0,130.0
0.20,133.0,120.0,133.0,123.0
0.40,101.0,81.0,98.0,89.0
0.60,134.0,109.0,123.0,114.0
0.80,136.0,96.0,111.0,102.0
1.00,136.0,77.0,95.0,86.0
1.20,134.0,102.0,124.0,84.0
1.40,133.0,78.0,138.0,83.0
1.60,133.0,75.0,140.0,83.0
1.80,133.0,75.0,141.0,83.0
2.00,107.0,75.0,141.0,83.0
2.20,129.0,75.0,141.0,83.0
2.40,132.0,74.0,140.0,83.0
2.60,133.0,74.0,140.0,83.0
2.80,133.0,74.0,140.0,83.0
3.00,116.0,74.0,141.0,83.0
3.20,87.0,74.0,140.0,83.0
3.40,82.0,74.0,140.0,83.0
3.60,82.0,75.0,140.0,83.0
3.80,126.0,121.0,148.0,124.0
4.00,131.0,84.0,142.0,92.0
4.20,132.0,76.0,141.0,84.0
4.40,133.0,75.0,140.0,83.0
4.60,133.0,74.0,140.0,83.0
4.80,132.0,74.0,141.0,83.0
5.00,133.0,74.0,141.0,83.0
5.20,133.0,74.0,141.0,83.0
5.40,133.0,74.0,141.0,83.0
5.60,133.0,75.0,144.0,84.0
5.80,101.0,75.0,145.0,83.0
6.00,84.0,74.0,144.0,83.0
6.20,82.0,74.0,144.0,83.0
6.40,82.0,74.0,145.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,74.0,144.0,83.0
7.00,82.0,74.0,145.0,83.0
7.20,82.0,74.0,145.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,74.0,145.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,143.0,83.0
8.80,82.0,74.0,145.0,83.0
9.00,82.0,74.0,145.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,82.0,74.0,144.0,83.0
9.60,82.0,74.0,144.0,83.0
9.80,82.0,74.0,144.0,83.0
10.00,82.0,74.0,145.0,83.0
10.20,82.0,74.0,145.0,100.0
10.40,110.0,74.0,142.0,85.0
10.60,129.0,75.0,141.0,92.0
10.80,132.0,74.0,141.0,92.0
11.00,101.0,74.0,141.0,84.0
11.20,85.0,74.0,140.0,83.0
11.40,82.0,74.0,140.0,83.0
11.60,112.0,74.0,140.0,83.0
11.80,132.0,74.0,143.0,83.0
12.00,123.0,74.0,144.0,83.0
12.20,132.0,74.0,143.0,83.0
12.40,113.0,74.0,145.0,94.0
12.60,98.0,74.0,118.0,94.0
12.80,139.0,119.0,148.0,126.0
13.00,134.0,121.0,110.0,129.0
13.20,134.0,81.0,95.0,92.0
13.40,134.0,75.0,93.0,84.0
13.60,134.0,75.0,120.0,83.0
13.80,134.0,101.0,114.0,120.0
14.00,134.0,78.0,95.0,90.0
14.21,134.0,75.0,129.0,84.0
14.41,134.0,75.0,138.0,83.0
14.61,138.0,111.0,143.0,116.0
