Time(S),GPU0_Power(W)
0.06,198.67
0.06,198.72
0.26,198.74
0.46,198.71
0.66,198.45
0.86,197.4
1.06,187.69
1.26,178.39
1.46,168.81
1.66,158.95
1.86,150.5
2.06,149.24
2.26,148.08
2.46,147.0
2.66,146.11
2.86,145.48
3.06,144.92
3.27,144.61
3.47,144.46
3.67,144.37
3.87,144.29
4.07,144.23
4.27,144.11
4.47,144.04
4.67,144.01
4.87,143.97
5.07,143.96
5.27,143.97
5.47,144.0
5.67,143.93
5.87,143.93
6.07,143.93
6.27,143.93
6.47,143.92
6.67,143.95
6.87,143.97
7.07,143.96
7.27,143.97
7.47,143.97
7.67,143.95
7.87,143.91
8.07,143.92
8.27,143.92
8.47,143.89
8.67,143.89
8.87,143.93
9.13,144.06
9.42,144.46
9.63,152.02
9.83,162.76
10.03,173.27
10.23,183.85
10.43,194.15
10.63,198.1
10.83,197.97
11.03,198.0
11.23,198.01
11.43,197.96
11.63,197.99
11.83,197.99
12.03,197.95
12.23,197.98
12.43,197.97
12.63,197.8
13.78,197.87
13.98,197.88
14.18,197.93
14.38,197.96
14.58,198.01
14.78,198.05
14.98,198.11
15.18,198.16
15.38,198.52
15.58,199.09
15.78,199.85
16.05,199.95
16.25,200.74
16.45,200.89
16.65,201.67
16.85,201.69
17.05,202.19
17.25,201.84
17.45,201.86
17.65,201.42
17.85,200.94
18.05,201.21
18.25,201.22
18.45,201.88
18.65,202.27
18.85,202.31
19.05,202.74
19.25,202.63
19.45,202.65
19.65,202.35
19.85,202.38
20.05,200.95
20.26,200.61
20.46,199.48
20.66,199.09
20.86,198.2
21.06,198.21
21.26,198.21
21.46,198.16
21.66,198.15
21.86,198.31
